순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,1138640864,주식회사 지앤씨씨  [최종낙찰],정연진,분석,50578980,87.747,88.522,0.12422 (100.12422),8 14,2022/06/07 14:16:06,
2,1058162163,주식회사대한종합산전,이섭,분석,50579000,87.747,88.522,0.12425 (100.12425),11 10,2022/06/03 16:45:14,
3,2011497895,정우이앤씨,유동환,분석,50582059,87.753,88.527,0.13036 (100.13036),10 13,2022/06/07 13:51:46,
4,1058645500,태지종합건설(주),박명호,분석,50583600,87.755,88.53,0.13343 (100.13343),15 11,2022/06/08 09:16:33,
5,2208106252,주식회사 중선아이티씨,김학선,분석,50584000,87.756,88.531,0.13423 (100.13423),13 2,2022/06/07 10:46:08,
6,1198601520,주식회사 에스에이치아이앤씨,장덕진,분석,50585200,87.758,88.533,0.13662 (100.13662),3 10,2022/06/07 09:42:07,
7,1128701225,주식회사 블루인텔리전스,조축호,분석,50585926,87.76,88.534,0.13807 (100.13807),10 8,2022/06/03 11:23:55,
8,1068194348,(주)퓨젼아이앤씨,임영출,분석,50586030,87.76,88.534,0.13828 (100.13828),15 13,2022/06/07 13:34:34,
9,2208116823,주봉정보시스템(주),김봉기,분석,50586540,87.761,88.535,0.13929 (100.13929),5 4,2022/06/08 09:41:28,
10,1118129252,광원전설(주),김영선,분석,50587798,87.763,88.537,0.14180 (100.1418),14 4,2022/06/08 09:53:18,
11,2158197601,주식회사 알파시큐넷,진승화,분석,50590050,87.767,88.541,0.14630 (100.1463),12 7,2022/06/07 09:26:46,
12,2158676426,주식회사 건영이앤씨,박지명,분석,50590500,87.768,88.542,0.14719 (100.14719),7 2,2022/06/07 16:13:44,
13,2098139213,(주)뉴타운전력,박형우,분석,50592658,87.772,88.546,0.15150 (100.1515),13 15,2022/06/06 10:44:50,
14,2958800474,주식회사 원정보기술원,송은자,분석,50592740,87.772,88.546,0.15166 (100.15166),5 7,2022/06/08 09:05:54,
15,1048643227,(주)제이더블유씨네트웍스,이동원,분석,50594238,87.775,88.548,0.15465 (100.15465),7 6,2022/06/07 09:45:14,
16,1078606385,대선아이넷(주),신일자,분석,50595500,87.777,88.551,0.15717 (100.15717),13 5,2022/06/03 17:16:29,
