순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,7148800617,주식회사 성진정보통신  [최종낙찰],문계철,분석,55986747,87.746,88.783,0.35680 (100.3568),3 2,2022/05/02 09:24:38,
2,1248691271,주식회사 티팩토리,최형석,분석,55991174,87.754,88.79,0.36480 (100.3648),2 6,2022/05/04 07:31:16,
3,1188120761,(주)동화이엔씨,이재원,분석,55993996,87.758,88.795,0.36990 (100.3699),11 14,2022/05/03 18:28:12,
4,1068188579,(주)키월드정보통신,김영범,분석,55995870,87.762,88.798,0.37328 (100.37328),11 15,2022/05/06 09:30:18,
5,1018639665,(주)한양인프라넷,김주호,분석,55995940,87.762,88.798,0.37341 (100.37341),8 5,2022/05/03 07:58:34,
6,8268102035,주식회사 더블유엔에스,박현준,분석,55996000,87.762,88.798,0.37352 (100.37352),13 6,2022/04/30 10:10:36,
7,2208110305,주식회사 일신이앤드씨,홍영남,분석,55996962,87.763,88.799,0.37526 (100.37526),10 2,2022/05/04 17:28:20,
8,1208802896,주식회사 라임에스엔씨,김종훈,분석,55997420,87.764,88.8,0.37608 (100.37608),11 6,2022/05/04 11:20:37,
9,2198114499,(주)이레에너지테크,강래원,분석,55998900,87.767,88.802,0.37876 (100.37876),9 6,2022/05/03 16:19:55,
10,1078616772,노드링크주식회사,장용철,분석,56000635,87.77,88.805,0.38189 (100.38189),10 1,2022/04/29 10:16:27,
11,2038164825,(주)스피드정보통신,선의석,분석,56001300,87.771,88.806,0.38310 (100.3831),2 12,2022/05/03 22:31:05,
12,2208886221,주식회사 지엔아이티,윤상병,분석,56002338,87.772,88.808,0.38497 (100.38497),11 1,2022/05/02 16:50:40,
13,2148661411,(주)엘리시스,이시정,분석,56002410,87.773,88.808,0.38510 (100.3851),6 3,2022/05/04 15:55:30,
14,1108157338,(주)메트로컴넷,최선민,분석,56004191,87.776,88.811,0.38832 (100.38832),12 3,2022/05/06 09:07:26,
15,1198658528,진솔이앤에스 주식회사,김정현,분석,56004730,87.776,88.812,0.38930 (100.3893),3 11,2022/05/03 16:25:58,
16,4658702093,주식회사 나지정보통신,엄혜선,분석,56007190,87.781,88.816,0.39374 (100.39374),15 3,2022/05/03 19:43:19,
17,2118620935,주식회사 한양티이씨,조형국,분석,56011370,87.788,88.822,0.40130 (100.4013),6 7,2022/05/04 07:48:21,
18,3058627650,레아전기통신 주식회사,이해경,분석,56013400,87.791,88.825,0.40496 (100.40496),10 13,2022/04/29 20:10:31,
19,1058601287,(주)성산정보시스템,김기주,분석,56014635,87.793,88.827,0.40720 (100.4072),14 15,2022/05/04 17:57:21,
20,1188109728,득진통신(주),김진섭,분석,56015797,87.795,88.829,0.40930 (100.4093),6 2,2022/05/04 13:51:50,
21,1198668254,대신인포시스 주식회사,최혜경,분석,56017291,87.798,88.832,0.41200 (100.412),10 14,2022/05/03 18:04:47,
22,2098155983,주식회사 케이텍솔루션,임경택,분석,56018065,87.799,88.833,0.41340 (100.4134),3 15,2022/05/03 09:00:39,
23,2138180142,서울아이디시스템(주),김동수,분석,56019500,87.801,88.835,0.41599 (100.41599),4 10,2022/05/02 13:15:18,
24,1198682431,(주)대경시스텍,반기수,분석,56022381,87.806,88.84,0.42120 (100.4212),7 6,2022/05/03 10:02:25,
25,1238135136,(주)청남통신,최재언,분석,56022700,87.807,88.84,0.42177 (100.42177),10 1,2022/04/29 12:06:22,
26,2178121937,부광이앤씨 주식회사,정동국,분석,56024208,87.809,88.843,0.42450 (100.4245),5 11,2022/05/02 14:54:08,
27,1198174839,(주)선진솔루션,송성재,분석,56024262,87.809,88.843,0.42460 (100.4246),8 5,2022/05/05 23:35:00,
28,2208602950,(주)세연텔레콤,홍성일,분석,56026140,87.812,88.846,0.42799 (100.42799),2 10,2022/04/29 11:07:00,
29,1062873386,이행정보통신공사,오흥식,분석,56026720,87.813,88.847,0.42904 (100.42904),15 13,2022/05/03 17:15:30,
