순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,2068179706,(주)씨엠유니버샬,전재용,분석,923632559.0,86.746,87.519,-0.13292 (99.86708),,2022/05/02 09:28:08,
2,2118759096,(주)사운드레이스,장명훈,분석,923666610.0,86.75,87.522,-0.12921 (99.87079),,2022/04/28 09:51:41,
3,1088186937,(주)네오텔링크,박귀남,분석,923673022.0,86.751,87.523,-0.12850 (99.8715),,2022/05/02 14:51:01,
4,1208166080,(주)기산텔레콤,박병기,분석,923731680.0,86.757,87.528,-0.12210 (99.8779),,2022/05/02 10:12:13,
5,1138157962,(주)하이눈정보통신,박종우,분석,923734150.0,86.757,87.528,-0.12183 (99.87817),,2022/05/01 15:44:43,
6,1068133832,(주)동양이엔씨,최두현,분석,923764560.0,86.76,87.531,-0.11851 (99.88149),,2022/05/02 08:55:14,
7,1018663767,비케이전기통신 주식회사,유봉근,분석,923764570.0,86.76,87.531,-0.11850 (99.8815),,2022/05/02 13:13:21,
8,1138189770,인콤아이에스(주),강점식,분석,923779220.0,86.761,87.533,-0.11690 (99.8831),,2022/04/27 11:02:05,
9,2018147460,태성전기통신(주),이덕우,분석,923789744.0,86.762,87.534,-0.11575 (99.88425),,2022/05/02 13:04:41,
10,2068125404,(주)대경인트라넷,이강열,분석,923815834.0,86.765,87.536,-0.11290 (99.8871),,2022/05/02 17:46:38,
11,2118691240,거성일렉콤(주),박성래,분석,923836890.0,86.767,87.538,-0.11060 (99.8894),,2022/04/27 09:58:31,
12,2148860959,(주)가온글로벌,최병억,분석,923845128.0,86.768,87.539,-0.10971 (99.89029),,2022/05/01 21:43:54,
13,5568600846,주식회사 아이콘정보통신,박종일,분석,923868931.0,86.77,87.541,-0.10710 (99.8929),,2022/05/02 10:20:39,
14,1078128574,(주)대진정보텔레콤,경완수,분석,923869840.0,86.771,87.541,-0.10701 (99.89299),,2022/05/02 11:03:25,
