,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,1168144224,제일정보건설 주식회사  [최종낙찰],김진철,분석,79897386,87.746,88.598,0.26350 (100.2635),8 13,2024/09/30 08:06:11,
1,2,1138663208,주식회사 유영정보통신,박경순,분석,79897830,87.746,88.599,0.26406 (100.26406),3 11,2024/09/26 14:45:58,
2,3,1108176581,주식회사 비에스텍,윤희주,분석,79898697,87.747,88.6,0.26515 (100.26515),7 10,2024/09/30 09:29:47,
3,4,2158192566,(주)열림정보기술,고동민,분석,79902137,87.751,88.603,0.26950 (100.2695),10 13,2024/09/30 09:07:50,
4,5,1018605466,금부통신 주식회사,정재학,분석,79903150,87.753,88.605,0.27078 (100.27078),2 11,2024/09/26 16:13:19,
5,6,1108182195,주식회사 벨아이앤에스,한성욱,분석,79903780,87.753,88.605,0.27158 (100.27158),6 1,2024/09/25 15:31:17,
6,7,1078658471,비케이앤파워컴 주식회사,김정훈,분석,79904000,87.754,88.605,0.27185 (100.27185),11 10,2024/09/30 09:39:59,
7,8,1018635413,주식회사 더올아이티,김정순,분석,79904590,87.754,88.606,0.27260 (100.2726),9 15,2024/09/26 09:49:47,
8,9,1068616518,(주)애니씨앤에스,이일규,분석,79905850,87.756,88.608,0.27419 (100.27419),12 6,2024/09/27 15:32:20,
9,10,2148669048,보라정보통신 주식회사,송석상,분석,79907304,87.757,88.609,0.27603 (100.27603),2 10,2024/09/25 14:09:08,
10,11,1138157550,뉴코리아전자통신 주식회사,조영순,분석,79907593,87.758,88.609,0.27640 (100.2764),1 12,2024/09/25 16:11:00,
11,12,1508700266,주식회사 씨에쓰정보기술,박충순,분석,79907620,87.758,88.61,0.27643 (100.27643),5 14,2024/09/26 18:07:48,
12,13,1138148411,(주)풍천정보네트웍,김학봉,분석,79908460,87.759,88.61,0.27749 (100.27749),1 6,2024/09/27 09:16:35,
13,14,1208147588,서현정보통신(주),배상만,분석,79910679,87.761,88.613,0.28030 (100.2803),12 10,2024/09/30 08:37:42,
14,15,1108170025,(주)원비즈시스템,박의영,분석,79911550,87.762,88.614,0.28140 (100.2814),13 5,2024/09/30 10:30:40,
15,16,4668601498,주식회사 일하아이티,백인석,분석,79912314,87.763,88.615,0.28236 (100.28236),6 5,2024/09/25 12:49:11,
16,17,1188114764,(주)세빛전자통신,이상호,분석,79914170,87.765,88.617,0.28471 (100.28471),15 11,2024/09/30 06:40:27,
17,18,1208717179,에스엠에스전기(주),김진태,분석,79914320,87.766,88.617,0.28490 (100.2849),14 13,2024/09/30 08:22:20,
18,19,2118691240,거성일렉콤(주),박성래,분석,79917000,87.769,88.62,0.28828 (100.28828),8 6,2024/09/25 10:04:52,
19,20,1088179663,주식회사 시큐뱅크,심재춘,분석,79917564,87.769,88.621,0.28900 (100.289),6 10,2024/09/30 05:16:38,
20,21,2158171649,(주)삼삼통신기술,이성오,분석,79920300,87.773,88.624,0.29245 (100.29245),7 15,2024/09/25 11:37:50,
21,22,2308100158,국제컨트로닉스 주식회사,김경록,분석,79920450,87.773,88.624,0.29264 (100.29264),7 4,2024/09/27 09:15:48,
22,23,1108174749,유프로시스(주),김종본,분석,79921910,87.774,88.625,0.29449 (100.29449),8 4,2024/09/26 12:30:48,
23,24,6388602210,주식회사 비트릭스,유세호,분석,79923300,87.776,88.627,0.29625 (100.29625),7 5,2024/09/27 16:39:52,
24,25,1388113508,(주)이엔티파워,장정수,분석,79925220,87.778,88.629,0.29867 (100.29867),11 14,2024/09/27 12:26:20,
