,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,1048140865,다이아몬드전자(주),이건,분석,204542800,85.0,87.745,87.843,-0.20495 (99.79505),5 4,2024/08/05 08:56:27,
1,2,1298137942,주식회사 자이온티앤에스,예용기,분석,204544313,85.0,87.746,87.844,-0.20420 (99.7958),11 5,2024/08/05 09:21:19,
2,2,1328612995,주식회사 한양아이앤디,김정숙,분석,204544313,85.0,87.746,87.844,-0.20420 (99.7958),2 6,2024/08/05 19:44:13,
3,4,1268159398,주식회사 파이런텍,이병길,분석,204545340,85.0,87.746,87.845,-0.20370 (99.7963),9 7,2024/08/05 08:56:20,
4,5,1118113347,범진성업(주),최병권,분석,204548090,85.0,87.747,87.846,-0.20236 (99.79764),12 3,2024/08/05 08:11:50,
5,6,1188114949,이주씨스템(주),이복균,분석,204548150,85.0,87.747,87.846,-0.20233 (99.79767),7 2,2024/08/05 17:36:52,
6,7,1348171262,주식회사 신양,황규봉,분석,204548810,85.0,87.748,87.846,-0.20200 (99.798),4 7,2024/08/05 11:19:28,
7,8,1148197308,주식회사태강,김상민,분석,204550330,85.0,87.748,87.847,-0.20126 (99.79874),4 9,2024/08/05 02:41:07,
8,9,1168135502,(주)비엠더코리아,구자혁,분석,204551465,85.0,87.749,87.847,-0.20070 (99.7993),13 2,2024/08/04 20:40:08,
9,10,7878600644,주식회사 성원이앤씨,박성원,분석,204554529,85.0,87.75,87.848,-0.19920 (99.8008),4 6,2024/08/05 16:47:47,
10,11,1238121928,(주)포앤티,강치구,분석,204555959,85.0,87.751,87.849,-0.19850 (99.8015),5 2,2024/08/02 13:31:57,
11,12,1300760458,동일전업사,김명래,분석,204557363,85.0,87.751,87.85,-0.19782 (99.80218),13 2,2024/08/05 15:56:42,
12,13,1208742606,주식회사 테눅스,전석순,분석,204559430,85.0,87.752,87.851,-0.19681 (99.80319),11 1,2024/08/05 07:46:56,
13,14,1288170424,(주)스카이뱅크,홍순화,분석,204559535,85.0,87.752,87.851,-0.19675 (99.80325),14 15,2024/08/02 11:43:35,
14,15,1338141576,뉴텔정보통신(주),추명조,분석,204564540,85.2,87.755,87.853,-0.19430 (99.8057),12 11,2024/08/05 19:56:34,
15,16,7098602638,주식회사 시그널아이씨티,강민희,분석,204564744,85.2,87.755,87.853,-0.19420 (99.8058),12 8,2024/08/05 23:57:34,
16,17,1118128082,(주)디투엔지니어링,김낙경,분석,204564750,85.2,87.755,87.853,-0.19420 (99.8058),12 8,2024/08/06 08:22:01,
17,18,1388126833,주식회사 컴피아,고석만,분석,204569030,85.2,87.757,87.855,-0.19211 (99.80789),6 1,2024/08/06 09:50:48,
18,19,2098160768,금호이엔지 주식회사,김승규,분석,204569280,85.2,87.757,87.855,-0.19198 (99.80802),4 5,2024/08/05 19:56:48,
19,20,2158799300,주식회사 다인이엔에스,방인숙,분석,204572000,85.2,87.758,87.856,-0.19065 (99.80935),1 14,2024/08/02 11:01:46,
20,21,1218140540,영현정보통신(주),김두식,분석,204572405,85.2,87.758,87.856,-0.19046 (99.80954),12 13,2024/08/06 09:17:57,
21,22,1278183907,주식회사 범양이엔씨,안선희,분석,204572508,85.2,87.758,87.856,-0.19040 (99.8096),13 15,2024/08/02 13:45:43,
22,23,1238140959,경인엔지니어링(주),정재원,분석,204575570,85.2,87.759,87.857,-0.18891 (99.81109),13 1,2024/08/05 09:28:14,
23,24,1388169545,주식회사 대성인포텍,최용석,분석,204576390,85.2,87.76,87.858,-0.18850 (99.8115),14 12,2024/08/05 10:28:24,
24,25,2118645407,흥일정보통신(주),정본영,분석,204576798,85.2,87.76,87.858,-0.18831 (99.81169),3 7,2024/08/02 10:32:23,
25,26,8048600314,주식회사 파로스,강명숙,분석,204577150,85.2,87.76,87.858,-0.18813 (99.81187),11 9,2024/08/05 10:35:42,
26,27,2198128106,우선이엔씨(주),김광수,분석,204579000,85.2,87.761,87.859,-0.18723 (99.81277),12 13,2024/08/05 11:25:46,
27,28,1408177811,주식회사 네오비젼,유정식,분석,204580280,85.2,87.761,87.86,-0.18660 (99.8134),7 3,2024/08/05 10:40:46,
28,29,1328173357,세진전력주식회사,임종배,분석,204585790,85.2,87.764,87.862,-0.18390 (99.8161),8 2,2024/08/05 09:19:44,
29,30,1088114068,(주)대인정보통신,유재호,분석,204587705,85.4,87.765,87.863,-0.18297 (99.81703),6 13,2024/08/05 08:33:20,
30,31,1018139321,(주)세웅정보통신,장우진,분석,204589000,85.4,87.765,87.863,-0.18233 (99.81767),6 14,2024/08/05 09:59:14,
31,32,1108604272,소리콤 주식회사,정재홍,분석,204589270,85.4,87.765,87.863,-0.18220 (99.8178),7 4,2024/08/06 01:36:01,
32,33,1238184001,주식회사 삼도텔레콤,정대상,분석,204589670,85.4,87.766,87.864,-0.18201 (99.81799),6 14,2024/08/05 09:36:56,
33,34,1138185570,(주)승일전력산업,박광수,분석,204593350,85.4,87.767,87.865,-0.18020 (99.8198),6 7,2024/08/05 13:34:15,
34,35,1958803133,대신네트웍스 주식회사,민기복,분석,204596200,85.4,87.768,87.866,-0.17881 (99.82119),8 11,2024/08/05 16:44:53,
35,36,2148132740,(주)융시스템,박진기,분석,204596412,85.4,87.769,87.866,-0.17871 (99.82129),14 7,2024/08/02 18:03:26,
36,37,1348199839,주식회사 두두,이서근,분석,204596413,85.4,87.769,87.866,-0.17870 (99.8213),1 14,2024/08/05 17:11:05,
37,38,1078162422,프라미스유 주식회사,박정은,분석,204596820,85.4,87.769,87.867,-0.17851 (99.82149),4 1,2024/08/05 10:52:53,
38,39,1068656301,주식회사 티제이원,최정국,분석,204600290,85.4,87.77,87.868,-0.17681 (99.82319),14 11,2024/08/02 13:33:34,
39,40,1388113342,지에스 주식회사,김영미,분석,204600899,85.4,87.771,87.868,-0.17651 (99.82349),3 8,2024/08/05 17:31:30,
40,41,1068180183,보람정보통신서비스(주),정승원,분석,204601950,85.4,87.771,87.869,-0.17599 (99.82401),3 9,2024/08/04 00:55:43,
