,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,1068606683,로버무트 주식회사  [최종낙찰],송태하,분석,254577529,85.0,87.746,88.338,-0.07475 (99.92525),15 5,2024/11/11 18:08:17,
1,2,1078734710,(주)일조이에스,박상권,분석,254585773,85.0,87.749,88.341,-0.07149 (99.92851),10 14,2024/11/11 11:05:11,
2,3,1062873386,이행정보통신공사,오흥식,분석,254596370,85.0,87.753,88.345,-0.06730 (99.9327),15 5,2024/11/11 16:44:55,
3,4,1058192352,한아름정보통신(주),손경선,분석,254615870,85.2,87.76,88.351,-0.05959 (99.94041),7 8,2024/11/11 14:54:50,
4,5,1088114068,(주)대인정보통신,유재호,분석,254620620,85.2,87.761,88.353,-0.05771 (99.94229),9 6,2024/11/12 08:41:21,
5,6,1058169109,대조전설 주식회사,장철호,분석,254620900,85.2,87.762,88.353,-0.05760 (99.9424),2 6,2024/11/12 18:25:59,
6,7,2068650742,한선씨앤씨 주식회사,장홍식,분석,254642333,85.4,87.769,88.361,-0.04913 (99.95087),7 12,2024/11/11 10:13:35,
7,8,1138139080,(주)성강통신기술사사무소,안치영,분석,254654780,85.4,87.774,88.365,-0.04420 (99.9558),11 9,2024/11/13 09:45:28,
8,9,2148670792,(주)토마토시스템,이상돈,분석,254656550,85.6,87.775,88.365,-0.04350 (99.9565),12 5,2024/11/11 09:55:28,
9,10,1138195817,(주)베스트일렉트로닉스,최경원,분석,254656790,85.6,87.775,88.366,-0.04341 (99.95659),1 10,2024/11/12 09:27:45,
10,11,1180673427,한마음정보시스템,정인숙,분석,254660194,85.6,87.776,88.367,-0.04206 (99.95794),7 4,2024/11/11 10:14:30,
11,12,1188114949,이주씨스템(주),이복균,분석,254661100,85.6,87.776,88.367,-0.04171 (99.95829),12 9,2024/11/13 09:14:45,
12,13,1088167041,(주)가디엘,최혜심,분석,254663134,85.6,87.777,88.368,-0.04090 (99.9591),12 4,2024/11/12 16:13:23,
13,14,2448801096,주식회사 퍼스트엑씨앤씨,김상진,분석,254664390,85.6,87.778,88.368,-0.04040 (99.9596),3 5,2024/11/12 17:05:06,
14,15,2038149028,대륭중공건설(주),박임우,분석,254669163,85.6,87.779,88.37,-0.03852 (99.96148),15 9,2024/11/12 16:34:52,
15,16,2048187419,(주)디지털우민,문장석,분석,254678043,85.6,87.783,88.373,-0.03501 (99.96499),12 11,2024/11/12 11:34:44,
16,17,6158139437,이수이 주식회사,권득윤,분석,254684700,85.8,87.785,88.375,-0.03237 (99.96763),7 9,2024/11/12 11:21:18,
17,18,2108149521,주식회사 구일일무인경비시스템,박종철,분석,254685600,85.8,87.785,88.376,-0.03202 (99.96798),8 4,2024/11/12 17:34:24,
18,19,1178152009,동아신호 주식회사,최종수,분석,254692000,85.8,87.788,88.378,-0.02949 (99.97051),6 12,2024/11/12 14:37:19,
19,20,1188111020,주식회사 한영씨앤이,박대서,분석,254694730,85.8,87.789,88.379,-0.02841 (99.97159),8 2,2024/11/12 10:02:45,
20,21,2178114305,주식회사 광문정보통신,서정만,분석,254698730,85.8,87.79,88.38,-0.02682 (99.97318),9 4,2024/11/12 11:14:13,
21,22,2068193071,(주)에디슨전기,하영복,분석,254709651,85.8,87.794,88.384,-0.02251 (99.97749),9 13,2024/11/11 10:44:11,
22,23,1048120291,청음통신 주식회사,임광희,분석,254710800,86.0,87.795,88.384,-0.02205 (99.97795),11 15,2024/11/13 09:30:48,
23,24,2148752525,(주)엘티네트워크,조완식,분석,254713337,86.0,87.795,88.385,-0.02105 (99.97895),3 11,2024/11/13 01:02:33,
24,25,1078140904,대월기전(주),김승연,분석,254717240,86.0,87.797,88.387,-0.01950 (99.9805),15 6,2024/11/11 17:57:48,
25,26,1018139321,(주)세웅정보통신,장우진,분석,254717400,86.0,87.797,88.387,-0.01944 (99.98056),14 4,2024/11/11 10:36:55,
26,27,2018633767,주식회사 명진에스앤씨,이성훈,분석,254742020,86.2,87.806,88.395,-0.00970 (99.9903),3 12,2024/11/12 09:56:28,
27,28,1138618964,주식회사 에스엠플러스정보통신,왕성모,분석,254746320,86.2,87.808,88.397,-0.00800 (99.992),13 5,2024/11/12 08:01:22,
28,29,1098153822,서울텔엔지니어링(주),정영철,분석,254747800,86.2,87.808,88.397,-0.00742 (99.99258),9 1,2024/11/12 16:37:40,
29,30,1198165586,제이케이앤티텔레콤(주),전찬화,분석,254749814,86.2,87.809,88.398,-0.00662 (99.99338),5 8,2024/11/12 08:32:45,
30,31,1058191993,링크정보통신주식회사,이재호,분석,254750491,86.2,87.809,88.398,-0.00635 (99.99365),11 15,2024/11/13 09:36:46,
31,32,2208798467,주식회사 태산이에이지,최홍석,분석,254751122,86.2,87.809,88.398,-0.00610 (99.9939),12 6,2024/11/11 13:29:02,
32,33,1868701018,주식회사 소담정보통신,주옥,분석,254763765,86.2,87.814,88.403,-0.00110 (99.9989),15 2,2024/11/11 11:18:13,
33,34,1138183325,주식회사금강전력,오영선,분석,254769680,86.4,87.816,88.405,0.00123 (100.00123),1 11,2024/11/12 10:16:16,
34,35,2128142640,팍스코이앤아이(주),송기민,분석,254771900,86.4,87.817,88.405,0.00211 (100.00211),10 4,2024/11/11 15:40:49,
35,36,1128701225,주식회사 블루인텔리전스,조축호,분석,254773881,86.4,87.818,88.406,0.00290 (100.0029),5 2,2024/11/11 09:00:56,
36,37,4908801461,주식회사 긱스퍼,이정아,분석,254786524,86.4,87.822,88.411,0.00790 (100.0079),9 4,2024/11/11 22:40:50,
37,38,8348600218,주식회사 코리아통신,박정현,분석,254792339,86.4,87.824,88.413,0.01020 (100.0102),11 15,2024/11/12 11:58:45,
38,39,2178135988,주식회사 조은정보,조용정,분석,254799167,86.6,87.827,88.415,0.01290 (100.0129),2 5,2024/11/13 09:54:54,
39,40,1078212647,사단법인 한국장애인미래정책포럼,배영환,분석,254800600,86.6,87.828,88.415,0.01346 (100.01346),8 6,2024/11/11 09:28:57,
40,41,2208895263,주식회사 필립이엔씨,임혜란,분석,254811810,86.6,87.832,88.419,0.01790 (100.0179),12 10,2024/11/11 16:44:10,
41,42,2208143387,(주)글로벌텔레콤,서승현,분석,254816850,86.6,87.833,88.421,0.01989 (100.01989),1 2,2024/11/12 18:50:34,
42,43,8738800217,주식회사 무한정보기술,이명화,분석,254819400,86.6,87.834,88.422,0.02090 (100.0209),1 15,2024/11/12 12:12:26,
43,44,2208680918,(주)엠디엠알,이재원,분석,254821672,86.8,87.835,88.423,0.02180 (100.0218),15 6,2024/11/11 15:07:40,
44,45,2098211809,사단법인 해오름장애인협회,노영주,분석,254823456,86.8,87.836,88.423,0.02250 (100.0225),7 1,2024/11/13 09:21:26,
45,46,1068615367,대성아이넷(주),이충은,분석,254823940,86.8,87.836,88.424,0.02269 (100.02269),3 1,2024/11/11 18:17:56,
46,47,1068603240,태경이엘피 주식회사,김평석,분석,254827355,86.8,87.837,88.425,0.02404 (100.02404),5 14,2024/11/12 22:09:48,
47,48,2068685955,주식회사 스마트웍스,정훈,분석,254830523,86.8,87.838,88.426,0.02530 (100.0253),1 7,2024/11/12 09:20:58,
48,49,1058659488,(주)솔텍시스템,문병선,분석,254835569,86.8,87.84,88.428,0.02729 (100.02729),12 3,2024/11/12 10:29:41,
49,50,1058110006,삼성전기산업 주식회사,박소연,분석,254836000,86.8,87.841,88.428,0.02746 (100.02746),2 12,2024/11/12 16:42:22,
0,51,2118668579,(주)아이정보기술,이훈희,분석,254850498,87.0,87.846,88.433,0.03319 (100.03319),11 9,2024/11/11 16:35:33,
1,52,2208725440,(주) 매그넷,김종민,분석,254855670,87.0,87.848,88.435,0.03524 (100.03524),15 3,2024/11/11 11:20:11,
2,53,1068619586,엠앨캐스트주식회사,김철호,분석,254858241,87.0,87.849,88.435,0.03626 (100.03626),2 11,2024/11/13 09:15:50,
3,54,2068188409,주식회사 넥스파시스템,서종렬,분석,254859679,87.0,87.849,88.436,0.03683 (100.03683),9 2,2024/11/11 15:41:18,
4,55,2208869047,양지전기 주식회사,박승연,분석,254861120,87.0,87.85,88.436,0.03740 (100.0374),5 4,2024/11/11 11:09:40,
5,56,2198124769,주식회사 성문엔지니어링,김선호,분석,254864331,87.0,87.851,88.438,0.03867 (100.03867),13 3,2024/11/11 14:39:57,
