,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,1058164176,(주)신보파워텍  [최종낙찰],공민우,분석,96072862,85.0,87.746,88.09,-0.55481 (99.44519),3 4,2024/01/22 09:26:54,
1,2,2088100603,(주)전우사,김한재,분석,96073830,85.0,87.747,88.091,-0.55380 (99.4462),10 7,2024/01/18 14:40:11,
2,3,1208663604,주식회사 한은씨앤씨,김기현,분석,96075160,85.0,87.748,88.092,-0.55241 (99.44759),7 1,2024/01/18 10:29:29,
3,4,5048133604,주식회사다온네트웍스,김진환,분석,96080520,85.0,87.753,88.097,-0.54681 (99.45319),15 7,2024/01/22 08:46:49,
4,5,2208895263,주식회사 필립이엔씨,임혜란,분석,96080620,85.0,87.754,88.097,-0.54670 (99.4533),15 5,2024/01/19 09:36:29,
5,6,2048610496,주식회사 김스애드,김진희,분석,96081000,85.0,87.754,88.097,-0.54630 (99.4537),5 8,2024/01/19 09:39:16,
6,7,4468801407,(주)큐엔큐,장나미,분석,96081190,85.0,87.754,88.097,-0.54610 (99.4539),13 4,2024/01/17 16:08:39,
7,8,1198601520,주식회사 에스에이치아이앤씨,장덕진,분석,96085688,85.2,87.759,88.101,-0.54140 (99.4586),6 12,2024/01/19 08:54:43,
8,9,2141167760,세기정보통신,송재홍,분석,96086640,85.2,87.759,88.102,-0.54041 (99.45959),14 2,2024/01/19 13:06:35,
9,10,4188155516,아이피119정보통신 주식회사,김영수,분석,96088176,85.2,87.761,88.104,-0.53880 (99.4612),1 14,2024/01/18 16:53:33,
10,11,2048620126,(주)상부사종합건설,이상만,분석,96088346,85.2,87.761,88.104,-0.53863 (99.46137),8 14,2024/01/21 15:18:57,
11,12,1058192352,한아름정보통신(주),손경선,분석,96092670,85.4,87.765,88.108,-0.53411 (99.46589),4 13,2024/01/17 14:00:41,
12,13,2148626637,(주)아이엔지시스템,김정화,분석,96093500,85.4,87.766,88.109,-0.53324 (99.46676),5 2,2024/01/19 15:37:31,
13,14,1138195817,(주)베스트일렉트로닉스,최경원,분석,96094190,85.4,87.767,88.109,-0.53252 (99.46748),12 7,2024/01/19 10:45:15,
14,15,1018642796,주식회사 나이스포유,노길상,분석,96094490,85.4,87.767,88.109,-0.53221 (99.46779),1 5,2024/01/22 09:33:39,
15,16,1118126196,(주)광성통신,김성철,분석,96094952,85.4,87.768,88.11,-0.53172 (99.46828),11 7,2024/01/19 14:19:46,
16,17,5728702483,주식회사 케이제이에스랩,나봉채,분석,96098370,85.4,87.771,88.113,-0.52815 (99.47185),9 11,2024/01/18 09:57:26,
17,18,1068619761,(주) 한걸음정보통신,정진원,분석,96098654,85.4,87.771,88.113,-0.52786 (99.47214),8 11,2024/01/18 09:28:35,
18,19,6188134896,주식회사 동신정보통신,임춘섭,분석,96099450,85.4,87.772,88.114,-0.52702 (99.47298),14 9,2024/01/19 14:44:47,
19,20,1018178116,(주)오경컴텍,김종근,분석,96100330,85.4,87.773,88.115,-0.52610 (99.4739),1 14,2024/01/18 09:27:24,
20,21,1068194348,(주)퓨젼아이앤씨,임영출,분석,96100730,85.4,87.773,88.115,-0.52569 (99.47431),7 12,2024/01/22 09:17:22,
21,22,2108156959,두레에스텍 주식회사,유의근,분석,96102240,85.6,87.775,88.117,-0.52411 (99.47589),1 8,2024/01/19 09:57:57,
22,23,2158171237,(주)모빌텍,오승환,분석,96105297,85.6,87.778,88.119,-0.52091 (99.47909),7 8,2024/01/22 08:44:38,
23,24,2108122823,우영정보통신(주),황태하,분석,96105310,85.6,87.778,88.119,-0.52090 (99.4791),8 2,2024/01/21 22:07:21,
24,25,4018600546,주식회사 케이투시스템즈,강병준,분석,96105980,85.6,87.779,88.12,-0.52020 (99.4798),13 6,2024/01/19 14:19:45,
25,26,1078616772,노드링크주식회사,장용철,분석,96109229,85.6,87.782,88.123,-0.51680 (99.4832),5 14,2024/01/17 14:42:58,
26,27,1018642326,한우이앤에스(주),변준석,분석,96109708,85.6,87.782,88.123,-0.51630 (99.4837),3 15,2024/01/19 16:41:21,
27,28,1060115808,영진정보통신,이종규,분석,96110888,85.6,87.783,88.125,-0.51507 (99.48493),14 12,2024/01/22 08:44:52,
28,29,2158687767,(주)에스앤디비즈,정성호,분석,96114000,85.8,87.787,88.127,-0.51182 (99.48818),1 3,2024/01/19 10:01:33,
29,30,1108174749,유프로시스(주),김종본,분석,96114010,85.8,87.787,88.127,-0.51181 (99.48819),15 4,2024/01/18 15:35:31,
30,31,1068627183,한국씨텍(주),박재규,분석,96116200,85.8,87.789,88.129,-0.50952 (99.49048),13 8,2024/01/22 09:01:36,
31,32,1188117816,(주)영원정보통신,전춘식,분석,96117350,85.8,87.79,88.13,-0.50832 (99.49168),5 3,2024/01/17 16:46:55,
32,33,1648602515,주식회사 바른엔씨티,하성일,분석,96117500,85.8,87.79,88.131,-0.50816 (99.49184),8 3,2024/01/19 12:55:29,
33,34,1128126393,주식회사 승도이엔씨,신종성,분석,96119500,85.8,87.792,88.132,-0.50607 (99.49393),2 12,2024/01/17 21:04:21,
