,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
0,1,2068650742,한선씨앤씨 주식회사  [최종낙찰],장홍식,분석,72914343,87.745,88.16,0.47397 (100.47397),14 1,2024/02/02 09:59:20,
1,2,1138111990,한경기전(주),박태용,분석,72915959,87.747,88.162,0.47619 (100.47619),11 7,2024/02/06 08:06:35,
2,3,1078140904,대월기전(주),김승연,분석,72915980,87.747,88.162,0.47622 (100.47622),8 10,2024/02/02 09:58:45,
3,4,1188111452,동화전자산업(주),김종화,분석,72916390,87.748,88.163,0.47679 (100.47679),14 1,2024/02/02 10:04:25,
4,5,2118743406,보성통신기술(주),오영배,분석,72916400,87.748,88.163,0.47680 (100.4768),15 2,2024/02/05 18:04:00,
5,6,5798700152,위더스컴퓨터 주식회사,박승갑,분석,72917629,87.749,88.164,0.47850 (100.4785),7 4,2024/02/05 09:09:12,
6,7,1138606420,(주)엠케이시큐리티,박상철,분석,72917850,87.75,88.165,0.47880 (100.4788),7 6,2024/02/05 14:51:16,
7,8,2158189983,주식회사아이티벨리,김기운,분석,72917956,87.75,88.165,0.47895 (100.47895),11 12,2024/02/05 14:54:46,
8,9,2118145912,영남스퀘어 주식회사,장한원,분석,72918075,87.75,88.165,0.47911 (100.47911),12 5,2024/02/02 10:21:18,
9,10,4278601362,주식회사 케이엔테크,고범철,분석,72918100,87.75,88.165,0.47914 (100.47914),11 2,2024/02/03 15:40:49,
10,11,1198153514,다린전력(주),오승한,분석,72918530,87.751,88.165,0.47974 (100.47974),1 8,2024/02/05 09:45:02,
11,12,2048620636,(주)유시스,이경재,분석,72919220,87.751,88.166,0.48069 (100.48069),1 15,2024/02/02 13:07:22,
12,13,2038164674,주식회사 컴버스테크,이돈원,분석,72919806,87.752,88.167,0.48149 (100.48149),7 13,2024/02/05 16:34:21,
13,14,1068616518,(주)애니씨앤에스,이일규,분석,72921200,87.754,88.169,0.48342 (100.48342),8 7,2024/02/06 09:22:53,
14,14,2108145170,주식회사 시울에너지,민애숙,분석,72921200,87.754,88.169,0.48342 (100.48342),4 14,2024/02/05 14:58:59,
15,16,1198133823,(주)씽크테크,이영록,분석,72924189,87.757,88.172,0.48753 (100.48753),1 5,2024/02/02 15:01:40,
16,17,2148687288,(주)포어링크,송기봉,분석,72925180,87.759,88.173,0.48890 (100.4889),3 15,2024/02/02 16:14:51,
17,18,1138628119,주식회사 아이티로그,김인희,분석,72928805,87.763,88.178,0.49390 (100.4939),12 11,2024/02/05 01:31:28,
18,19,1078793378,주식회사 보스테크,이헌웅,분석,72930700,87.765,88.18,0.49651 (100.49651),13 6,2024/02/02 15:57:17,
19,20,2158602337,지엔네텔(주),고시영,분석,72931846,87.767,88.182,0.49809 (100.49809),10 14,2024/02/06 08:56:00,
20,21,2158726791,(주)21세기정보기술,송채현,분석,72934973,87.77,88.185,0.50239 (100.50239),10 12,2024/02/05 09:41:00,
21,22,1078674016,주식회사가나이엔지,강재선,분석,72938295,87.774,88.189,0.50697 (100.50697),1 7,2024/02/02 11:01:04,
22,23,1058777047,(주)텔레큐브,정영신,분석,72941100,87.778,88.193,0.51084 (100.51084),10 1,2024/02/06 09:16:35,
23,24,2208865207,주식회사 소나텍,최성욱,분석,72943427,87.78,88.196,0.51404 (100.51404),2 13,2024/02/02 10:25:13,
24,25,3808700630,주식회사 퍼니포커스,김환영,분석,72944050,87.781,88.196,0.51490 (100.5149),2 14,2024/02/06 09:37:49,
25,26,1198646212,주식회사 에프에스네트웍스,이화수,분석,72944330,87.782,88.197,0.51529 (100.51529),15 7,2024/02/05 09:52:51,
26,27,2108165652,키코아이비에스주식회사,공재근,분석,72944780,87.782,88.197,0.51591 (100.51591),11 8,2024/02/05 10:24:43,
27,28,1208662454,(주)위엠비,김수현,분석,72945190,87.783,88.198,0.51647 (100.51647),14 12,2024/02/02 09:36:25,
28,29,2037666794,금성텔레콤,정용상,분석,72945695,87.783,88.198,0.51717 (100.51717),14 1,2024/02/04 16:02:55,
29,30,2118691935,(주)유니온커뮤니티,신요식,분석,72945865,87.783,88.199,0.51740 (100.5174),4 13,2024/02/05 14:57:21,
30,31,1078746443,(주)라인테크놀로지,유현식,분석,72948109,87.786,88.201,0.52050 (100.5205),5 8,2024/02/05 15:56:42,
31,32,1088604075,청목이앤아이 주식회사,김희경,분석,72948430,87.787,88.202,0.52094 (100.52094),14 5,2024/02/05 16:08:02,
32,33,1288154026,(주)니트로시스템,정인교,분석,72949490,87.788,88.203,0.52240 (100.5224),11 6,2024/02/05 11:13:33,
33,34,1298119624,우일계전공업 주식회사,백노현,분석,72950358,87.789,88.204,0.52359 (100.52359),11 3,2024/02/05 17:33:45,
34,35,1068642694,우림정보시스템(주),조원희,분석,72952460,87.791,88.206,0.52649 (100.52649),15 10,2024/02/05 09:42:46,
35,36,1078636235,(주)대교이앤에스,이찬수,분석,72954313,87.794,88.209,0.52904 (100.52904),13 1,2024/02/02 14:42:19,
36,37,1088180573,다올정보기술주식회사,한숙기,분석,72957107,87.797,88.212,0.53289 (100.53289),2 1,2024/02/02 12:29:42,
37,38,1058659488,(주)솔텍시스템,문병선,분석,72957490,87.797,88.213,0.53342 (100.53342),9 4,2024/02/02 10:25:08,
38,39,1068619761,(주) 한걸음정보통신,정진원,분석,72958232,87.798,88.213,0.53444 (100.53444),1 6,2024/02/02 16:19:31,
39,40,1108127950,서경전기(주),이종환,분석,72958827,87.799,88.214,0.53526 (100.53526),8 2,2024/02/05 08:14:34,
40,41,1078162397,신용통신 주식회사,김형종,분석,72960900,87.802,88.217,0.53812 (100.53812),1 15,2024/02/02 14:23:28,
41,42,1178119238,주식회사 동양네트워크,김종렬,분석,72961390,87.802,88.217,0.53880 (100.5388),10 5,2024/02/05 11:41:42,
42,43,1198191309,용진하이테크에너지 주식회사,김진석,분석,72962830,87.804,88.219,0.54078 (100.54078),2 11,2024/02/05 15:13:28,
43,44,3128196859,주식회사 가델,김정민,분석,72963100,87.804,88.219,0.54115 (100.54115),11 9,2024/02/02 18:35:08,
44,45,1148190678,주식회사 에드원,김춘걸,분석,72964000,87.805,88.22,0.54239 (100.54239),8 4,2024/02/05 09:41:18,
