순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,1188113673,동해정보통신 주식회사,이창원,분석,265287570.0,87.745,88.488,-0.16240 (99.8376),,2020/06/24 07:43:28,
2,2148798098,주식회사 에이스뷰테크,김종오,분석,265288500.0,87.746,88.488,-0.16205 (99.83795),,2020/06/17 09:54:08,
3,1058173369,(주)신한개발,이종순,분석,265297560.0,87.749,88.491,-0.15861 (99.84139),,2020/06/23 16:23:22,
4,1168144224,제일정보건설 주식회사,김진철,분석,265302039.0,87.75,88.493,-0.15690 (99.8431),,2020/06/19 10:03:32,
5,1148135087,장한전산(주),이상철,분석,265303091.0,87.751,88.493,-0.15650 (99.8435),,2020/06/23 18:30:13,
6,2048129194,위성이앤씨(주),김두태,분석,265305195.0,87.752,88.494,-0.15570 (99.8443),,2020/06/22 19:35:26,
7,1068146133,(주)케이씨이,조정휘,분석,265311772.0,87.754,88.496,-0.15320 (99.8468),,2020/06/19 11:56:54,
8,1138606420,(주)엠케이시큐리티,박상철,분석,265314900.0,87.755,88.497,-0.15202 (99.84798),,2020/06/17 09:30:44,
9,1208817900,주식회사 에이앤티플러스,김은아,분석,265321242.0,87.757,88.499,-0.14960 (99.8504),,2020/06/22 10:01:20,
10,1198130210,(주)와이드넷엔지니어링,이맹훈,분석,265330448.0,87.761,88.502,-0.14611 (99.85389),,2020/06/22 14:12:25,
11,1048603486,우영메카(주),김규승,분석,265338078.0,87.763,88.505,-0.14320 (99.8568),,2020/06/22 01:40:57,
12,2148675138,(주)대호아이티에스,임진덕,분석,265340190.0,87.764,88.505,-0.14240 (99.8576),,2020/06/24 09:37:52,
13,1098617947,(주)소망아이앤티,서창숙,분석,265345710.0,87.766,88.507,-0.14030 (99.8597),,2020/06/22 08:16:10,
14,1128148359,(주)펜타콤씨엔씨,최상록,분석,265352019.0,87.768,88.509,-0.13791 (99.86209),,2020/06/23 12:49:06,
