id,공고번호,공고제목,발주처(수요기관),지역제한,기초금액,예정가격,예가범위,A값,투찰률(%),참여업체수,공고구분표시,정답사정률(%),010_001,010_002,010_003,010_004,010_005,010_006,010_007,010_008,010_009,010_010,020_001,020_002,020_003,020_004,020_005,020_006,020_007,020_008,020_009,020_010,020_011,020_012,020_013,020_014,020_015,020_016,020_017,020_018,020_019,020_020,050_001,050_002,050_003,050_004,050_005,050_006,050_007,050_008,050_009,050_010,050_011,050_012,050_013,050_014,050_015,050_016,050_017,050_018,050_019,050_020,050_021,050_022,050_023,050_024,050_025,050_026,050_027,050_028,050_029,050_030,050_031,050_032,050_033,050_034,050_035,050_036,050_037,050_038,050_039,050_040,050_041,050_042,050_043,050_044,050_045,050_046,050_047,050_048,050_049,050_050,100_001,100_002,100_003,100_004,100_005,100_006,100_007,100_008,100_009,100_010,100_011,100_012,100_013,100_014,100_015,100_016,100_017,100_018,100_019,100_020,100_021,100_022,100_023,100_024,100_025,100_026,100_027,100_028,100_029,100_030,100_031,100_032,100_033,100_034,100_035,100_036,100_037,100_038,100_039,100_040,100_041,100_042,100_043,100_044,100_045,100_046,100_047,100_048,100_049,100_050,100_051,100_052,100_053,100_054,100_055,100_056,100_057,100_058,100_059,100_060,100_061,100_062,100_063,100_064,100_065,100_066,100_067,100_068,100_069,100_070,100_071,100_072,100_073,100_074,100_075,100_076,100_077,100_078,100_079,100_080,100_081,100_082,100_083,100_084,100_085,100_086,100_087,100_088,100_089,100_090,100_091,100_092,100_093,100_094,100_095,100_096,100_097,100_098,100_099,100_100
6,20231231857-00,2024년 교통관리시스템 통신공사(연간단가),서울시설공단,서울/경기,594946000,588477500.0,+3% ~ -3%,24772222,87.745,2557,기/A값/순,-1.08725,0,15,130,399,898,731,279,84,15,1,0,0,3,12,41,89,135,264,418,480,432,299,184,95,63,21,11,4,1,0,0,0,0,0,0,0,1,4,4,6,12,21,26,34,37,52,60,57,104,126,129,198,201,197,173,136,201,175,119,100,95,61,46,40,37,19,30,21,8,6,5,4,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,2,2,4,2,5,7,9,12,8,18,12,22,18,19,22,30,32,28,23,34,47,57,62,64,50,79,94,104,91,110,111,86,87,86,69,67,100,101,95,80,63,56,55,45,53,42,43,18,28,18,19,21,18,19,8,11,17,13,14,7,5,3,1,5,2,3,4,0,2,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0
7,20231230279-00,2024년 터널 및 지하차도 재방송설비 유지관리점검용역,서울시설공단,서울/경기,84634000,85012125.0,+3% ~ -3%,0,87.745,293,,0.44677,0,0,4,30,55,98,98,5,1,0,0,0,0,0,3,1,9,21,21,34,47,51,63,35,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,4,4,3,4,15,7,12,13,10,13,16,20,19,25,18,28,21,25,18,6,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,2,2,2,2,1,2,1,3,6,9,4,3,5,7,2,11,8,2,10,3,7,9,9,11,11,8,14,11,8,10,15,13,9,12,14,11,8,10,3,3,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,20231238081-00,양천고등학교 다목적강당 및 급식실 증축 통신공사,서울특별시교육청,서울,96158000,95979425.0,+3% ~ -3%,5290795,87.745,962,기/A값/순,-0.18571,0,3,53,146,294,329,109,26,1,0,0,0,0,3,16,37,52,94,140,154,186,143,69,40,18,8,1,0,0,0,0,0,0,0,0,0,0,1,1,1,6,7,9,15,16,22,17,33,38,36,51,56,67,73,47,54,90,76,59,50,38,21,21,9,20,10,4,8,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,2,4,3,3,6,6,9,8,8,12,10,8,9,13,20,26,12,13,23,23,28,31,25,33,34,31,42,22,25,26,28,40,50,42,34,43,16,22,28,23,15,9,12,10,11,3,6,11,9,6,4,2,2,4,4,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,20231217705-00,빈집활용사업(초행지붕-천호) 정보통신공사,서울주택도시공사,서울,62240000,62346150.0,+3% ~ -3%,3348131,87.745,949,기/A값/순/협정,0.17054,0,5,55,156,349,255,97,27,3,0,0,0,0,5,14,41,69,87,195,154,115,140,63,34,20,7,2,1,0,0,0,0,0,0,0,0,0,1,0,4,2,9,11,18,15,24,34,24,30,44,52,92,99,57,49,54,44,49,51,57,29,23,19,11,15,14,5,4,3,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,1,1,8,1,3,8,9,9,9,6,8,16,18,16,11,13,12,18,15,29,21,31,46,46,51,48,32,25,28,21,31,23,25,19,17,32,32,19,28,29,17,12,14,9,11,8,6,5,9,6,9,5,3,2,1,3,2,1,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21,20231229157-00,"2024년 터널 및 지하차도 라디오, DMB 재방송설비 유지관리 용역",서울특별시,서울,96371220,95773275.0,+3% ~ -3%,0,88,121,기/수의,-0.62047,0,0,1,8,30,37,39,5,1,0,0,0,0,0,1,0,1,7,12,18,19,18,28,11,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,3,3,8,4,7,8,2,13,6,6,10,9,10,14,4,2,2,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,2,1,2,2,1,4,4,1,3,3,4,2,6,2,0,5,8,4,2,2,4,4,6,4,5,8,2,9,5,2,2,2,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,20231224456-00,서울여중 장애인편의시설 설치 및 기타 통신공사,서울특별시교육청,서울,84675000,84808000.0,+3% ~ -3%,2358907,87.745,1109,기/A값/수의,0.15707,0,2,40,186,352,304,172,43,1,0,0,0,0,2,10,30,76,110,169,183,143,161,92,80,39,4,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,4,6,14,15,20,38,38,30,60,44,86,74,78,70,71,48,57,72,56,41,27,45,35,24,28,10,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2,2,5,1,8,6,8,7,8,12,25,13,18,20,15,15,25,35,21,23,43,43,39,35,38,40,30,40,33,38,23,25,24,33,37,35,26,30,17,24,11,16,24,21,21,14,9,15,17,11,5,5,1,1,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36,20231221446-00,강남 힐링 숲 조성(1단계) 공사(통신),서울특별시,서울,76131000,76285750.0,+3% ~ -3%,4875734,87.745,1101,기/A값/수의,0.20326,0,2,37,203,363,304,154,34,3,0,0,0,0,2,12,25,76,127,215,148,160,144,108,46,24,10,2,1,0,0,0,0,0,0,0,0,0,0,1,1,2,7,5,14,9,30,30,33,39,71,82,99,69,61,52,59,60,73,54,58,40,40,38,17,19,14,8,5,4,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,6,3,2,6,8,4,5,15,15,16,14,16,17,16,23,26,45,49,33,52,47,34,35,31,30,26,26,26,33,28,32,41,32,36,18,31,27,21,19,18,22,28,10,7,10,10,9,11,3,2,6,2,3,0,4,1,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
39,20231217809-00,강서양천교육지원청사 리모델링 통신공사 (긴급공고),서울특별시교육청,서울,418307000,425356575.0,+3% ~ -3%,24550457,87.745,1032,기/A값/순,1.68526,0,4,48,192,306,348,93,34,2,1,0,0,0,4,19,29,66,126,162,144,174,174,50,43,25,9,1,1,1,0,0,0,0,0,0,0,0,0,3,1,6,7,11,14,10,24,28,24,37,79,49,61,76,58,62,71,72,71,79,55,25,18,20,10,20,14,8,6,5,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,4,2,1,6,6,5,7,7,8,2,9,15,16,12,14,10,17,20,38,41,19,30,35,26,52,24,26,32,25,37,37,34,39,33,31,40,49,30,29,26,17,8,11,7,7,13,6,4,8,12,8,6,3,5,3,3,1,4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
40,20231216087-00,양강초 외 1교(삼정중) 노후배관 개선 및 기타 통신공사 (긴급공고),서울특별시교육청,서울,405569000,406919600.0,+3% ~ -3%,26435748,87.745,1028,기/A값/순,0.33301,0,3,46,171,320,350,94,37,3,0,0,0,0,3,18,28,73,98,165,155,184,166,50,44,28,9,2,1,0,0,0,0,0,0,0,0,0,0,2,1,7,6,9,15,9,22,27,38,33,51,51,73,70,54,72,68,75,92,60,55,24,20,20,10,20,14,12,5,4,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,4,1,5,5,4,5,10,6,3,10,12,15,12,24,14,15,18,28,23,23,28,39,34,41,29,27,27,34,38,34,34,28,47,41,51,37,23,33,22,14,10,10,10,6,14,4,6,9,11,10,4,5,7,2,3,0,4,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
45,20231213189-00,"경인초 급식실 및 학생식당, 기타시설 증축 통신공사 (긴급공고)",서울특별시교육청,서울,183828000,183156175.0,+3% ~ -3%,11324545,87.745,1059,기/A값/순,-0.36547,0,4,48,171,385,305,114,21,8,0,0,0,0,4,18,30,69,102,187,198,169,136,65,49,15,6,6,2,0,0,0,0,0,0,0,0,0,0,2,2,3,10,7,9,19,21,29,34,38,49,68,81,72,84,80,71,66,59,63,46,29,24,20,18,23,5,8,3,4,1,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,1,4,6,5,2,3,6,10,9,10,11,15,14,19,15,22,16,25,24,29,39,50,31,38,34,39,45,33,47,35,36,43,23,32,27,31,32,26,20,20,9,12,12,12,8,10,8,10,13,3,2,4,4,2,1,2,2,0,1,2,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
