,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,2098133432,(주)가람씨앤씨  [최종낙찰],임승덕,분석,271901235,85.0,87.745,88.418,-0.03588 (99.96412),2 15,2024/07/03 09:01:42,
1,2,2208602950,(주)세연텔레콤,홍성일,분석,271909000,85.0,87.748,88.421,-0.03301 (99.96699),14 1,2024/07/03 10:33:37,
2,3,1018605466,금부통신 주식회사,정재학,분석,271910880,85.0,87.748,88.421,-0.03231 (99.96769),13 14,2024/07/02 17:00:08,
3,4,1198181214,엔텍월드주식회사,안병립,분석,271921030,85.0,87.752,88.425,-0.02855 (99.97145),15 7,2024/07/04 09:41:39,
4,5,2118138895,주식회사 나라컨트롤,문찬혁,분석,271921096,85.0,87.752,88.425,-0.02852 (99.97148),13 11,2024/07/04 08:24:00,
5,6,1198618088,주식회사 하이넷 네트웍스,김동순,분석,271922200,85.0,87.752,88.425,-0.02811 (99.97189),4 3,2024/07/03 09:40:38,
6,7,1108155460,주식회사 자유전설,김상중,분석,271923850,85.0,87.753,88.425,-0.02750 (99.9725),8 15,2024/07/04 09:08:32,
7,8,2048133679,(주)뉴콤,배상열,분석,271927496,85.0,87.754,88.427,-0.02615 (99.97385),1 3,2024/07/03 10:05:17,
8,9,1108139892,(주)이화텔레콤,윤영배,분석,271927730,85.0,87.754,88.427,-0.02607 (99.97393),3 12,2024/07/03 10:23:53,
9,10,1098162433,광명정보통신 주식회사,김형준,분석,271928980,85.2,87.755,88.427,-0.02560 (99.9744),12 9,2024/07/03 10:35:53,
10,11,2098211809,사단법인 해오름장애인협회,노영주,분석,271932283,85.2,87.756,88.428,-0.02438 (99.97562),5 1,2024/07/04 09:00:01,
11,12,2298139274,(주)영풍전력설비,심문수,분석,271944150,85.2,87.76,88.432,-0.01998 (99.98002),10 12,2024/07/03 12:03:22,
12,13,2128145574,콤시스(주),서경환,분석,271953260,85.2,87.763,88.435,-0.01660 (99.9834),3 11,2024/07/03 10:24:32,
13,14,1088178984,(주)포소드,마명철,분석,271954385,85.2,87.763,88.435,-0.01619 (99.98381),4 12,2024/07/04 09:22:47,
14,15,1138640864,주식회사 지앤씨씨,정연진,분석,271955420,85.2,87.764,88.436,-0.01580 (99.9842),3 9,2024/07/03 13:29:59,
15,16,1098610416,(주)네시비스,이은섭,분석,271961600,85.4,87.766,88.438,-0.01351 (99.98649),5 8,2024/07/03 09:56:12,
16,17,3738701418,주식회사 에스비넷,허훈,분석,271962860,85.4,87.766,88.438,-0.01305 (99.98695),5 13,2024/07/04 09:21:49,
17,18,2948601665,누리종합전기 주식회사,천금진,분석,271969177,85.4,87.769,88.44,-0.01070 (99.9893),13 8,2024/07/03 11:14:49,
18,18,1078211162,사회복지법인한국노인생활지원재단,최종운,분석,271969177,85.4,87.769,88.44,-0.01070 (99.9893),8 13,2024/07/03 09:17:01,
19,20,1358188617,주식회사 지에프씨코리아,안병모,분석,271977300,85.4,87.771,88.443,-0.00769 (99.99231),2 13,2024/07/03 09:18:50,
20,21,1058191993,링크정보통신주식회사,이재호,분석,271983340,85.4,87.773,88.445,-0.00546 (99.99454),11 7,2024/07/03 09:51:59,
21,22,2048137258,대신엔에스(주),정동진,분석,271984747,85.4,87.774,88.445,-0.00493 (99.99507),15 11,2024/07/02 15:48:29,
22,23,1078642265,텔레플러스주식회사,황은성,분석,271995284,85.6,87.778,88.449,-0.00103 (99.99897),11 8,2024/07/03 10:21:53,
23,24,1258180919,(주)경일전공,정요진,분석,272003446,85.6,87.78,88.451,0.00200 (100.002),5 6,2024/07/03 13:52:03,
24,25,2200459632,하나정보통신,현광섭,분석,272013969,85.6,87.784,88.455,0.00590 (100.0059),8 13,2024/07/04 10:59:14,
25,26,1068194348,(주)퓨젼아이앤씨,임영출,분석,272015260,85.6,87.784,88.455,0.00637 (100.00637),11 4,2024/07/03 17:40:17,
26,27,2108124739,(주)한성기술개발,서창식,분석,272015318,85.6,87.784,88.455,0.00640 (100.0064),5 4,2024/07/03 23:22:22,
27,28,1208663604,주식회사 한은씨앤씨,김기현,분석,272018560,85.8,87.786,88.456,0.00760 (100.0076),3 1,2024/07/04 09:52:50,
28,29,1068194620,(주)합동전자산업,정호원,분석,272025506,85.8,87.788,88.458,0.01017 (100.01017),4 7,2024/07/02 14:34:11,
29,30,1138137229,두복산전(주),이영두,분석,272025700,85.8,87.788,88.459,0.01024 (100.01024),13 8,2024/07/03 11:05:36,
30,31,1108185057,(주)제이에스넷시스템,이상철,분석,272025800,85.8,87.788,88.459,0.01028 (100.01028),8 9,2024/07/03 00:29:25,
31,32,1358178502,주식회사 디알네트웍스,이기영,분석,272027100,85.8,87.789,88.459,0.01076 (100.01076),8 7,2024/07/03 14:33:40,
32,33,1018662695,주식회사 메가시스템,김대석,분석,272028875,85.8,87.789,88.46,0.01142 (100.01142),2 9,2024/07/03 10:09:08,
33,34,1018126108,(주)일능,심금자,분석,272030100,85.8,87.79,88.46,0.01187 (100.01187),11 3,2024/07/03 09:21:21,
34,35,1198153493,(주)경성네트웍,편해용,분석,272032050,85.8,87.79,88.461,0.01260 (100.0126),14 10,2024/07/02 14:44:38,
35,36,1078759050,프리스타일테크놀로지 유한회사,김용선,분석,272042840,85.8,87.794,88.464,0.01659 (100.01659),13 1,2024/07/02 15:32:39,
36,37,1198611746,(주)지트인,김재환,분석,272045270,86.0,87.795,88.465,0.01750 (100.0175),1 11,2024/07/02 16:05:31,
37,38,2208742003,신영에스아이 (주),박형근,분석,272045540,86.0,87.795,88.465,0.01760 (100.0176),7 15,2024/07/02 14:26:16,
38,39,2148620797,(주)세인씨앤씨,조정화,분석,272051200,86.0,87.797,88.467,0.01969 (100.01969),1 3,2024/07/04 08:39:36,
39,40,1298126260,현대아이티에스전자(주),정영자,분석,272051665,86.0,87.797,88.467,0.01987 (100.01987),14 5,2024/07/03 13:28:37,
40,41,1188109975,(주)부광네트워크,박경진,분석,272052285,86.0,87.797,88.467,0.02010 (100.0201),1 15,2024/07/03 13:31:36,
41,42,1138640850,주식회사 우솔네트웍스,유상열,분석,272055240,86.0,87.798,88.468,0.02119 (100.02119),5 8,2024/07/03 11:12:30,
42,43,1108131416,중앙하이텔 주식회사,윤석래,분석,272057220,86.0,87.799,88.469,0.02192 (100.02192),12 6,2024/07/03 14:03:05,
43,44,1098167078,(주)에스씨네트,이계영,분석,272059030,86.0,87.8,88.469,0.02259 (100.02259),4 10,2024/07/03 13:07:59,
44,45,6858802597,주식회사 원아이티엠,김훈,분석,272059400,86.0,87.8,88.469,0.02273 (100.02273),11 8,2024/07/03 15:23:42,
45,46,1058110006,삼성전기산업 주식회사,박소연,분석,272064690,86.0,87.801,88.471,0.02469 (100.02469),6 2,2024/07/04 08:49:40,
