,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,1078619629,염광전기통신(주)  [최종낙찰],최인재,분석,64207680,87.746,88.559,0.06700 (100.067),12 4,2024/02/23 14:43:49,
1,2,2158623647,시공전설(주),황호진,분석,64208884,87.747,88.56,0.06889 (100.06889),10 12,2024/02/23 16:00:03,
2,3,1068690366,(주)윈투스시스템,신경익,분석,64209588,87.748,88.561,0.07000 (100.07),9 12,2024/02/23 15:17:27,
3,4,1188114764,(주)세빛전자통신,이상호,분석,64210441,87.75,88.562,0.07134 (100.07134),10 3,2024/02/26 09:04:33,
4,5,2068196840,주식회사 혜성이티에스,이상영,분석,64211690,87.751,88.564,0.07330 (100.0733),1 3,2024/02/26 11:45:43,
5,6,1138655784,주식회사 유씨큐넷,김경,분석,64213023,87.753,88.566,0.07540 (100.0754),12 11,2024/02/26 15:47:04,
6,7,1198118405,우광기전(주),이기진,분석,64213750,87.755,88.567,0.07654 (100.07654),3 11,2024/02/27 09:05:20,
7,8,2178141893,주식회사대웅텔레콤,전진숙,분석,64214455,87.756,88.568,0.07765 (100.07765),1 6,2024/02/26 12:57:39,
8,9,1078651497,모바일파킹 유한회사,김중근,분석,64216300,87.758,88.57,0.08055 (100.08055),1 4,2024/02/26 11:51:52,
9,10,1578700724,주식회사 자비스넷,박주영,분석,64219260,87.763,88.575,0.08520 (100.0852),3 15,2024/02/27 09:06:57,
10,11,1198611222,(주)제이에이티,이세창,분석,64220290,87.764,88.576,0.08682 (100.08682),4 11,2024/02/26 16:44:34,
11,12,1068645143,주식회사 니치테크,장근옥,분석,64220579,87.765,88.576,0.08727 (100.08727),11 2,2024/02/26 08:40:32,
12,13,8268102035,주식회사 더블유엔에스,박현준,분석,64221000,87.765,88.577,0.08793 (100.08793),15 7,2024/02/24 20:36:35,
13,14,1278171963,(주)서광시스템,박영,분석,64222120,87.767,88.578,0.08970 (100.0897),5 9,2024/02/26 17:29:44,
14,15,2138627690,(주)이스텍,황복영,분석,64224340,87.77,88.582,0.09318 (100.09318),8 3,2024/02/28 09:04:31,
15,16,2178125840,(주)에이디엠,정채옥,분석,64224620,87.77,88.582,0.09362 (100.09362),3 6,2024/02/26 14:04:38,
16,17,1138163218,(주)신성하이텍,성성모,분석,64225078,87.771,88.583,0.09434 (100.09434),13 2,2024/02/27 10:40:42,
17,18,1108157338,(주)메트로컴넷,최선민,분석,64227338,87.774,88.586,0.09790 (100.0979),1 4,2024/02/26 09:04:22,
18,19,2028158261,주식회사 남두,김승균,분석,64229000,87.777,88.588,0.10051 (100.10051),10 3,2024/02/28 09:09:18,
19,20,2628802128,주식회사 성우일렉콤,최종국,분석,64230120,87.779,88.59,0.10227 (100.10227),10 9,2024/02/23 17:19:25,
20,21,2140875125,삼화전기정보통신공사,석동욱,분석,64231340,87.78,88.591,0.10419 (100.10419),14 2,2024/02/23 20:59:30,
21,22,1138111990,한경기전(주),박태용,분석,64232333,87.782,88.593,0.10575 (100.10575),12 13,2024/02/27 17:22:53,
22,23,2068632744,주식회사 서원엠이씨,최지호,분석,64232360,87.782,88.593,0.10579 (100.10579),1 4,2024/02/26 16:31:31,
23,24,2128189567,주식회사 스마트파워시스템,원용훈,분석,64232728,87.782,88.593,0.10637 (100.10637),14 5,2024/02/27 13:39:58,
24,25,6758102266,주식회사 정현이엔지,김종현,분석,64234050,87.784,88.595,0.10845 (100.10845),1 15,2024/02/28 08:17:10,
25,26,2178145434,주식회사 한양전자피에이,여동도,분석,64234560,87.785,88.596,0.10925 (100.10925),1 13,2024/02/27 16:38:23,
26,27,1088175857,주식회사 리드앤컴퍼니,이귀남,분석,64234990,87.786,88.596,0.10993 (100.10993),4 14,2024/02/27 08:46:29,
27,28,2098119463,(주)두레정보통신,김시영,분석,64236740,87.788,88.599,0.11268 (100.11268),8 12,2024/02/28 08:27:11,
28,29,1088167041,(주)가디엘,최혜심,분석,64236887,87.788,88.599,0.11291 (100.11291),10 5,2024/02/27 16:02:23,
29,30,1198602494,(주) 네오인아이텍,이경미,분석,64237070,87.789,88.599,0.11320 (100.1132),10 13,2024/02/27 09:16:29,
30,31,1088611746,에스비엠텔레콤(주),홍은수,분석,64237260,87.789,88.599,0.11349 (100.11349),3 6,2024/02/27 07:21:35,
31,32,1108175113,이에스콘트롤스 (주),김영준,분석,64237313,87.789,88.599,0.11358 (100.11358),2 4,2024/02/26 09:17:21,
32,33,1208723502,인터트레이드앤테크놀로지스코리아(주),강홍석,분석,64237450,87.789,88.6,0.11379 (100.11379),15 11,2024/02/28 09:09:44,
33,34,1068619761,(주) 한걸음정보통신,정진원,분석,64237483,87.789,88.6,0.11384 (100.11384),5 11,2024/02/26 09:04:43,
34,35,1218140540,영현정보통신(주),김두식,분석,64238532,87.791,88.601,0.11549 (100.11549),1 3,2024/02/28 09:24:12,
35,36,7188100420,주식회사 오투정보통신,양성윤,분석,64241600,87.795,88.605,0.12032 (100.12032),14 6,2024/02/23 15:48:13,
36,37,4818802660,이지씨엔티 주식회사,이종기,분석,64241900,87.796,88.606,0.12079 (100.12079),4 9,2024/02/26 13:25:04,
37,38,6448700081,알바이오텍 주식회사,김영국,분석,64242600,87.797,88.607,0.12189 (100.12189),12 10,2024/02/26 12:04:33,
38,39,1208747765,주식회사 위드네트웍스,안종업,분석,64245090,87.801,88.61,0.12580 (100.1258),2 11,2024/02/28 09:21:11,
39,40,2148705513,주식회사 케이이에스 전기공사,강성진,분석,64245595,87.801,88.611,0.12660 (100.1266),1 2,2024/02/27 09:04:26,
40,41,1198693490,주식회사 자이온아이티에스,김훈,분석,64246990,87.803,88.613,0.12879 (100.12879),14 15,2024/02/26 13:19:47,
41,42,1188105192,(주)효원엔지니어링,진재권,분석,64247631,87.804,88.614,0.12980 (100.1298),4 9,2024/02/27 17:24:28,
42,43,1058164176,(주)신보파워텍,공민우,분석,64248390,87.805,88.615,0.13099 (100.13099),12 7,2024/02/27 14:07:32,
43,44,7098602638,주식회사 시그널아이씨티,강민희,분석,64248522,87.806,88.615,0.13120 (100.1312),15 3,2024/02/28 00:32:33,
44,45,1062873386,이행정보통신공사,오흥식,분석,64250110,87.808,88.617,0.13369 (100.13369),7 2,2024/02/25 16:35:13,
45,46,1178110353,(주)한강기전,유원희,분석,64250180,87.808,88.617,0.13380 (100.1338),8 3,2024/02/26 09:19:42,
46,47,2158164599,앤에스씨정보시스템(주),한만영,분석,64251380,87.81,88.619,0.13569 (100.13569),1 14,2024/02/23 16:41:49,
47,48,2048129194,위성이앤씨(주),이양숙,분석,64251450,87.81,88.619,0.13580 (100.1358),12 1,2024/02/27 11:44:56,
48,49,1068602542,주식회사 유셀네트웍스,김구동,분석,64251647,87.81,88.619,0.13611 (100.13611),12 6,2024/02/27 07:52:41,
49,50,1381158521,비트정보통신,이종진,분석,64253360,87.813,88.622,0.13880 (100.1388),7 4,2024/02/28 08:45:39,
0,51,2100412872,유광미디어,김유성,분석,64254261,87.814,88.623,0.14022 (100.14022),12 5,2024/02/27 09:25:45,
1,52,1138615856,(주)서원티에스,김안수,분석,64255105,87.815,88.624,0.14154 (100.14154),5 10,2024/02/26 16:20:16,
2,53,1098145720,주식회사 영원텔레콤,김재성,분석,64256150,87.817,88.625,0.14319 (100.14319),14 5,2024/02/26 10:16:06,
3,54,1328105709,(주)왕선전설,조정현,분석,64256347,87.817,88.626,0.14350 (100.1435),15 7,2024/02/28 07:02:30,
4,55,2148792435,주식회사케이이씨디바이스,이종수,분석,64256473,87.817,88.626,0.14369 (100.14369),13 12,2024/02/27 14:30:24,
5,56,1138672575,주식회사 시스메이트,정종균,분석,64256540,87.817,88.626,0.14380 (100.1438),10 2,2024/02/27 14:29:51,
6,57,2208132347,(주)태양기술개발,안규철,분석,64256692,87.818,88.626,0.14404 (100.14404),12 9,2024/02/27 07:13:30,
7,58,1138611622,(주)이담에스티,최명순,분석,64257810,87.819,88.628,0.14580 (100.1458),3 6,2024/02/27 14:07:13,
8,59,1098195410,(주)신성글로벌네트워크,홍우석,분석,64259082,87.821,88.629,0.14780 (100.1478),13 12,2024/02/26 16:04:05,
9,60,1198153514,다린전력(주),오승한,분석,64260000,87.822,88.631,0.14924 (100.14924),1 8,2024/02/27 11:16:25,
10,61,1088607693,(주)가온데이터,이태재,분석,64260672,87.823,88.632,0.15029 (100.15029),6 14,2024/02/27 08:31:29,
11,62,1178164451,(주)지엠디텔레콤,김창윤,분석,64262520,87.826,88.634,0.15320 (100.1532),1 5,2024/02/28 09:03:54,
12,63,8468701202,주식회사 아이티윈스,김정수,분석,64263100,87.827,88.635,0.15411 (100.15411),2 15,2024/02/28 09:30:27,
13,64,2048610496,주식회사 김스애드,김진희,분석,64265300,87.83,88.638,0.15757 (100.15757),5 7,2024/02/27 09:46:51,
14,65,2108145170,주식회사 시울에너지,민애숙,분석,64268810,87.835,88.643,0.16309 (100.16309),10 2,2024/02/27 13:29:58,
15,66,1108176581,주식회사 비에스텍,윤희주,분석,64270326,87.838,88.645,0.16547 (100.16547),12 10,2024/02/28 09:02:29,
16,67,2048161869,(주)근영이엔씨,이성영,분석,64270481,87.838,88.645,0.16571 (100.16571),2 9,2024/02/25 10:13:06,
17,68,1088603042,주식회사 서남아이에스,양선원,분석,64270530,87.838,88.645,0.16579 (100.16579),7 4,2024/02/26 15:21:06,
18,69,1848801998,주식회사 기어,강호왕,분석,64272188,87.84,88.648,0.16840 (100.1684),4 15,2024/02/23 17:14:39,
19,70,2068165221,유니슨전기(주),유창진,분석,64272633,87.841,88.648,0.16910 (100.1691),5 14,2024/02/23 12:52:06,
20,71,2048189682,세왕전력(주),안성호,분석,64274001,87.843,88.65,0.17125 (100.17125),4 12,2024/02/28 09:32:29,
21,72,2148888151,주식회사 씨앤피테크,제해동,분석,64274800,87.844,88.651,0.17250 (100.1725),8 10,2024/02/27 11:21:07,
22,73,1138683368,주식회사 에스엠시스템즈,이승환,분석,64276500,87.847,88.654,0.17517 (100.17517),11 2,2024/02/27 16:29:57,
23,74,1138629821,동문이엔티 주식회사,송요일,분석,64277086,87.848,88.654,0.17610 (100.1761),5 2,2024/02/27 17:41:39,
24,75,2098155983,주식회사 케이텍솔루션,임경택,분석,64277468,87.848,88.655,0.17670 (100.1767),2 12,2024/02/27 08:55:17,
25,76,2068617141,(주)텔코아,황민석,분석,64278170,87.849,88.656,0.17780 (100.1778),7 10,2024/02/27 15:51:14,
26,77,1198153402,고현건설(주),이화선,분석,64278650,87.85,88.656,0.17855 (100.17855),5 15,2024/02/27 10:07:43,
27,78,1138618417,(주)씨에스플러스,장준영,분석,64279122,87.851,88.657,0.17930 (100.1793),5 2,2024/02/26 08:51:49,
28,79,3058627650,한결아이씨티 주식회사,이해경,분석,64280330,87.852,88.659,0.18120 (100.1812),14 6,2024/02/26 14:27:41,
29,80,1058622531,건웅신호산전(주),박정현,분석,64282650,87.856,88.662,0.18484 (100.18484),1 7,2024/02/27 11:53:10,
30,81,1058169109,대조전설 주식회사,장철호,분석,64282750,87.856,88.662,0.18500 (100.185),7 4,2024/02/26 10:29:10,
31,82,2118774990,(주)제이에프텍,김중규,분석,64282900,87.856,88.662,0.18524 (100.18524),7 12,2024/02/23 17:33:42,
32,83,1074870357,영진정보통신,김종규,분석,64283260,87.857,88.663,0.18580 (100.1858),15 1,2024/02/26 15:47:25,
33,84,2158602337,지엔네텔(주),고시영,분석,64284864,87.859,88.665,0.18832 (100.18832),4 2,2024/02/28 09:19:01,
34,85,6278801874,주식회사 포킨,김영민,분석,64285421,87.86,88.666,0.18920 (100.1892),13 9,2024/02/23 15:28:43,
35,86,1138694415,건웅정보통신 주식회사,김지유,분석,64286566,87.861,88.667,0.19100 (100.191),2 15,2024/02/26 10:25:57,
36,87,2048131439,중앙텔콤(주),오충석,분석,64287105,87.862,88.668,0.19184 (100.19184),10 12,2024/02/26 13:53:22,
37,88,1208717179,에스엠에스전기(주),김진태,분석,64287960,87.864,88.669,0.19319 (100.19319),6 3,2024/02/28 09:33:54,
38,89,3568102176,주식회사 코맥스강북점,이재명,분석,64289300,87.865,88.671,0.19530 (100.1953),2 3,2024/02/26 10:28:59,
39,90,3068136157,주식회사 디지컴아이엔씨,윤영세,분석,64289619,87.866,88.672,0.19580 (100.1958),9 14,2024/02/27 17:16:38,
40,91,1088604075,청목이앤아이 주식회사,김희경,분석,64291110,87.868,88.674,0.19814 (100.19814),9 15,2024/02/27 16:19:55,
41,92,1148611926,(주)동진이앤티,김미화,분석,64292000,87.869,88.675,0.19954 (100.19954),14 3,2024/02/27 15:56:50,
42,93,1108182195,주식회사 벨아이앤에스,한성욱,분석,64293174,87.871,88.676,0.20138 (100.20138),9 3,2024/02/27 14:34:23,
43,94,2068179706,(주)씨엠유니버샬,전재용,분석,64293601,87.872,88.677,0.20206 (100.20206),11 12,2024/02/26 09:30:02,
44,95,1138602574,주식회사 큐디스,김성진,분석,64293820,87.872,88.677,0.20240 (100.2024),6 1,2024/02/27 09:54:25,
45,96,1018605466,금부통신 주식회사,정재학,분석,64297250,87.877,88.682,0.20779 (100.20779),15 9,2024/02/26 16:43:20,
46,97,2488101162,주식회사 코업컴퍼니,배영웅,분석,64297788,87.878,88.683,0.20864 (100.20864),14 4,2024/02/23 16:05:36,
47,98,2148752525,(주)엘티네트워크,조완식,분석,64300810,87.882,88.687,0.21339 (100.21339),7 4,2024/02/28 09:57:57,
48,99,2148805903,리조이스통신주식회사,최공휘,분석,64301770,87.884,88.688,0.21490 (100.2149),3 1,2024/02/26 16:28:27,
49,100,2118771649,주식회사 월드멀티넷,박영희,분석,64301869,87.884,88.688,0.21505 (100.21505),3 4,2024/02/26 11:28:24,
0,101,1068687634,(주)엠폴시스템,송승찬,분석,64302220,87.884,88.689,0.21560 (100.2156),12 14,2024/02/23 09:51:15,
1,102,2048190516,주식회사동훈전설,정준모,분석,64302406,87.885,88.689,0.21590 (100.2159),9 8,2024/02/27 15:58:28,
2,103,1288172024,도원이엔아이(주),임우연,분석,64302962,87.886,88.69,0.21677 (100.21677),2 10,2024/02/28 09:45:02,
3,104,1108131416,중앙하이텔 주식회사,윤석래,분석,64304220,87.887,88.692,0.21875 (100.21875),6 3,2024/02/27 09:13:50,
4,105,1078825334,스마트네트웍스 주식회사,박정옥,분석,64304860,87.888,88.693,0.21975 (100.21975),8 9,2024/02/26 22:22:47,
5,106,2208727579,주식회사 벡트,유창수,분석,64306172,87.89,88.694,0.22182 (100.22182),9 7,2024/02/28 09:05:19,
6,107,1068674463,주식회사 리번드,임성일,분석,64307037,87.892,88.696,0.22318 (100.22318),13 1,2024/02/23 16:35:09,
7,108,2128155922,(주)티에스엠이앤씨,박원택,분석,64307368,87.892,88.696,0.22370 (100.2237),14 7,2024/02/27 10:41:48,
8,109,2898702897,주식회사 딩동테크놀로지,허문도,분석,64307813,87.893,88.697,0.22440 (100.2244),9 2,2024/02/27 09:20:27,
9,110,2208895263,주식회사 필립이엔씨,임혜란,분석,64308450,87.894,88.698,0.22540 (100.2254),15 3,2024/02/26 13:59:20,
10,111,3058701977,주식회사 다옴아이티,문정희,분석,64309594,87.895,88.699,0.22720 (100.2272),9 2,2024/02/27 08:27:58,
11,112,1858100770,(주)에이치엔와이,한정목,분석,64312520,87.9,88.703,0.23179 (100.23179),12 10,2024/02/26 11:49:26,
12,113,1138123972,(주)일광테크,임기철,분석,64313030,87.9,88.704,0.23260 (100.2326),14 6,2024/02/26 17:35:00,
13,114,4448800760,지인정보통신 주식회사,송필홍,분석,64313729,87.901,88.705,0.23370 (100.2337),11 8,2024/02/26 20:07:57,
14,115,1068632013,하나씨앤아이 주식회사,김용주,분석,64316780,87.906,88.709,0.23849 (100.23849),9 11,2024/02/26 15:26:57,
15,116,2208131391,호진산업기연(주),안형근,분석,64318490,87.908,88.711,0.24118 (100.24118),11 13,2024/02/28 09:02:15,
16,117,2048131967,(주)용백전설,곽의영,분석,64318596,87.909,88.712,0.24135 (100.24135),1 13,2024/02/26 13:09:05,
17,118,2208673912,(주)에스제이이에프씨,장인순,분석,64320345,87.911,88.714,0.24409 (100.24409),7 6,2024/02/27 08:45:16,
18,119,1138607924,두성건설주식회사,안성병,분석,64320910,87.912,88.715,0.24498 (100.24498),2 12,2024/02/26 10:11:38,
19,120,1148692327,주식회사 우진미디어테크,김상범,분석,64321237,87.912,88.715,0.24550 (100.2455),8 6,2024/02/27 08:51:32,
