,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,1108157338,(주)메트로컴넷  [최종낙찰],최선민,분석,65354290,87.745,88.102,-0.13690 (99.8631),5 12,2024/11/18 08:56:53,
1,2,1138633645,주식회사 엠스톤유넷,석지윤,분석,65356270,87.748,88.104,-0.13386 (99.86614),2 8,2024/11/15 10:45:05,
2,3,6358700388,(주)예본아이디,김정민,분석,65358190,87.75,88.107,-0.13091 (99.86909),1 7,2024/11/15 13:10:41,
3,4,5198102535,주식회사 이음유앤아이,박영재,분석,65358700,87.751,88.108,-0.13013 (99.86987),1 2,2024/11/15 12:50:50,
4,5,2068157319,주식회사 에스엘정보통신,채용석,분석,65359429,87.752,88.109,-0.12901 (99.87099),9 5,2024/11/18 11:08:44,
5,6,1138670451,주식회사 코스모티어,김명동,분석,65359755,87.752,88.109,-0.12851 (99.87149),10 5,2024/11/18 09:58:52,
6,7,5508800084,(주)다옴솔루션,윤지경,분석,65359821,87.753,88.109,-0.12840 (99.8716),5 8,2024/11/18 16:18:52,
7,8,2118643772,주식회사 세양전기,김형재,분석,65360081,87.753,88.11,-0.12800 (99.872),6 12,2024/11/15 10:59:11,
8,9,1068648591,주식회사 투지시스템,김승택,분석,65360500,87.754,88.11,-0.12736 (99.87264),5 7,2024/11/18 11:21:59,
9,10,1058186995,부원동력(주),이병의,분석,65360993,87.754,88.111,-0.12660 (99.8734),4 3,2024/11/15 14:36:09,
10,11,1098167078,(주)에스씨네트,이계영,분석,65361050,87.754,88.111,-0.12652 (99.87348),2 14,2024/11/15 11:27:44,
11,12,1068631595,솔라윈시스템(주),허성미,분석,65361578,87.755,88.112,-0.12570 (99.8743),15 14,2024/11/18 12:43:04,
12,13,1198633283,주식회사 지컴네트웍스,이광림,분석,65362555,87.756,88.113,-0.12420 (99.8758),15 12,2024/11/15 16:40:49,
13,14,1018148698,(주)석산텔레콤,박봉환,분석,65363660,87.758,88.114,-0.12251 (99.87749),14 4,2024/11/18 13:48:26,
14,15,2178600844,주식회사 이상시스템,이인석,분석,65364182,87.759,88.115,-0.12170 (99.8783),8 13,2024/11/18 17:04:49,
15,16,2148647194,투앤원정보통신주식회사,서승호,분석,65364982,87.76,88.116,-0.12047 (99.87953),8 12,2024/11/15 18:19:33,
16,17,2178113330,(주)오성에스이엠,오성표,분석,65366264,87.762,88.118,-0.11851 (99.88149),3 1,2024/11/15 17:15:19,
17,18,1208149780,장학건설(주),정세학,분석,65367762,87.764,88.12,-0.11620 (99.8838),11 5,2024/11/18 10:01:39,
18,19,2158686415,(주)새빛엔에스,양채원,분석,65368000,87.764,88.12,-0.11584 (99.88416),5 9,2024/11/18 17:11:30,
19,20,1358131171,(주)금성전기통신공사,김윤환,분석,65369130,87.766,88.122,-0.11410 (99.8859),10 4,2024/11/15 10:45:30,
20,21,1198670916,주식회사 에이치앤아이씨,정용훈,분석,65370900,87.768,88.124,-0.11138 (99.88862),11 5,2024/11/18 10:17:35,
21,22,2098133432,(주)가람씨앤씨,임승덕,분석,65370978,87.768,88.124,-0.11126 (99.88874),13 2,2024/11/15 10:04:50,
22,23,1060115808,영진정보통신,이종규,분석,65371125,87.768,88.125,-0.11104 (99.88896),5 15,2024/11/18 07:58:48,
23,24,1648602515,주식회사 바른엔씨티,하성일,분석,65371600,87.769,88.125,-0.11031 (99.88969),12 4,2024/11/19 09:06:11,
24,25,2068613975,세인에스앤씨(주),손은숙,분석,65371602,87.769,88.125,-0.11030 (99.8897),4 8,2024/11/17 22:11:22,
25,26,1068205653,한국방송통신산업협동조합,주대철,분석,65373430,87.772,88.128,-0.10750 (99.8925),6 4,2024/11/18 09:20:14,
26,27,1058153999,현대계장공업(주),박종성,분석,65374720,87.773,88.129,-0.10551 (99.89449),11 5,2024/11/15 17:27:17,
27,28,1358178502,주식회사 디알네트웍스,이기영,분석,65376680,87.776,88.132,-0.10250 (99.8975),8 9,2024/11/18 11:22:30,
