,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
0,1,1278171454,(주)레이텍,임종섭,분석,28166973,87.745,88.181,0.49760 (100.4976),,2024/07/04 15:08:31,1순위
1,2,1388158280,주식회사 지정보통신,김지연,분석,28167160,87.745,88.182,0.49826 (100.49826),,2024/07/08 10:33:26,2순위
2,3,1098143872,보은전자방송통신(주),우영섭,분석,28167300,87.746,88.182,0.49876 (100.49876),,2024/07/04 17:30:24,3순위
3,4,1258189297,(주)프릭스미디어시스템즈,김우진,분석,28167954,87.748,88.184,0.50110 (100.5011),,2024/07/05 12:06:30,4순위
4,5,8668600286,주식회사 필립정보통신,최성남,분석,28168000,87.748,88.184,0.50126 (100.50126),,2024/07/03 21:58:28,5순위
5,6,1308129699,새서울정보통신 주식회사,오상원,분석,28168038,87.748,88.184,0.50140 (100.5014),,2024/07/08 14:19:35,6순위
6,7,1348611949,주식회사 대야에스디,민병구,분석,28168444,87.749,88.186,0.50284 (100.50284),,2024/07/08 09:12:37,7순위
7,8,1058708098,주식회사 남산이엔지,조광현,분석,28168470,87.749,88.186,0.50294 (100.50294),,2024/07/04 10:48:51,8순위
8,9,1198606485,주식회사 에이치엠솔루션,이상진,분석,28169500,87.752,88.189,0.50661 (100.50661),,2024/07/04 09:36:01,9순위
9,10,1198169165,(주)기창인포텍,김석진,분석,28169500,87.752,88.189,0.50661 (100.50661),,2024/07/05 09:58:59,9순위
10,11,2158770749,주식회사 미래엘케이시스템,김영림,분석,28169524,87.753,88.189,0.50670 (100.5067),,2024/07/05 09:36:41,11순위
11,12,1348195681,(주)화진정보통신,김경환,분석,28169560,87.753,88.189,0.50683 (100.50683),,2024/07/08 07:47:05,12순위
12,13,6298700796,주식회사 오엔에스,오영순,분석,28169670,87.753,88.19,0.50722 (100.50722),,2024/07/09 07:08:00,13순위
13,14,1418140603,주식회사 평강정보통신,김현정,분석,28170310,87.755,88.192,0.50950 (100.5095),,2024/07/08 10:56:47,14순위
14,15,4178600013,블랙썬 주식회사,이희부,분석,28170370,87.755,88.192,0.50972 (100.50972),,2024/07/08 17:20:10,15순위
15,16,2198122437,(주)동양산전,한대윤,분석,28170550,87.756,88.192,0.51036 (100.51036),,2024/07/08 13:48:42,16순위
16,17,1268629507,(주)화성정보통신,김경현,분석,28170731,87.756,88.193,0.51100 (100.511),,2024/07/08 13:23:26,17순위
17,18,2558102359,주식회사 제이원아이엔씨,장경원,분석,28170756,87.756,88.193,0.51109 (100.51109),,2024/07/08 10:09:45,18순위
18,19,2178114606,주식회사 영광이씨에스,배종로,분석,28171143,87.758,88.194,0.51247 (100.51247),,2024/07/08 12:31:14,19순위
19,20,2098144996,(주)아이티이즈넷,윤수원,분석,28171205,87.758,88.194,0.51270 (100.5127),,2024/07/05 21:36:38,20순위
20,21,3548801199,주식회사자유아이씨티,정은선,분석,28171402,87.758,88.195,0.51340 (100.5134),,2024/07/05 13:18:12,21순위
21,22,5408800603,금동전기 주식회사,김명자,분석,28171496,87.759,88.195,0.51373 (100.51373),,2024/07/05 09:40:41,22순위
22,23,1018138303,주식회사 비엘에스,안홍서,분석,28172551,87.762,88.199,0.51750 (100.5175),,2024/07/09 08:50:32,23순위
23,24,1408196180,주식회사 사람과통신,김혜영,분석,28172690,87.762,88.199,0.51799 (100.51799),,2024/07/09 07:32:07,24순위
24,25,1138637772,(주)헤로스테크,박우현,분석,28172770,87.763,88.199,0.51828 (100.51828),,2024/07/05 16:24:39,25순위
