,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,2138180142,서울아이디시스템(주),김동수,분석,70749200,87.753,88.355,-0.07690 (99.9231),11 12,2024/02/29 14:19:50,
1,2,2068165615,(주)아이커머  [최종낙찰],조상현,분석,70751097,87.755,88.358,-0.07420 (99.9258),15 7,2024/03/05 08:48:55,
2,3,1138655784,주식회사 유씨큐넷,김경,분석,70751589,87.756,88.358,-0.07350 (99.9265),11 4,2024/03/04 10:27:09,
3,4,2158751757,주식회사 광림엔지니어링,이장원,분석,70753100,87.758,88.36,-0.07135 (99.92865),2 10,2024/03/05 14:48:42,
4,5,1078724454,정일씨엔아이(주),유지봉,분석,70753900,87.759,88.361,-0.07022 (99.92978),13 15,2024/03/05 09:26:05,
5,6,8038600460,주식회사 파르이앤씨,김종훈,분석,70755820,87.762,88.364,-0.06748 (99.93252),14 7,2024/03/06 08:36:03,
6,7,6358700388,(주)예본아이디,김정민,분석,70756600,87.763,88.365,-0.06637 (99.93363),8 11,2024/03/04 10:21:34,
7,8,2208151999,현대에이치티 주식회사,이건구,분석,70756859,87.763,88.365,-0.06600 (99.934),2 7,2024/03/04 08:48:48,
8,9,1978600685,주식회사 에스에이텍,남기출,분석,70757140,87.763,88.365,-0.06560 (99.9344),2 9,2024/03/05 09:09:38,
9,10,1168175601,한빛인프라소닉(주),이한철,분석,70759600,87.767,88.368,-0.06210 (99.9379),7 10,2024/03/04 10:29:05,
10,11,1130259965,LG미래정보통신,황병창,분석,70759880,87.767,88.369,-0.06170 (99.9383),15 8,2024/03/05 09:37:00,
11,12,1058773833,시큐솔루션 주식회사,남병창,분석,70761800,87.77,88.371,-0.05897 (99.94103),5 1,2024/03/04 09:31:28,
12,13,1178158978,주식회사 화일이엔에프,박광섭,분석,70764780,87.774,88.375,-0.05473 (99.94527),1 6,2024/03/04 13:28:38,
13,14,1068656301,주식회사 티제이원,최정국,분석,70765437,87.774,88.376,-0.05379 (99.94621),6 2,2024/02/29 15:31:44,
14,15,2178135988,주식회사 조은정보,조용정,분석,70766977,87.776,88.378,-0.05160 (99.9484),4 8,2024/03/04 14:34:35,
15,16,1068178902,주식회사 티에스아이티,박용수,분석,70767004,87.776,88.378,-0.05156 (99.94844),10 11,2024/02/29 17:59:15,
16,17,1098655451,주식회사 투비,차인성,분석,70768500,87.778,88.379,-0.04944 (99.95056),15 10,2024/03/06 09:13:17,
17,18,1198178757,주식회사우신아이앤씨,이화세,분석,70770490,87.781,88.382,-0.04660 (99.9534),12 2,2024/03/05 14:01:48,
18,19,1108139892,(주)이화텔레콤,윤영배,분석,70771630,87.783,88.383,-0.04498 (99.95502),11 14,2024/03/04 10:26:15,
19,20,1078161011,(주)장수커뮤니케이션즈,김현수,분석,70771680,87.783,88.383,-0.04491 (99.95509),4 12,2024/03/04 13:38:32,
20,21,1138183325,주식회사금강전력,오영선,분석,70773420,87.785,88.386,-0.04243 (99.95757),11 5,2024/03/04 15:59:25,
21,22,2308103607,주식회사 디케이앤트,양동국,분석,70773946,87.786,88.386,-0.04168 (99.95832),13 1,2024/03/05 13:25:19,
22,23,1138175669,(주)용상전기통신,권혁기,분석,70774072,87.786,88.386,-0.04150 (99.9585),5 14,2024/03/06 09:10:46,
23,24,8178800099,(주)대성오토텍,신미금,분석,70775540,87.788,88.388,-0.03942 (99.96058),11 5,2024/03/05 13:35:50,
24,25,2148620797,(주)세인씨앤씨,조정화,분석,70782640,87.797,88.397,-0.02931 (99.97069),9 5,2024/03/05 08:54:38,
25,26,2108170441,주식회사 에이원아이티,문계숙,분석,70784120,87.799,88.399,-0.02720 (99.9728),14 13,2024/03/05 09:32:37,
26,27,1208137120,(주)지티일렉콘,고광열,분석,70785730,87.801,88.401,-0.02491 (99.97509),10 6,2024/03/05 16:45:25,
