,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
0,1,2198125754,알티엘산업 주식회사,이근태,분석,66469470.0,87.746,87.823,0.08984 (100.08984),15 9,2024/07/24 20:15:22,
1,2,1068651233,(주)나사씨엔에스,신희태,분석,66470435.0,87.747,87.825,0.09129 (100.09129),6 3,2024/07/25 08:05:32,
2,3,2148180640,(주)남인정보통신,김남호,분석,66470636.0,87.748,87.825,0.09160 (100.0916),4 5,2024/07/23 11:23:28,
3,4,1138131356,중원기전(주),김창중,분석,66472340.0,87.75,87.827,0.09416 (100.09416),13 11,2024/07/24 08:56:26,
4,5,2138800230,주식회사 성민전기통신,홍종애,분석,66472428.0,87.75,87.827,0.09430 (100.0943),12 4,2024/07/25 00:28:08,
5,6,1148683959,제이엔에스텍주식회사,안종기,분석,66472760.0,87.75,87.828,0.09480 (100.0948),10 5,2024/07/25 09:19:38,
6,7,1098176150,주식회사 하이큐스,최상호,분석,66473800.0,87.752,87.829,0.09636 (100.09636),12 8,2024/07/24 10:22:30,
7,8,2158691790,에이브이에스텍(주),박주영,분석,66475900.0,87.755,87.832,0.09952 (100.09952),6 8,2024/07/23 10:41:59,
8,9,1068632013,하나씨앤아이 주식회사,김용주,분석,66476670.0,87.756,87.833,0.10068 (100.10068),14 15,2024/07/23 10:07:07,
9,10,2178141893,주식회사대웅텔레콤,전진숙,분석,66477011.0,87.756,87.833,0.10120 (100.1012),12 5,2024/07/23 13:34:15,
10,11,4568800195,주식회사 동부코리아통신,윤미옥,분석,66478472.0,87.758,87.835,0.10340 (100.1034),13 12,2024/07/24 08:41:26,
11,12,1078151890,주식회사유진솔루션,이훈희,분석,66479461.0,87.759,87.837,0.10489 (100.10489),14 11,2024/07/23 16:29:01,
12,13,2068625393,주식회사 성림전설,박상동,분석,66479668.0,87.759,87.837,0.10520 (100.1052),15 12,2024/07/23 10:13:49,
13,14,1198173261,주식회사 현대네트웍기술,조성익,분석,66481920.0,87.762,87.84,0.10859 (100.10859),14 10,2024/07/23 13:53:21,
14,15,1198653668,에코아이넷(주),박은희,분석,66483121.0,87.764,87.841,0.11040 (100.1104),15 5,2024/07/25 09:15:44,
15,16,1088167041,(주)가디엘,최혜심,분석,66484781.0,87.766,87.844,0.11290 (100.1129),11 10,2024/07/24 16:53:35,
16,17,1078746443,(주)라인테크놀로지,유현식,분석,66486162.0,87.768,87.845,0.11498 (100.11498),12 1,2024/07/23 15:29:22,
17,18,1048120291,청음통신 주식회사,임광희,분석,66486500.0,87.769,87.846,0.11549 (100.11549),12 14,2024/07/25 09:21:53,
18,19,1068194348,(주)퓨젼아이앤씨,임영출,분석,66488180.0,87.771,87.848,0.11801 (100.11801),1 8,2024/07/24 17:45:11,
19,20,1198670032,주식회사 엠디에스모빌리티,김재욱,분석,66489100.0,87.772,87.849,0.11940 (100.1194),13 3,2024/07/25 09:29:01,
20,21,1058619564,주식회사 다상테크,김춘기,분석,66489828.0,87.773,87.85,0.12050 (100.1205),15 6,2024/07/25 09:24:19,
21,22,2148768992,주식회사 앤샵,장진화,분석,66489960.0,87.773,87.85,0.12070 (100.1207),10 3,2024/07/24 09:15:15,
22,23,2208869047,양지전기 주식회사,박승연,분석,66490290.0,87.774,87.851,0.12119 (100.12119),3 6,2024/07/23 10:03:35,
23,24,1068654453,주식회사 티엔에스솔루션,박종수,분석,66491820.0,87.776,87.853,0.12350 (100.1235),9 8,2024/07/25 08:56:58,
24,25,1118129252,광원전설(주),김영선,분석,66492448.0,87.776,87.854,0.12444 (100.12444),2 8,2024/07/25 09:14:36,
25,26,3858102024,주식회사이츠유,강수일,분석,66492683.0,87.777,87.854,0.12480 (100.1248),11 13,2024/07/23 10:02:32,
26,27,1078640587,(주)엑스퍼넷,이종경,분석,66493900.0,87.778,87.856,0.12663 (100.12663),14 4,2024/07/24 10:42:35,
27,28,2038149028,대륭중공건설(주),박임우,분석,66493992.0,87.778,87.856,0.12677 (100.12677),2 1,2024/07/24 18:07:46,
28,29,2148619081,주식회사 유신테크,김용근,분석,66495800.0,87.781,87.858,0.12949 (100.12949),2 5,2024/07/24 09:38:49,
29,30,2148710582,모던웨이브(주),원회광,분석,66495971.0,87.781,87.858,0.12975 (100.12975),1 11,2024/07/24 14:27:41,
30,31,1108179327,(주) 유엘네트웍스,정재순,분석,66497730.0,87.783,87.861,0.13240 (100.1324),15 5,2024/07/23 10:11:59,
31,32,1058123684,주식회사 우전정보통신,이정,분석,66498054.0,87.784,87.861,0.13288 (100.13288),13 12,2024/07/24 17:08:51,
32,33,6338800846,원흥이엔씨 주식회사,최재혁,분석,66498146.0,87.784,87.861,0.13302 (100.13302),5 1,2024/07/24 16:23:08,
33,34,1098643839,주식회사 케이비정보통신,지인현,분석,66498992.0,87.785,87.862,0.13430 (100.1343),6 1,2024/07/25 09:29:58,
34,35,5068118803,뉴아이텍(주),오경식,분석,66499364.0,87.785,87.863,0.13486 (100.13486),13 15,2024/07/24 09:40:17,
35,36,1058169109,대조전설 주식회사,장철호,분석,66500585.0,87.787,87.864,0.13669 (100.13669),10 2,2024/07/24 15:35:42,
36,37,2128142640,팍스코이앤아이(주),송기민,분석,66500625.0,87.787,87.864,0.13675 (100.13675),8 7,2024/07/23 16:39:09,
37,38,1078140904,대월기전(주),김승연,분석,66504130.0,87.792,87.869,0.14203 (100.14203),10 14,2024/07/24 11:29:08,
38,39,2068682619,주식회사 엠플러스통신,신동수,분석,66507760.0,87.797,87.874,0.14750 (100.1475),1 2,2024/07/23 10:31:49,
39,40,1098195410,(주)신성글로벌네트워크,홍우석,분석,66507957.0,87.797,87.874,0.14780 (100.1478),9 4,2024/07/23 15:51:34,
40,41,1018138303,주식회사 비엘에스,안홍서,분석,66507958.0,87.797,87.874,0.14780 (100.1478),8 5,2024/07/25 09:29:51,
41,42,1098197140,(주)코맥스시큐리티,김종정,분석,66508555.0,87.798,87.875,0.14870 (100.1487),15 1,2024/07/25 09:48:03,
42,43,2018634956,주식회사 신성전자통신,전용한,분석,66510414.0,87.8,87.877,0.15149 (100.15149),5 10,2024/07/23 15:13:19,
43,44,6448700081,알바이오텍 주식회사,김영국,분석,66510680.0,87.8,87.878,0.15190 (100.1519),14 7,2024/07/24 16:42:35,
44,45,2068193673,지에스네트웍스(주),임동배,분석,66511000.0,87.801,87.878,0.15238 (100.15238),7 14,2024/07/23 15:02:04,
45,46,2208106252,주식회사 중선아이티씨,김학선,분석,66512300.0,87.803,87.88,0.15433 (100.15433),8 2,2024/07/24 16:27:47,
46,47,1058153698,진우에이티에스 주식회사,정진태,분석,66512653.0,87.803,87.88,0.15487 (100.15487),3 10,2024/07/24 17:59:06,
47,48,2148705513,주식회사 케이이에스 전기공사,강성진,분석,66512805.0,87.803,87.881,0.15510 (100.1551),5 8,2024/07/24 09:36:48,
48,49,4178802112,주식회사 팬택씨앤아이엔지니어링,신광식,분석,66513140.0,87.804,87.881,0.15560 (100.1556),5 9,2024/07/23 15:48:36,
