,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,1388166311,한경정보기술(주)  [최종낙찰],한정훈,분석,51695490,87.747,87.604,-0.34222 (99.65778),6 4,2024/08/26 09:33:16,
1,2,2128145574,콤시스(주),서경환,분석,51695850,87.748,87.605,-0.34153 (99.65847),7 14,2024/08/26 09:32:46,
2,3,6448700081,알바이오텍 주식회사,김영국,분석,51698080,87.751,87.609,-0.33722 (99.66278),12 8,2024/08/26 14:38:19,
3,4,1338113707,(주)대보통신,염영숙,분석,51699900,87.754,87.612,-0.33371 (99.66629),5 13,2024/08/23 13:13:54,
4,5,2648127825,주식회사 제이원아이티,이준호,분석,51701550,87.757,87.614,-0.33052 (99.66948),6 11,2024/08/23 15:15:16,
5,6,1088175857,주식회사 리드앤컴퍼니,이귀남,분석,51702530,87.759,87.616,-0.32863 (99.67137),14 9,2024/08/26 14:32:39,
6,7,2148669602,(주)우호텔레콤,이강록,분석,51703080,87.76,87.617,-0.32756 (99.67244),1 4,2024/08/26 14:18:33,
7,8,2178145434,주식회사 한양전자피에이,여동도,분석,51704160,87.762,87.619,-0.32548 (99.67452),6 15,2024/08/26 10:39:12,
8,9,1018635413,주식회사 더올아이티,김정순,분석,51706060,87.765,87.622,-0.32181 (99.67819),8 5,2024/08/26 10:59:14,
9,10,2158623647,주식회사 시공이엔씨,황호진,분석,51706115,87.765,87.622,-0.32170 (99.6783),10 6,2024/08/23 15:26:57,
10,11,1380715369,영인 아이티 기술사 사무소,함영만,분석,51707770,87.768,87.625,-0.31851 (99.68149),1 5,2024/08/23 10:19:45,
11,12,1108131570,(주)조은시스템,김창윤,분석,51708340,87.769,87.626,-0.31740 (99.6826),2 6,2024/08/23 10:38:31,
12,13,7748102302,주식회사 그린도트,이화진,분석,51708580,87.769,87.626,-0.31694 (99.68306),3 1,2024/08/23 17:20:38,
13,14,1101185132,메이폴정보통신,박용진,분석,51709324,87.771,87.628,-0.31550 (99.6845),13 9,2024/08/23 15:20:33,
14,15,1108170025,(주)원비즈시스템,박의영,분석,51710722,87.773,87.63,-0.31280 (99.6872),6 1,2024/08/26 09:48:52,
15,16,1098643839,주식회사 케이비정보통신,지인현,분석,51712896,87.777,87.634,-0.30861 (99.69139),11 13,2024/08/27 09:28:14,
16,17,1178167894,(주)동우이에프씨,이동술,분석,51714460,87.78,87.636,-0.30559 (99.69441),15 2,2024/08/26 16:45:01,
17,18,1058773833,시큐솔루션 주식회사,남병창,분석,51714600,87.78,87.637,-0.30531 (99.69469),11 4,2024/08/26 09:04:13,
18,19,2198125754,알티엘산업 주식회사,이근태,분석,51716940,87.784,87.64,-0.30080 (99.6992),1 9,2024/08/26 23:50:13,
19,20,2098134940,주식회사윤송이엔씨,정윤계,분석,51717750,87.785,87.642,-0.29923 (99.70077),1 4,2024/08/23 10:22:46,
20,21,2068193673,지에스네트웍스(주),임동배,분석,51718100,87.786,87.642,-0.29856 (99.70144),9 6,2024/08/23 10:48:24,
21,22,1058764334,(주)코넨컴즈,임우섭,분석,51718325,87.786,87.643,-0.29812 (99.70188),12 9,2024/08/23 10:20:57,
22,23,1208753234,디스플레이허브 주식회사,김동협,분석,51720660,87.79,87.647,-0.29361 (99.70639),6 8,2024/08/26 19:43:18,
23,24,1078677070,씨지에스아이티(주),최규식,분석,51721233,87.791,87.648,-0.29250 (99.7075),11 4,2024/08/26 16:54:26,
24,25,2068126626,주식회사 동부전기,형남길,분석,51721596,87.792,87.648,-0.29180 (99.7082),12 7,2024/08/27 09:30:56,
25,26,2158192566,(주)열림정보기술,고동민,분석,51721640,87.792,87.648,-0.29172 (99.70828),3 10,2024/08/26 15:38:28,
26,27,1088159691,(주)다우텔레콤,이영순,분석,51722476,87.793,87.65,-0.29010 (99.7099),5 13,2024/08/26 19:05:50,
27,27,1888601171,에이케이에스정보주식회사,안기수,분석,51722476,87.793,87.65,-0.29010 (99.7099),12 13,2024/08/26 15:07:21,
28,29,1178169252,엠에스온(주),이경미,분석,51722735,87.794,87.65,-0.28960 (99.7104),9 10,2024/08/26 17:16:57,
29,30,2098160768,금호이엔지 주식회사,김승규,분석,51723280,87.795,87.651,-0.28855 (99.71145),6 14,2024/08/26 14:37:39,
30,31,2148840477,주식회사 알비에스테크,김동헌,분석,51723691,87.795,87.652,-0.28776 (99.71224),6 15,2024/08/27 09:38:17,
