,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
0,1,1128143733,공간미디어(주)  [최종낙찰],김명숙,분석,246996985.0,88.408,88.62,0.71052 (100.71052),8 13,2024/12/09 07:34:37,
1,2,7418801210,주식회사 한국에이브이산업,이재숙,분석,249992500.0,89.481,89.694,1.93191 (101.93191),11 3,2024/12/06 07:20:24,
2,3,2048174554,주식회사 창흥텔레콤,진경미,분석,250689300.0,89.73,89.944,2.21603 (102.21603),11 15,2024/12/05 14:16:16,
3,4,1238197898,주식회사비컴,김득환,분석,251246700.0,89.93,90.144,2.44330 (102.4433),13 14,2024/12/05 10:08:51,
4,5,1078640952,(주)바비젼,이주일,분석,251804100.0,90.129,90.344,2.67058 (102.67058),1 8,2024/12/06 09:53:38,
5,6,1238638045,주식회사 지브이코리아,이기만,분석,251887700.0,90.159,90.374,2.70466 (102.70466),2 14,2024/12/05 10:30:06,
6,7,6078143944,주식회사 바이콤,정기영,분석,251971300.0,90.189,90.404,2.73875 (102.73875),5 13,2024/12/05 17:49:04,
7,-1,1018119252,주식회사 대경바스컴,한승민,분석,,,,,,0000/00/00 00:00:00,기타 입찰참가자격 부적격 사유
8,-2,2368701351,주식회사 한빛티엔에스,이광열,분석,,,,,,0000/00/00 00:00:00,기타 입찰참가자격 부적격 사유
9,-3,1048163757,도안파비스 주식회사,최양규,분석,,,,,,0000/00/00 00:00:00,기타 입찰참가자격 부적격 사유
10,-4,2148844610,(주)제이디솔루션,제영호,분석,,,,,,0000/00/00 00:00:00,기타 입찰참가자격 부적격 사유
11,-5,1388114337,주식회사 신안정보통신,주을목,분석,,,,,,0000/00/00 00:00:00,기타 입찰참가자격 부적격 사유
12,-6,1428100754,(주) 원테크놀로지,김종달,분석,,,,,,0000/00/00 00:00:00,기타 입찰참가자격 부적격 사유
13,-7,1048610901,이룸유비쿼터스주식회사,김승규,분석,,,,,,0000/00/00 00:00:00,기타 입찰참가자격 부적격 사유
14,-8,1188111452,동화전자산업(주),김종화,분석,,,,,,0000/00/00 00:00:00,기타 입찰참가자격 부적격 사유
15,-9,1068641638,(주)매트릭스미디어,김진성,분석,,,,,,0000/00/00 00:00:00,기타 입찰참가자격 부적격 사유
16,-10,1298189469,주식회사 한산피엔씨,박민우,분석,,,,,,0000/00/00 00:00:00,기타 입찰참가자격 부적격 사유
17,-11,7238701404,주식회사누리나루,안애영,분석,,,,,,0000/00/00 00:00:00,기타 입찰참가자격 부적격 사유
18,-12,1198147967,주식회사 에스티씨네트웍스,신선우,분석,,,,,,0000/00/00 00:00:00,기타 입찰참가자격 부적격 사유
19,-13,1078721461,주식회사 윈더스코리아,강순원,분석,,,,,,0000/00/00 00:00:00,기타 입찰참가자격 부적격 사유
20,-14,6042996444,세일,이종보,분석,,,,,,0000/00/00 00:00:00,기타 입찰참가자격 부적격 사유
21,-15,1078212647,사단법인 한국장애인미래정책포럼,배영환,분석,,,,,,0000/00/00 00:00:00,기타 입찰참가자격 부적격 사유
22,-16,1138636870,주식회사 나우시스템,이종한,분석,,,,,,0000/00/00 00:00:00,기타 입찰참가자격 부적격 사유
