,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
0,1,2068165221,유니슨전기(주)  [최종낙찰],유창진,분석,65944837,87.745,87.974,0.26160 (100.2616),7 1,2024/01/16 10:34:56,
1,2,2118743406,보성통신기술(주),오영배,분석,65945300,87.746,87.975,0.26230 (100.2623),9 7,2024/01/17 11:30:56,
2,3,2208782247,(주)안국정보통신,조군행,분석,65947300,87.748,87.977,0.26534 (100.26534),3 2,2024/01/17 09:05:17,
3,4,2048162437,다남전기(주),이병근,분석,65947540,87.749,87.978,0.26571 (100.26571),15 1,2024/01/17 18:24:28,
4,5,1488100811,주식회사 세명테크,박정필,분석,65948323,87.75,87.979,0.26690 (100.2669),13 9,2024/01/16 10:07:43,
5,6,1068180219,(주)네트웍리더,권철영,분석,65948717,87.75,87.979,0.26750 (100.2675),9 13,2024/01/16 17:46:54,
6,7,5208801248,주식회사 해주정보통신,임나영,분석,65949500,87.751,87.98,0.26869 (100.26869),5 9,2024/01/17 08:58:35,
7,8,2158768281,태일정보시스템(주),이미자,분석,65951150,87.754,87.982,0.27119 (100.27119),4 10,2024/01/18 09:16:15,
8,9,1128118909,(주)한일종합산업,박응석,분석,65951280,87.754,87.983,0.27139 (100.27139),12 5,2024/01/18 09:39:56,
9,10,1138611108,(주)도원디에스,이정우,분석,65951340,87.754,87.983,0.27148 (100.27148),8 3,2024/01/16 16:38:51,
10,11,1138175034,(주)윈플러스정보기술,정재원,분석,65951558,87.754,87.983,0.27181 (100.27181),5 4,2024/01/17 16:16:47,
11,12,1198174839,(주)선진솔루션,송성재,분석,65953200,87.756,87.985,0.27431 (100.27431),11 3,2024/01/17 07:04:03,
12,13,2048635411,주식회사 화산에스티아이,이명재,분석,65953519,87.757,87.986,0.27480 (100.2748),14 12,2024/01/16 15:44:44,
13,14,2338109798,구스텍 주식회사,고중구,분석,65953900,87.757,87.986,0.27538 (100.27538),7 3,2024/01/16 18:31:23,
14,15,2158690656,금성통신건설(주),윤영신,분석,65955150,87.759,87.988,0.27728 (100.27728),6 11,2024/01/17 15:58:15,
15,16,1138640850,주식회사 우솔네트웍스,유상열,분석,65955160,87.759,87.988,0.27729 (100.27729),15 4,2024/01/16 10:15:52,
16,17,4568800195,주식회사 동부코리아통신,윤미옥,분석,65955320,87.759,87.988,0.27753 (100.27753),13 11,2024/01/18 08:58:08,
17,18,1198153514,다린전력(주),오승한,분석,65955800,87.76,87.989,0.27826 (100.27826),10 7,2024/01/17 11:36:56,
18,19,2158721947,(주)엠지브이보안시스템,김흥국,분석,65955952,87.76,87.989,0.27850 (100.2785),6 4,2024/01/18 09:24:16,
19,20,1018139321,(주)세웅정보통신,장우진,분석,65956000,87.76,87.989,0.27857 (100.27857),14 2,2024/01/18 09:42:04,
20,20,1198601520,주식회사 에스에이치아이앤씨,장덕진,분석,65956000,87.76,87.989,0.27857 (100.27857),7 3,2024/01/17 08:48:43,
21,22,3128196859,주식회사 가델,김정민,분석,65959200,87.764,87.993,0.28343 (100.28343),5 10,2024/01/16 15:28:41,
22,23,2048133679,(주)뉴콤,배상열,분석,65960166,87.766,87.994,0.28490 (100.2849),4 15,2024/01/17 14:43:00,
23,24,6508100027,다온정보시스템 주식회사,김연정,분석,65960400,87.766,87.995,0.28526 (100.28526),4 7,2024/01/16 16:53:59,
24,25,4208700205,주식회사 가은씨앤에스,양미영,분석,65960420,87.766,87.995,0.28529 (100.28529),1 13,2024/01/17 11:52:07,
25,26,2048159043,이앤씨텔레콤(주),김진갑,분석,65960490,87.766,87.995,0.28539 (100.28539),6 11,2024/01/17 09:45:56,
26,27,2068182837,경안이엔지(주),금동중,분석,65960820,87.766,87.995,0.28590 (100.2859),15 12,2024/01/17 10:50:35,
27,28,5498100727,주식회사 뉴엣지,이현아,분석,65962600,87.769,87.998,0.28860 (100.2886),7 12,2024/01/18 09:42:18,
28,29,2078129117,경우전기(주),김한정,분석,65963350,87.77,87.999,0.28974 (100.28974),12 8,2024/01/18 08:44:58,
29,30,1208662454,(주)위엠비,김수현,분석,65963760,87.77,87.999,0.29037 (100.29037),11 4,2024/01/16 13:22:27,
30,31,2038101742,株式會社 革新電工社,오세화,분석,65964940,87.772,88.001,0.29216 (100.29216),13 7,2024/01/17 09:51:43,
31,32,1078740041,주식회사 더기가,이기홍,분석,65967070,87.775,88.004,0.29540 (100.2954),2 1,2024/01/17 18:41:48,
32,33,2158199031,한소리이앤씨주식회사,안홍희,분석,65968840,87.777,88.006,0.29809 (100.29809),6 3,2024/01/16 10:03:27,
33,34,2198124769,주식회사 성문엔지니어링,김선호,분석,65969200,87.778,88.007,0.29864 (100.29864),6 10,2024/01/17 09:44:26,
34,35,1858801633,삼보종합이앤씨주식회사,공갑배,분석,65971079,87.78,88.009,0.30149 (100.30149),13 7,2024/01/17 19:56:23,
35,36,2148768992,주식회사 앤샵,장진화,분석,65971280,87.78,88.009,0.30180 (100.3018),8 2,2024/01/17 10:54:36,
36,37,2158674452,(주)새별네트웍스,현경순,분석,65975685,87.786,88.015,0.30850 (100.3085),9 8,2024/01/16 19:29:23,
37,38,1178138991,(주)비앤씨솔루션,송인걸,분석,65979000,87.791,88.02,0.31354 (100.31354),14 3,2024/01/17 16:28:40,
38,39,1068656091,주식회사 케이에스메이트,곽현구,분석,65979235,87.791,88.02,0.31389 (100.31389),4 15,2024/01/17 08:07:02,
39,40,2117299696,성원전자통신,성기신,분석,65981600,87.794,88.023,0.31749 (100.31749),6 9,2024/01/16 19:50:40,
40,41,2048197877,주식회사 그린주의,김현미,분석,65982672,87.796,88.025,0.31912 (100.31912),13 15,2024/01/17 08:35:51,
41,42,2208630306,(주)온앤오프미디어,주봉주,분석,65983120,87.796,88.025,0.31980 (100.3198),6 4,2024/01/18 09:59:09,
42,43,2128196942,동진이앤씨(주),민진식,분석,65983720,87.797,88.026,0.32071 (100.32071),3 2,2024/01/17 14:58:07,
43,44,2158601380,세계정보시스템(주),한인창,분석,65984156,87.797,88.026,0.32138 (100.32138),13 15,2024/01/16 16:20:54,
44,45,1198158412,애드넷정보통신(주),박상흥,분석,65984219,87.798,88.027,0.32147 (100.32147),5 14,2024/01/17 19:03:41,
45,46,2148792435,주식회사케이이씨디바이스,이종수,분석,65985813,87.8,88.029,0.32390 (100.3239),12 7,2024/01/16 12:30:01,
46,47,1198649126,태광에스엠주식회사,전현용,분석,65985944,87.8,88.029,0.32409 (100.32409),8 7,2024/01/18 06:53:17,
47,48,2198125754,알티엘산업 주식회사,이근태,분석,65987460,87.802,88.031,0.32640 (100.3264),14 4,2024/01/17 20:47:48,
48,49,2178601498,주식회사 엔키텍,원영춘,분석,65987720,87.802,88.031,0.32680 (100.3268),4 1,2024/01/17 07:39:28,
49,50,2748800123,중앙씨앤티 주식회사,윤영진,분석,65988370,87.803,88.032,0.32778 (100.32778),2 6,2024/01/18 09:14:39,
0,51,2148886584,주식회사 수민텔레콤,이상민,분석,65990022,87.805,88.034,0.33029 (100.33029),9 8,2024/01/16 10:02:07,
1,52,1018628606,주식회사 엔유정보통신,김대성,분석,65994364,87.811,88.04,0.33690 (100.3369),13 1,2024/01/16 18:06:46,
2,53,2048105154,우일정보기술 주식회사,이오,분석,65997061,87.815,88.044,0.34100 (100.341),10 5,2024/01/17 15:44:15,
3,54,1138131356,중원기전(주),김창중,분석,65997120,87.815,88.044,0.34109 (100.34109),13 7,2024/01/17 09:00:40,
4,55,1178155699,유림씨스템통신(주),권영성,분석,65998112,87.816,88.045,0.34259 (100.34259),3 2,2024/01/18 09:12:05,
5,56,2948601665,누리종합전기 주식회사,천금진,분석,65998929,87.817,88.046,0.34384 (100.34384),1 6,2024/01/17 11:56:52,
6,57,5028131745,(주)에즈웰플러스,이기호,분석,66000540,87.819,88.048,0.34629 (100.34629),12 9,2024/01/17 13:41:09,
7,58,1138193726,(주)성진에스에스,강신범,분석,66002664,87.822,88.051,0.34952 (100.34952),13 5,2024/01/17 14:16:10,
8,59,1138156089,코아아이앤씨(주),김현모,분석,66004200,87.824,88.053,0.35185 (100.35185),2 11,2024/01/18 08:54:16,
9,60,2188109765,(주)웨이브컴,채인석,분석,66004230,87.824,88.053,0.35190 (100.3519),1 7,2024/01/16 13:24:51,
10,61,1208711248,(주)리얼아이씨티,변성암,분석,66006460,87.827,88.056,0.35529 (100.35529),11 5,2024/01/17 17:30:26,
11,62,1168175601,한빛인프라소닉(주),이한철,분석,66007250,87.828,88.057,0.35649 (100.35649),9 3,2024/01/17 16:38:16,
12,63,7608700874,주식회사 에스비엠,정한철,분석,66007320,87.828,88.057,0.35659 (100.35659),6 13,2024/01/17 19:47:52,
13,64,1138159301,삼인제어시스템 주식회사,최민성,분석,66007980,87.829,88.058,0.35760 (100.3576),6 9,2024/01/17 16:08:12,
14,65,1098603050,(주)이루기술,박지현,분석,66009170,87.831,88.06,0.35941 (100.35941),11 5,2024/01/17 10:57:55,
15,66,2108122973,인터컴넷(주),양지호,분석,66010446,87.832,88.062,0.36135 (100.36135),9 3,2024/01/16 10:01:33,
