,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,2148105563,(주)인성이엔씨  [최종낙찰],김규만,분석,620377135,75.0,87.745,88.3,-0.32750 (99.6725),7 11,2024/08/30 13:04:44,
1,2,1108155460,주식회사 자유전설,김상중,분석,620385150,75.0,87.746,88.302,-0.32620 (99.6738),5 12,2024/09/03 08:55:35,
2,3,1148182595,주식회사 싸인텔레콤,박영기,분석,620392550,75.0,87.747,88.303,-0.32500 (99.675),8 12,2024/09/03 09:25:01,
3,4,1078738017,(주)애린테크,박을순,분석,620396245,75.0,87.748,88.303,-0.32440 (99.6756),10 14,2024/09/03 09:24:53,
4,5,2398801380,주식회사 플러스파크,이선희,분석,620403000,75.0,87.749,88.304,-0.32331 (99.67669),9 10,2024/09/02 21:42:00,
5,6,1198611746,(주)지트인,김재환,분석,620406726,75.0,87.75,88.305,-0.32270 (99.6773),12 9,2024/08/30 17:20:35,
6,7,3568102176,주식회사 코맥스강북점,이재명,분석,620438100,75.0,87.754,88.309,-0.31762 (99.68238),3 15,2024/09/02 17:37:43,
7,8,1078646179,(주)가이드삼정,문용만,분석,620441248,75.2,87.755,88.31,-0.31710 (99.6829),4 15,2024/08/30 12:15:04,
8,9,2018176136,(주)휴넷시스템,김초영,분석,620456408,75.2,87.757,88.312,-0.31465 (99.68535),3 15,2024/08/30 14:50:40,
9,10,1078759050,프리스타일테크놀로지 유한회사,김용선,분석,620456540,75.2,87.757,88.312,-0.31462 (99.68538),7 5,2024/08/30 16:11:25,
10,11,1298137942,주식회사 자이온티앤에스,예용기,분석,620459741,75.2,87.758,88.312,-0.31411 (99.68589),10 15,2024/08/30 13:34:01,
11,12,1138157550,뉴코리아전자통신 주식회사,조영순,분석,620462820,75.2,87.758,88.313,-0.31361 (99.68639),3 9,2024/09/02 11:09:16,
12,13,1068136902,대일전기산업(주),임태원,분석,620473790,75.2,87.76,88.314,-0.31183 (99.68817),11 4,2024/09/02 14:35:23,
13,14,2208117292,(주)동아종합전력,민정기,분석,620517691,75.4,87.767,88.32,-0.30470 (99.6953),9 3,2024/08/30 13:38:13,
14,15,1178124861,케이이피엔지니어링(주),박성진,분석,620542090,75.4,87.77,88.324,-0.30075 (99.69925),5 6,2024/09/02 09:08:32,
15,16,1088181548,디에스지엔 주식회사,신재범,분석,620546538,75.4,87.771,88.325,-0.30003 (99.69997),1 6,2024/08/30 15:13:11,
16,17,1138613391,주식회사 지에스씨앤씨,석덕림,분석,620576860,75.6,87.776,88.329,-0.29511 (99.70489),14 12,2024/09/02 14:57:21,
17,18,2098153286,미르네트웍스 주식회사,백태종,분석,620581790,75.6,87.776,88.33,-0.29431 (99.70569),9 13,2024/09/02 16:48:25,
18,19,2048137258,대신엔에스(주),정동진,분석,620587960,75.6,87.777,88.33,-0.29331 (99.70669),5 12,2024/08/30 10:24:05,
19,20,2078129117,경우전기(주),김한정,분석,620597830,75.6,87.779,88.332,-0.29171 (99.70829),6 5,2024/09/03 09:07:42,
20,21,2138800230,주식회사 성민전기통신,홍종애,분석,620628655,75.6,87.784,88.336,-0.28670 (99.7133),6 7,2024/09/02 00:16:21,
21,22,1248106672,(주)데스코,이상혁,분석,620630144,75.6,87.784,88.336,-0.28646 (99.71354),2 5,2024/09/02 07:03:22,
22,23,1078616772,노드링크주식회사,장용철,분석,620630504,75.6,87.784,88.337,-0.28640 (99.7136),6 4,2024/08/30 10:25:23,
23,24,2068193673,지에스네트웍스(주),임동배,분석,620648900,75.8,87.787,88.339,-0.28342 (99.71658),5 8,2024/09/02 10:06:25,
24,25,1078674016,주식회사가나이엔지,강재선,분석,620657984,75.8,87.788,88.34,-0.28195 (99.71805),8 10,2024/09/02 09:21:01,
25,26,1128701225,주식회사 블루인텔리전스,조축호,분석,620665273,75.8,87.789,88.342,-0.28076 (99.71924),7 8,2024/09/02 09:46:03,
26,27,4028141375,주식회사 이레유비크,박임철,분석,620679821,75.8,87.791,88.344,-0.27841 (99.72159),12 1,2024/09/02 16:05:50,
27,28,1138195613,(주)고려다이나믹스,변희만,분석,620697700,75.8,87.794,88.346,-0.27550 (99.7245),11 14,2024/09/01 12:01:21,
28,29,1138195817,(주)베스트일렉트로닉스,최경원,분석,620700160,76.0,87.795,88.346,-0.27511 (99.72489),8 6,2024/09/02 08:54:36,
29,30,2048190516,주식회사동훈전설,정준모,분석,620718043,76.0,87.797,88.349,-0.27220 (99.7278),9 8,2024/09/02 15:48:24,
30,31,2048197877,주식회사 그린주의,김현미,분석,620728092,76.0,87.799,88.35,-0.27057 (99.72943),6 8,2024/09/02 08:03:28,
31,32,1128148359,(주)펜타콤씨엔씨,최상록,분석,620734291,76.0,87.8,88.351,-0.26957 (99.73043),14 4,2024/09/02 09:18:30,
32,33,1138655784,주식회사 유씨큐넷,김경,분석,620738386,76.0,87.8,88.352,-0.26891 (99.73109),9 11,2024/08/30 11:01:04,
33,34,5258602705,(주)세화 텔링크,이옥임,분석,620739598,76.0,87.801,88.352,-0.26871 (99.73129),2 1,2024/09/02 17:54:29,
34,35,1028137710,서광종합개발 주식회사,이정익,분석,620742100,76.0,87.801,88.352,-0.26830 (99.7317),12 1,2024/09/03 09:28:56,
35,36,1328127945,부민통신 주식회사,박창욱,분석,620761258,76.0,87.804,88.355,-0.26519 (99.73481),5 7,2024/08/30 09:00:35,
36,37,1198125041,옥성정보통신(주),황석,분석,620767361,76.2,87.805,88.356,-0.26420 (99.7358),9 6,2024/08/30 13:41:50,
37,38,1098153822,서울텔엔지니어링(주),정영철,분석,620800650,76.2,87.81,88.361,-0.25880 (99.7412),13 7,2024/09/02 17:21:24,
38,39,2148647194,투앤원정보통신주식회사,서승호,분석,620800823,76.2,87.81,88.361,-0.25878 (99.74122),3 6,2024/09/03 10:04:55,
39,40,1198123174,주식회사 도래정보시스템,이은숙,분석,620819300,76.2,87.813,88.363,-0.25578 (99.74422),14 8,2024/09/02 09:21:50,
40,41,2148669048,보라정보통신 주식회사,송석상,분석,620828739,76.2,87.814,88.365,-0.25425 (99.74575),1 13,2024/08/30 18:16:11,
41,42,2068172829,한사랑엔지니어링 주식회사,권갑순,분석,620834556,76.4,87.815,88.366,-0.25330 (99.7467),4 7,2024/09/02 13:02:56,
42,43,1388113508,(주)이엔티파워,장정수,분석,620845980,76.4,87.817,88.367,-0.25145 (99.74855),4 2,2024/09/02 22:25:29,
43,44,1098145720,주식회사 영원텔레콤,김재성,분석,620858680,76.4,87.819,88.369,-0.24939 (99.75061),1 2,2024/09/03 07:56:53,
44,45,2048641403,주식회사 에스디에스테크놀로지,임대성,분석,620861063,76.4,87.819,88.369,-0.24901 (99.75099),1 11,2024/09/03 08:28:05,
45,46,1268159398,주식회사 파이런텍,이병길,분석,620881410,76.4,87.822,88.372,-0.24570 (99.7543),15 11,2024/09/02 10:02:32,
46,47,1138132447,태진정보통신(주),정태수,분석,620894970,76.4,87.824,88.374,-0.24350 (99.7565),3 9,2024/09/02 09:18:44,
47,48,1068615367,대성아이넷(주),이충은,분석,620902980,76.6,87.826,88.375,-0.24221 (99.75779),4 10,2024/09/03 10:09:16,
48,49,1138645971,주식회사 포딕스시스템,정재호,분석,620909289,76.6,87.827,88.376,-0.24118 (99.75882),13 2,2024/08/30 15:49:53,
49,50,2048131967,(주)용백전설,곽의영,분석,620925790,76.6,87.829,88.379,-0.23851 (99.76149),5 10,2024/09/02 14:57:58,
0,51,1068198683,주식회사 포인트정보,강미혜,분석,620928260,76.6,87.83,88.379,-0.23810 (99.7619),10 2,2024/08/30 09:42:51,
1,52,1138653369,(주)제이앤비이노베이션,오명숙,분석,620957910,76.6,87.834,88.383,-0.23330 (99.7667),12 9,2024/09/02 10:21:48,
2,53,7778600711,(주)유스이앤씨,최강호,분석,620972029,76.8,87.836,88.385,-0.23100 (99.769),5 2,2024/09/02 17:08:33,
3,54,7478702262,주식회사테크윤,구연희,분석,620984528,76.8,87.838,88.387,-0.22898 (99.77102),13 2,2024/08/31 23:01:59,
4,55,1198173261,주식회사 현대네트웍기술,조성익,분석,620986820,76.8,87.838,88.387,-0.22861 (99.77139),1 8,2024/08/30 14:16:44,
5,56,2068184529,(주)네오티엔씨,조정현,분석,621078680,77.0,87.853,88.4,-0.21370 (99.7863),13 2,2024/09/02 16:29:03,
6,57,1128152663,한국아이디정보(주),송찬호,분석,621079290,77.0,87.853,88.4,-0.21361 (99.78639),4 10,2024/09/03 08:48:34,
7,58,1148680379,주식회사 다경시스템,김대원,분석,621156354,77.2,87.864,88.411,-0.20110 (99.7989),3 13,2024/08/30 14:53:05,
8,59,2118691842,(주)아이센트,문원상,분석,621179980,77.4,87.868,88.415,-0.19727 (99.80273),9 3,2024/08/30 10:53:17,
9,60,2158199031,한소리이앤씨주식회사,안홍희,분석,621197040,77.4,87.871,88.417,-0.19451 (99.80549),9 10,2024/09/02 10:02:28,
10,61,1058680303,주식회사 제이엔디케이,이재식,분석,621215500,77.4,87.874,88.42,-0.19151 (99.80849),11 13,2024/09/02 13:16:58,
11,62,2158607273,(주)미주전통,장원식,분석,621217135,77.4,87.874,88.42,-0.19125 (99.80875),11 5,2024/09/02 18:47:05,
12,63,1078757203,주식회사 비에스파워,정병섭,분석,621234000,77.6,87.876,88.422,-0.18851 (99.81149),9 7,2024/09/01 22:00:29,
13,64,2178601498,주식회사 엔키텍,원영춘,분석,621257456,77.6,87.88,88.426,-0.18470 (99.8153),13 11,2024/09/02 07:24:14,
14,65,2208170996,주식회사 아이티룩스,김종문,분석,621261154,77.6,87.881,88.426,-0.18410 (99.8159),5 15,2024/08/30 09:07:41,
15,66,2208709343,유텔레콤주식회사,한상미,분석,621266102,77.6,87.881,88.427,-0.18330 (99.8167),9 14,2024/08/30 13:03:31,
16,67,1198600157,(주)제스엔지니어링,오인수,분석,621285813,77.6,87.884,88.43,-0.18010 (99.8199),8 3,2024/09/03 07:54:55,
17,68,1138610768,주식회사 디지윌,홍석환,분석,621286152,77.6,87.884,88.43,-0.18005 (99.81995),12 15,2024/09/02 10:58:14,
18,69,1198615820,프리커스(주),최훈,분석,621292320,77.8,87.885,88.431,-0.17905 (99.82095),2 4,2024/09/02 10:41:31,
19,70,1198656229,주식회사 경진네트워크,김응환,분석,621295720,77.8,87.886,88.431,-0.17850 (99.8215),7 5,2024/09/01 14:45:47,
20,71,6458800418,청명이엔지 주식회사,김형준,분석,621316636,77.8,87.889,88.434,-0.17510 (99.8249),11 5,2024/09/02 15:02:58,
21,72,1048140865,다이아몬드전자(주),이건,분석,621317800,77.8,87.889,88.434,-0.17492 (99.82508),5 11,2024/09/02 10:54:02,
22,73,2148811443,(주)우신지엘에스,문경종,분석,621322180,77.8,87.89,88.435,-0.17421 (99.82579),5 14,2024/09/01 23:41:58,
23,74,2208602950,(주)세연텔레콤,홍성일,분석,621335750,77.8,87.892,88.437,-0.17200 (99.828),4 6,2024/08/30 10:17:19,
24,75,2078149656,코리아데이타코퍼레이션(주),이기철,분석,621353200,78.0,87.895,88.439,-0.16917 (99.83083),15 9,2024/09/02 13:35:54,
25,76,1888601171,에이케이에스정보주식회사,안기수,분석,621361023,78.0,87.896,88.441,-0.16790 (99.8321),15 12,2024/09/02 15:53:44,
26,77,1238164140,주식회사 테크빌,황성기,분석,621372784,78.0,87.898,88.442,-0.16600 (99.834),13 2,2024/09/02 16:43:53,
27,78,2198124769,주식회사 성문엔지니어링,김선호,분석,621391850,78.0,87.901,88.445,-0.16290 (99.8371),10 14,2024/09/01 23:16:33,
28,79,2068120414,(주)일광기업,오도진,분석,621392900,78.0,87.901,88.445,-0.16273 (99.83727),11 9,2024/09/02 08:43:43,
29,80,2078141917,합자회사 대성전업상사,권기원,분석,621394750,78.0,87.901,88.445,-0.16243 (99.83757),9 11,2024/09/02 16:38:09,
30,81,1288154026,(주)니트로시스템,정인교,분석,621398630,78.0,87.902,88.446,-0.16180 (99.8382),8 4,2024/09/02 14:43:11,
31,82,2028158261,주식회사 남두,김승균,분석,621407450,78.0,87.903,88.447,-0.16037 (99.83963),5 10,2024/09/02 17:10:04,
32,83,6378801279,주식회사정암정보통신,조강수,분석,621420820,78.2,87.905,88.449,-0.15820 (99.8418),11 4,2024/09/03 07:25:22,
33,84,1208137120,(주)지티일렉콘,고광열,분석,621428210,78.2,87.906,88.45,-0.15701 (99.84299),13 3,2024/09/03 06:21:02,
34,85,1198151253,경인계측시스템(주),전무송,분석,621430221,78.2,87.907,88.45,-0.15668 (99.84332),9 10,2024/08/30 11:47:43,
35,86,1078619629,염광전기통신(주),최인재,분석,621448562,78.2,87.909,88.453,-0.15370 (99.8463),9 7,2024/08/30 13:23:14,
36,87,1068167098,코스믹전기통신 주식회사,이규선,분석,621457800,78.2,87.911,88.454,-0.15221 (99.84779),11 2,2024/09/02 08:49:33,
37,88,1088153848,(주)신지전설,황경옥,분석,621462740,78.2,87.911,88.455,-0.15140 (99.8486),2 5,2024/09/03 09:13:15,
38,89,1048607916,대신브이씨에스주식회사,김창선,분석,621471370,78.2,87.913,88.456,-0.15001 (99.84999),14 13,2024/08/30 12:53:52,
39,90,1178158978,주식회사 화일이엔에프,박광섭,분석,621482000,78.2,87.914,88.458,-0.14828 (99.85172),4 1,2024/08/30 14:00:56,
40,91,2068153517,뉴텔레콤(주),김을선,분석,621497870,78.4,87.917,88.46,-0.14571 (99.85429),4 14,2024/09/02 09:13:19,
41,92,1318174028,"주식회사 에이치케이 (HK Co., Ltd.)",장해각,분석,621498511,78.4,87.917,88.46,-0.14560 (99.8544),9 2,2024/08/30 09:23:17,
42,93,1078151890,주식회사유진솔루션,이훈희,분석,621502626,78.4,87.918,88.461,-0.14493 (99.85507),2 7,2024/09/02 17:12:23,
43,94,1108143208,한국통신인터넷기술(주),이민수,분석,621517700,78.4,87.92,88.463,-0.14249 (99.85751),14 10,2024/09/02 09:15:56,
44,95,4768602548,주식회사드림전자피에이,박미영,분석,621518222,78.4,87.92,88.463,-0.14240 (99.8576),2 12,2024/09/02 10:11:50,
45,96,6058603558,주식회사 와이에스제이,나은영,분석,621529300,78.4,87.922,88.464,-0.14061 (99.85939),1 14,2024/09/02 15:00:04,
46,97,1138175034,(주)윈플러스정보기술,정재원,분석,621568575,78.6,87.928,88.47,-0.13424 (99.86576),13 10,2024/09/03 08:52:33,
47,98,1108609224,주식회사 두루스코,김옥연,분석,621568770,78.6,87.928,88.47,-0.13421 (99.86579),9 2,2024/09/02 09:45:28,
48,99,1068143494,합자회사 화인에스앤컴퍼니,장주용,분석,621569390,78.6,87.928,88.47,-0.13410 (99.8659),7 10,2024/09/02 09:00:46,
49,100,2158192566,(주)열림정보기술,고동민,분석,621574476,78.6,87.929,88.471,-0.13328 (99.86672),2 3,2024/08/30 17:13:18,
0,101,1078140904,대월기전(주),김승연,분석,621582460,78.6,87.93,88.472,-0.13198 (99.86802),3 1,2024/08/30 10:53:27,
1,102,1358131171,(주)금성전기통신공사,김윤환,분석,621593860,78.6,87.932,88.474,-0.13014 (99.86986),9 8,2024/08/30 10:43:10,
2,103,2158691790,에이브이에스텍(주),박주영,분석,621598300,78.6,87.932,88.474,-0.12942 (99.87058),6 5,2024/08/30 16:43:36,
3,104,6988700230,주식회사 스마트이엔씨,전유선,분석,621598900,78.6,87.932,88.474,-0.12932 (99.87068),6 10,2024/09/01 19:20:59,
4,105,1108174749,유프로시스(주),김종본,분석,621603910,78.6,87.933,88.475,-0.12851 (99.87149),13 12,2024/09/02 11:37:04,
5,106,2118774990,(주)제이에프텍,김중규,분석,621604500,78.6,87.933,88.475,-0.12841 (99.87159),12 13,2024/09/02 13:58:31,
6,107,1058221062,사단법인 대한장애인복지협회,박재환,분석,621607610,78.6,87.934,88.476,-0.12791 (99.87209),7 11,2024/09/02 15:04:44,
7,108,1138143793,(주)오라시스템,김동화,분석,621616850,78.8,87.935,88.477,-0.12641 (99.87359),2 4,2024/09/02 08:56:23,
8,109,1068632013,하나씨앤아이 주식회사,김용주,분석,621617490,78.8,87.935,88.477,-0.12630 (99.8737),11 7,2024/08/30 13:27:19,
