,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,1258180919,(주)경일전공,정요진,분석,71330188,87.748,88.608,0.09330 (100.0933),15 11,2024/11/11 16:14:49,
1,2,2208132347,(주)태양기술개발,안규철,분석,71332489,87.751,88.611,0.09655 (100.09655),8 10,2024/11/11 13:05:42,
2,3,1348120104,(주)씨월드정보기술,남형연,분석,71339706,87.76,88.62,0.10677 (100.10677),10 5,2024/11/08 18:00:14,
3,4,1018126108,(주)일능,심금자,분석,71341200,87.762,88.622,0.10889 (100.10889),2 15,2024/11/11 09:17:59,
4,5,1178152009,동아신호 주식회사,최종수,분석,71343000,87.765,88.624,0.11144 (100.11144),3 9,2024/11/11 13:17:48,
5,6,1208782160,에스엔에스이서비스주식회사,정경식,분석,71343890,87.766,88.625,0.11270 (100.1127),15 10,2024/11/08 13:01:03,
6,7,1088167041,(주)가디엘,최혜심,분석,71344042,87.766,88.626,0.11291 (100.11291),3 2,2024/11/11 16:34:43,
7,8,1298126260,현대아이티에스전자(주),정영자,분석,71344117,87.766,88.626,0.11302 (100.11302),6 4,2024/11/12 00:20:21,
8,9,1068632013,하나씨앤아이 주식회사,김용주,분석,71345090,87.767,88.627,0.11439 (100.11439),11 1,2024/11/08 13:31:26,
9,10,1148661445,주식회사 아이티콘,이준형,분석,71345500,87.768,88.627,0.11497 (100.11497),2 11,2024/11/11 09:57:22,
10,11,8028800189,주식회사 아이앤서브,박광열,분석,71348930,87.772,88.632,0.11983 (100.11983),14 11,2024/11/12 11:49:08,
11,12,1058619564,주식회사 다상테크,김춘기,분석,71349400,87.773,88.632,0.12050 (100.1205),5 9,2024/11/08 15:05:31,
12,13,1298137942,주식회사 자이온티앤에스,예용기,분석,71351518,87.776,88.635,0.12349 (100.12349),1 9,2024/11/11 10:53:54,
13,14,1208147588,서현정보통신(주),배상만,분석,71351730,87.776,88.635,0.12379 (100.12379),7 5,2024/11/11 08:54:26,
14,15,2208788125,다인스 주식회사,권향옥,분석,71351900,87.776,88.635,0.12404 (100.12404),3 11,2024/11/12 08:52:56,
15,16,1081154276,영우정보통신,이영우,분석,71354300,87.779,88.638,0.12743 (100.12743),12 8,2024/11/11 17:49:52,
16,17,2158682122,주식회사이케이시스,김경열,분석,71354340,87.78,88.638,0.12749 (100.12749),13 3,2024/11/08 09:41:03,
17,18,1198658528,진솔이앤에스 주식회사,김정현,분석,71356748,87.783,88.641,0.13090 (100.1309),6 1,2024/11/11 10:14:44,
18,19,2178143187,(주)미디어밸리렛,전필숙,분석,71358650,87.785,88.644,0.13359 (100.13359),10 1,2024/11/08 10:01:49,
19,20,1048120291,청음통신 주식회사,임광희,분석,71359000,87.786,88.644,0.13409 (100.13409),5 12,2024/11/12 09:38:46,
20,21,1018159521,(주)명지아이앤씨,서맹영,분석,71359501,87.786,88.645,0.13480 (100.1348),5 7,2024/11/10 13:05:14,
21,22,2198128106,우선이엔씨(주),김광수,분석,71362000,87.79,88.648,0.13833 (100.13833),8 14,2024/11/11 09:31:30,
22,23,2158623647,주식회사 시공이엔씨,황호진,분석,71362293,87.79,88.648,0.13875 (100.13875),14 13,2024/11/11 13:48:16,
23,24,5828800285,주식회사 본정보,김명호,분석,71363000,87.791,88.649,0.13975 (100.13975),6 2,2024/11/08 09:18:59,
24,25,1108185552,한양이이씨 주식회사,문주환,분석,71366987,87.796,88.654,0.14539 (100.14539),3 11,2024/11/11 10:25:16,
25,26,1078636235,(주)대교이앤에스,이찬수,분석,71367200,87.797,88.654,0.14570 (100.1457),4 3,2024/11/08 11:13:41,
26,27,1138175669,(주)용상전기통신,권혁기,분석,71367270,87.797,88.654,0.14580 (100.1458),5 6,2024/11/12 09:47:17,
27,28,2108124739,(주)한성기술개발,서창식,분석,71368401,87.798,88.656,0.14740 (100.1474),7 14,2024/11/12 01:24:43,
28,29,1098195410,(주)신성글로벌네트워크,홍우석,분석,71368683,87.799,88.656,0.14780 (100.1478),9 2,2024/11/11 14:24:07,
29,30,2018199051,나루씨앤씨주식회사,이상협,분석,71371085,87.802,88.659,0.15120 (100.1512),7 10,2024/11/11 10:59:56,
30,31,1178161755,(주) 유강이엔씨,조천식,분석,71374758,87.807,88.664,0.15640 (100.1564),6 10,2024/11/10 17:05:00,
31,32,1108174749,유프로시스(주),김종본,분석,71375750,87.808,88.665,0.15780 (100.1578),6 3,2024/11/11 11:46:45,
32,33,1138123972,(주)일광테크,임기철,분석,71376665,87.809,88.666,0.15910 (100.1591),6 14,2024/11/08 14:18:07,
33,34,4048800118,주식회사 앙츠,박창진,분석,71378784,87.812,88.669,0.16210 (100.1621),5 6,2024/11/11 17:53:56,
34,35,1058693453,주식회사태융정보통신,문성준,분석,71379410,87.813,88.67,0.16298 (100.16298),11 14,2024/11/12 02:42:48,
35,36,1068645143,주식회사 니치테크,장근옥,분석,71380701,87.814,88.671,0.16481 (100.16481),5 15,2024/11/10 14:18:33,
36,37,2188114856,서교정보통신(주),김기설,분석,71381330,87.815,88.672,0.16570 (100.1657),4 9,2024/11/11 20:35:12,
37,38,2078141917,합자회사 대성전업상사,권기원,분석,71383710,87.818,88.675,0.16907 (100.16907),6 3,2024/11/08 17:08:48,
38,39,2068606585,(주)상지일렉스,정원상,분석,71384265,87.819,88.676,0.16986 (100.16986),4 7,2024/11/10 10:48:01,
39,40,1138653369,(주)제이앤비이노베이션,오명숙,분석,71384670,87.82,88.676,0.17043 (100.17043),2 14,2024/11/08 11:31:15,
40,41,1058163309,(주)한국에빅스,신지훈,분석,71385310,87.821,88.677,0.17134 (100.17134),6 9,2024/11/08 10:20:29,
41,42,2108131394,(주)안나시스템,문병조,분석,71388100,87.824,88.68,0.17528 (100.17528),14 12,2024/11/11 18:04:39,
42,43,1068603240,태경이엘피 주식회사,김평석,분석,71389249,87.826,88.682,0.17691 (100.17691),7 15,2024/11/11 18:25:44,
43,44,2148665907,미래아이티 주식회사,송정화,분석,71389590,87.826,88.682,0.17739 (100.17739),15 11,2024/11/08 09:17:46,
