,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,6278801874,주식회사 포킨  [최종낙찰],김영민,분석,42695550.0,87.745,88.474,-0.04500 (99.955),10 12,2024/04/15 15:45:56,
1,2,1248179286,케이에스엔시(주),송상헌,분석,42697870.0,87.75,88.479,-0.03952 (99.96048),3 11,2024/04/17 14:03:01,
2,3,2148842024,주식회사 에이번,김지윤,분석,42699000.0,87.752,88.481,-0.03685 (99.96315),10 12,2024/04/16 09:25:23,
3,4,1078212647,사단법인 한국장애인미래정책포럼,배영환,분석,42699100.0,87.753,88.481,-0.03662 (99.96338),2 4,2024/04/17 16:37:02,
4,5,1058191993,링크정보통신주식회사,이재호,분석,42699466.0,87.753,88.482,-0.03575 (99.96425),7 13,2024/04/18 09:32:30,
5,6,1058153999,현대계장공업(주),박종성,분석,42699570.0,87.754,88.482,-0.03551 (99.96449),2 15,2024/04/17 14:27:11,
6,7,2120549052,태성통신,최재석,분석,42699626.0,87.754,88.482,-0.03538 (99.96462),7 8,2024/04/18 05:38:06,
7,8,1108139892,(주)이화텔레콤,윤영배,분석,42699650.0,87.754,88.482,-0.03532 (99.96468),11 12,2024/04/17 10:22:00,
8,9,1200582335,델타전자통신,이성남,분석,42700130.0,87.755,88.483,-0.03419 (99.96581),10 2,2024/04/18 09:27:22,
9,10,2138638203,한국기술서비스(주),김병룡,분석,42700470.0,87.756,88.484,-0.03338 (99.96662),8 11,2024/04/16 15:48:19,
10,11,1068660843,세중물산 주식회사,김용욱,분석,42702240.0,87.759,88.488,-0.02920 (99.9708),1 5,2024/04/15 13:53:14,
11,12,1238640537,주식회사 위지온,우영진,분석,42702441.0,87.76,88.488,-0.02873 (99.97127),11 13,2024/04/15 15:28:35,
12,13,2048131439,중앙텔콤(주),오충석,분석,42703658.0,87.763,88.491,-0.02585 (99.97415),10 15,2024/04/16 10:20:34,
13,14,2078147814,(주)대호엔지니어링,윤용상,분석,42705610.0,87.767,88.495,-0.02124 (99.97876),4 11,2024/04/17 09:59:04,
14,15,1198178757,주식회사우신아이앤씨,이화세,분석,42705840.0,87.767,88.495,-0.02070 (99.9793),10 12,2024/04/17 16:49:28,
15,16,6288701434,주식회사 제이렙,한대진,분석,42706440.0,87.769,88.497,-0.01928 (99.98072),7 5,2024/04/17 13:44:21,
16,17,1078757203,주식회사 비에스파워,정병섭,분석,42707600.0,87.771,88.499,-0.01654 (99.98346),13 7,2024/04/17 14:43:09,
17,18,2158691790,에이브이에스텍(주),박주영,분석,42707700.0,87.772,88.499,-0.01631 (99.98369),15 8,2024/04/17 08:27:05,
18,19,1238164140,주식회사 테크빌,정태운,분석,42707869.0,87.772,88.499,-0.01591 (99.98409),11 4,2024/04/17 17:52:45,
19,20,1188113673,동해정보통신 주식회사,이창원,분석,42708126.0,87.772,88.5,-0.01530 (99.9847),2 1,2024/04/16 17:35:27,
20,21,1148726111,티비엠테크주식회사,김치연,분석,42709300.0,87.775,88.502,-0.01253 (99.98747),1 4,2024/04/15 21:43:07,
