,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,3128153277,대한통신(주),현광호,분석,754151100,65.0,87.745,88.249,-0.39811 (99.60189),14 3,2024/05/10 17:21:30,
1,2,5898600512,주식회사 하이앤텍,임세용,분석,754155000,65.0,87.745,88.25,-0.39759 (99.60241),11 13,2024/05/10 16:49:57,
2,3,1138672575,주식회사 시스메이트,정종균,분석,754163160,65.0,87.746,88.251,-0.39651 (99.60349),3 9,2024/05/13 08:35:09,
3,4,8918602198,주식회사 제이에스전기통신,임종성,분석,754165140,65.0,87.747,88.251,-0.39624 (99.60376),3 13,2024/05/13 09:08:29,
4,5,1328132768,영일정보통신(주),김상영,분석,754171590,65.0,87.747,88.252,-0.39538 (99.60462),11 4,2024/05/12 23:27:42,
5,6,6105000495,에이직,김원정,분석,754184160,65.0,87.749,88.253,-0.39370 (99.6063),12 13,2024/05/14 09:20:04,
6,7,3148121015,반도정보기술 주식회사,한민족,분석,754185660,65.0,87.749,88.253,-0.39350 (99.6065),6 11,2024/05/11 10:53:44,
7,8,2208632207,(주)대건전설,이경우,분석,754196158,65.0,87.751,88.255,-0.39210 (99.6079),10 11,2024/05/13 11:32:33,
8,9,2168115499,주식회사 대상전력,박인정,분석,754200656,65.0,87.751,88.255,-0.39150 (99.6085),5 4,2024/05/12 23:01:53,
9,10,6148102219,톱텔레콤(주),김기용,분석,754201850,65.0,87.751,88.255,-0.39135 (99.60865),4 10,2024/05/12 09:30:03,
10,11,2198107469,하나이앤지 주식회사,이명우,분석,754209100,65.0,87.752,88.256,-0.39038 (99.60962),3 11,2024/05/13 09:09:43,
11,12,1288666624,주식회사 동우이앤지,김찬제,분석,754210400,65.0,87.752,88.256,-0.39021 (99.60979),14 12,2024/05/10 10:59:30,
12,13,8368800955,주식회사 수주,김은선,분석,754212851,65.0,87.753,88.257,-0.38988 (99.61012),2 11,2024/05/13 11:42:32,
13,14,3118124099,사성정보통신주식회사,이대우,분석,754214153,65.0,87.753,88.257,-0.38970 (99.6103),5 7,2024/05/13 16:07:25,
14,15,1868602835,중앙시스템 주식회사,한명환,분석,754226910,65.0,87.754,88.258,-0.38800 (99.612),9 7,2024/05/10 11:12:01,
15,16,1358156605,두리통신건설(주),장재기,분석,754229150,65.2,87.755,88.259,-0.38770 (99.6123),4 14,2024/05/10 13:36:42,
16,17,1308114954,주식회사 영전,김영찬,분석,754231400,65.2,87.755,88.259,-0.38740 (99.6126),11 4,2024/05/10 10:32:39,
17,18,3100555009,홍성데이타통신,유선길,분석,754233651,65.2,87.755,88.259,-0.38710 (99.6129),1 4,2024/05/13 16:12:17,
18,19,1138629419,(주)에스이든,하태정,분석,754236640,65.2,87.756,88.259,-0.38671 (99.61329),8 1,2024/05/13 09:57:08,
19,20,3018613815,(주)에스엔케이미디어,김선묵,분석,754238140,65.2,87.756,88.26,-0.38651 (99.61349),14 1,2024/05/13 08:47:14,
20,21,1388126833,주식회사 컴피아,고석만,분석,754250150,65.2,87.757,88.261,-0.38490 (99.6151),14 13,2024/05/13 09:21:38,
21,22,1208663604,주식회사 한은씨앤씨,김기현,분석,754254640,65.2,87.758,88.262,-0.38431 (99.61569),8 6,2024/05/14 08:55:22,
22,23,1068710898,(주)다온에스디,이수진,분석,754266220,65.2,87.759,88.263,-0.38276 (99.61724),14 12,2024/05/13 13:45:14,
23,24,1298665195,주식회사 솔루윈,박부삼,분석,754274140,65.2,87.76,88.264,-0.38170 (99.6183),2 8,2024/05/10 12:30:10,
24,25,1198600031,(주)씨에스콘트롤즈,황순길,분석,754274890,65.2,87.76,88.264,-0.38160 (99.6184),15 3,2024/05/10 10:05:16,
25,26,1428175099,케이에스정보기술 주식회사,국경숙,분석,754277140,65.2,87.761,88.264,-0.38130 (99.6187),1 13,2024/05/13 11:46:05,
26,27,1288100516,재성전기(주),유한성,분석,754278639,65.2,87.761,88.264,-0.38110 (99.6189),6 7,2024/05/13 15:59:24,
27,28,1238614932,(주)중흥테크놀러지,유유완,분석,754280890,65.2,87.761,88.265,-0.38080 (99.6192),9 6,2024/05/13 08:49:44,
28,29,2158602337,지엔네텔(주),고시영,분석,754281648,65.2,87.761,88.265,-0.38070 (99.6193),9 3,2024/05/14 09:37:04,
29,30,1318627044,에스지디지털 주식회사,강성구,분석,754289137,65.2,87.762,88.266,-0.37970 (99.6203),10 2,2024/05/13 09:12:53,
30,31,8558800882,주식회사 디아이엔아이,서동섭,분석,754290656,65.2,87.762,88.266,-0.37950 (99.6205),1 9,2024/05/13 14:48:38,
31,32,2141167760,세기정보통신,송재홍,분석,754300380,65.2,87.764,88.267,-0.37821 (99.62179),14 8,2024/05/13 12:39:33,
32,33,1198653668,에코아이넷(주),박은희,분석,754302634,65.2,87.764,88.267,-0.37790 (99.6221),1 3,2024/05/14 08:45:50,
33,34,1388163556,주식회사 왓치캅,최석배,분석,754304880,65.2,87.764,88.267,-0.37761 (99.62239),4 6,2024/05/10 13:32:03,
34,35,3638602257,주식회사 다윈정보기술,이득선,분석,754312300,65.4,87.765,88.268,-0.37662 (99.62338),6 12,2024/05/13 15:26:15,
35,36,1128139637,(주)씨엘에이에스,윤호중,분석,754312381,65.4,87.765,88.268,-0.37661 (99.62339),11 13,2024/05/13 08:28:21,
