순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,1188117816,(주)영원정보통신  [최종낙찰],전춘식,분석,135264530,87.746,88.004,-0.56759 (99.43241),5 8,2023/12/04 10:34:16,
2,1288717950,주식회사 비상정보통신,배경해,분석,135265100,87.746,88.004,-0.56717 (99.43283),11 10,2023/12/06 09:41:36,
3,5068118803,뉴아이텍(주),오경식,분석,135267320,87.748,88.006,-0.56552 (99.43448),8 13,2023/12/05 10:32:34,
4,1488100811,주식회사 세명테크,박정필,분석,135270313,87.75,88.008,-0.56330 (99.4367),1 12,2023/12/04 17:05:00,
5,1088165228,(주)콤텍피엔씨,송기영,분석,135271036,87.75,88.008,-0.56277 (99.43723),1 3,2023/12/06 11:08:37,
6,1138159301,삼인제어시스템 주식회사,최민성,분석,135271670,87.751,88.009,-0.56230 (99.4377),6 14,2023/12/05 11:15:55,
7,2208108546,경림전기(주),김인형,분석,135273010,87.751,88.009,-0.56130 (99.4387),10 9,2023/12/04 10:33:22,
8,2218120693,주식회사 일동에너텍,김종삼,분석,135282181,87.758,88.015,-0.55450 (99.4455),8 7,2023/12/05 15:47:07,
9,2158687767,(주)에스앤디비즈,정성호,분석,135285000,87.76,88.017,-0.55241 (99.44759),2 4,2023/12/05 01:51:16,
10,1054180243,태우산전,강정자,분석,135289980,87.763,88.02,-0.54872 (99.45128),8 11,2023/12/04 10:58:58,
11,1018675701,주식회사 두이정보통신,정영희,분석,135296380,87.768,88.025,-0.54398 (99.45602),4 3,2023/12/05 16:55:11,
12,1408169475,주식회사 제이앤제이파워스,박재옥,분석,135300000,87.77,88.027,-0.54129 (99.45871),13 10,2023/12/05 10:00:28,
13,4678802233,(주)비비알컴퍼니,이혜원,분석,135300250,87.77,88.027,-0.54111 (99.45889),10 1,2023/12/06 15:17:14,
14,1068641638,(주)매트릭스미디어,김진성,분석,135304030,87.773,88.03,-0.53830 (99.4617),6 4,2023/12/05 10:32:20,
15,2078148017,(주)명신시스템,노근식,분석,135312390,87.779,88.035,-0.53211 (99.46789),1 9,2023/12/05 16:50:51,
16,1078155407,(주)윤익계전,안용준,분석,135314250,87.78,88.036,-0.53073 (99.46927),2 14,2023/12/04 14:18:38,
17,1108194750,주식회사 씨큐넷,하준균,분석,135316210,87.782,88.038,-0.52927 (99.47073),10 9,2023/12/06 08:57:20,
18,5628602359,주식회사 건영정보기술,김재곤,분석,135319530,87.784,88.04,-0.52681 (99.47319),12 10,2023/12/05 13:11:09,
19,1868701717,주식회사 성남정보통신,이미경,분석,135320481,87.785,88.04,-0.52611 (99.47389),4 13,2023/12/05 21:17:13,
20,2158720424,주식회사 엔피코어,한승철,분석,135323855,87.787,88.043,-0.52360 (99.4764),5 11,2023/12/05 13:20:51,
21,4018600546,주식회사 케이투시스템즈,강병준,분석,135326960,87.789,88.045,-0.52130 (99.4787),2 13,2023/12/05 15:35:50,
22,1138663208,주식회사 유영정보통신,박경순,분석,135332230,87.793,88.048,-0.51739 (99.48261),3 8,2023/12/04 19:12:26,
23,1018143596,부기테크(주),은철우,분석,135333490,87.794,88.049,-0.51646 (99.48354),4 8,2023/12/06 10:35:52,
24,6768601611,주식회사 루트웰,노덕권,분석,135333500,87.794,88.049,-0.51645 (99.48355),8 6,2023/12/06 08:56:10,
25,2298117246,투빅스(주),김정란,분석,135339090,87.798,88.052,-0.51231 (99.48769),8 2,2023/12/05 16:59:41,
26,1068128718,서광통신 주식회사,최경석,분석,135353700,87.808,88.062,-0.50147 (99.49853),15 12,2023/12/05 12:41:47,
27,3218602097,(주)태연정보,김영태,분석,135354000,87.808,88.062,-0.50125 (99.49875),5 1,2023/12/05 01:15:34,
28,1298155066,일조텔레콤(주),김문섭,분석,135354200,87.808,88.062,-0.50110 (99.4989),1 8,2023/12/04 15:47:46,
29,2098153286,미르네트웍스 주식회사,백태종,분석,135357710,87.811,88.065,-0.49850 (99.5015),12 4,2023/12/06 09:26:09,
30,1268159398,주식회사 파이런텍,이병길,분석,135359830,87.812,88.066,-0.49693 (99.50307),11 8,2023/12/04 14:26:56,
31,1058688514,(주)엠티에스정보기술,신현준,분석,135366340,87.817,88.07,-0.49210 (99.5079),1 4,2023/12/05 10:20:11,
32,2028158261,주식회사 남두,김승균,분석,135376510,87.824,88.077,-0.48456 (99.51544),9 3,2023/12/06 08:50:57,
33,2158690656,금성통신건설(주),윤영신,분석,135378390,87.825,88.078,-0.48317 (99.51683),14 1,2023/12/06 09:06:52,
34,2128606988,원강정보통신 주식회사,우강원,분석,135380900,87.827,88.08,-0.48131 (99.51869),8 11,2023/12/05 16:11:13,
35,2058139910,우현전기(주),채광식,분석,135384520,87.829,88.082,-0.47862 (99.52138),1 13,2023/12/06 08:30:45,
36,2118645407,흥일정보통신(주),정본영,분석,135389938,87.833,88.085,-0.47461 (99.52539),7 3,2023/12/04 15:54:48,
37,1108185057,(주)제이에스넷시스템,이상철,분석,135392700,87.835,88.087,-0.47256 (99.52744),8 5,2023/12/05 19:08:07,
38,2188106400,한양전자산업(주),최병훈,분석,135392906,87.835,88.087,-0.47240 (99.5276),4 7,2023/12/06 09:41:02,
39,1188120761,(주)동화이엔씨,이재원,분석,135393040,87.835,88.088,-0.47231 (99.52769),12 1,2023/12/04 14:12:36,
