순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,2058126448,주식회사 에스에스이앤씨,양재희,분석,39472312.0,87.746,88.562,0.13160 (100.1316),,2022/10/11 14:07:38,
2,1088196885,주식회사글로벌정보통신,양진이,분석,39472320.0,87.746,88.562,0.13162 (100.13162),,2022/10/11 11:02:40,
3,1171187825,신원전자,안희덕,분석,39475430.0,87.753,88.569,0.13957 (100.13957),,2022/10/11 12:04:25,
4,2098139213,(주)뉴타운전력,박형우,분석,39475675.0,87.754,88.57,0.14020 (100.1402),,2022/10/11 17:47:10,
5,1078713433,(주)스마트게이트,김민우,분석,39475830.0,87.754,88.57,0.14059 (100.14059),,2022/10/06 14:39:41,
6,1108164858,(주)에스에이정보기술,김성빈,분석,39475870.0,87.754,88.57,0.14069 (100.14069),,2022/10/07 09:54:58,
7,1198687872,주식회사 스타버킷,김영섭,분석,39479350.0,87.763,88.578,0.14959 (100.14959),,2022/10/08 09:30:42,
8,2068125404,(주)대경인트라넷,이강열,분석,39479782.0,87.764,88.579,0.15070 (100.1507),,2022/10/11 17:39:39,
9,2208604531,주식회사 월드린시스템즈,류준열,분석,39480550.0,87.765,88.581,0.15266 (100.15266),,2022/10/11 15:30:26,
10,1018642326,한우이앤에스(주),변준석,분석,39481658.0,87.768,88.583,0.15549 (100.15549),,2022/10/11 10:29:14,
11,1078161011,(주)장수커뮤니케이션즈,김현수,분석,39482510.0,87.77,88.585,0.15767 (100.15767),,2022/10/11 08:14:22,
12,2128178492,주식회사 제이에치코리아,이주환,분석,39483050.0,87.771,88.587,0.15905 (100.15905),,2022/10/07 15:25:51,
13,5868701163,주식회사 하이텍에이브이,김라영,분석,39484005.0,87.774,88.589,0.16150 (100.1615),,2022/10/12 09:48:55,
14,2048133679,(주)뉴콤,배상열,분석,39484485.0,87.775,88.59,0.16272 (100.16272),,2022/10/10 21:07:35,
15,2708702044,(주)넷원시스템,김두한,분석,39485250.0,87.777,88.591,0.16468 (100.16468),,2022/10/11 09:03:33,
16,2048635411,주식회사 화산에스티아이,이명재,분석,39485680.0,87.778,88.592,0.16578 (100.16578),,2022/10/07 10:08:56,
17,1288196628,코마정보통신(주),이경수,분석,39485870.0,87.778,88.593,0.16626 (100.16626),,2022/10/09 09:46:33,
18,2178141893,주식회사대웅텔레콤,전진숙,분석,39485880.0,87.778,88.593,0.16629 (100.16629),,2022/10/11 10:00:46,
19,2208865207,주식회사 소나텍,최성욱,분석,39487486.0,87.782,88.596,0.17040 (100.1704),,2022/10/07 10:46:02,
20,4098163161,(주)동우커뮤니케이션,송준성,분석,39487910.0,87.783,88.597,0.17148 (100.17148),,2022/10/11 09:24:02,
21,1048142446,주식회사 디에스 이앤티,양종만,분석,39488995.0,87.786,88.6,0.17426 (100.17426),,2022/10/11 09:37:06,
22,1208817900,주식회사 에이앤티플러스,김은아,분석,39489089.0,87.786,88.6,0.17450 (100.1745),,2022/10/07 23:04:26,
23,1018138303,주식회사 비엘에스,안홍서,분석,39489910.0,87.788,88.602,0.17660 (100.1766),,2022/10/11 09:51:26,
24,1138143793,(주)오라시스템,김동화,분석,39490000.0,87.788,88.602,0.17683 (100.17683),,2022/10/07 11:48:52,
25,2128145574,콤시스(주),서경환,분석,39490110.0,87.788,88.602,0.17711 (100.17711),,2022/10/11 17:34:24,
26,1288154026,(주)니트로시스템,정인교,분석,39491870.0,87.792,88.606,0.18161 (100.18161),,2022/10/11 10:19:31,
27,2208108546,경림전기(주),김인형,분석,39493550.0,87.796,88.61,0.18590 (100.1859),,2022/10/06 17:28:20,
28,1058169109,대조전설 주식회사,장철호,분석,39494050.0,87.798,88.611,0.18718 (100.18718),,2022/10/07 11:29:49,
29,1058718276,에이원게이트 주식회사,이옥경,분석,39495000.0,87.8,88.613,0.18961 (100.18961),,2022/10/07 12:40:44,
30,1118124994,오리엔트주식회사,이경호,분석,39495460.0,87.801,88.614,0.19079 (100.19079),,2022/10/12 08:46:06,
31,5568600996,주영전자통신 주식회사,임채열,분석,39496520.0,87.803,88.617,0.19350 (100.1935),,2022/10/07 09:45:14,
32,2048626080,주식회사 엘제이이엔지,임성희,분석,39497110.0,87.805,88.618,0.19501 (100.19501),,2022/10/07 12:17:33,
33,1138131356,중원기전(주),김창중,분석,39500685.0,87.813,88.626,0.20415 (100.20415),,2022/10/11 08:31:06,
34,1018116968,(주)넥슨정보통신,신양인,분석,39501950.0,87.816,88.629,0.20738 (100.20738),,2022/10/11 17:01:43,
35,2148805903,리조이스통신주식회사,최공휘,분석,39502150.0,87.817,88.629,0.20789 (100.20789),,2022/10/11 08:14:02,
36,1068801571,원테크놀로지 주식회사,강정수,분석,39502700.0,87.818,88.631,0.20930 (100.2093),,2022/10/08 21:25:33,
37,1068160552,(주)금산트리피아,김백순,분석,39502800.0,87.818,88.631,0.20956 (100.20956),,2022/10/11 13:20:49,
38,1058153698,진우산전(주),정진태,분석,39503560.0,87.82,88.633,0.21150 (100.2115),,2022/10/11 09:35:38,
39,1068180183,보람정보통신서비스(주),정승원,분석,39505200.0,87.824,88.636,0.21569 (100.21569),,2022/10/07 00:50:13,
40,1198656229,주식회사 경진네트워크,이준기,분석,39505440.0,87.825,88.637,0.21631 (100.21631),,2022/10/11 16:44:27,
41,1058645500,태지종합건설(주),박명호,분석,39505560.0,87.825,88.637,0.21661 (100.21661),,2022/10/12 08:50:24,
42,1068167098,코스믹전기통신 주식회사,이규선,분석,39505820.0,87.826,88.638,0.21728 (100.21728),,2022/10/12 08:39:15,
43,2218120693,주식회사 일동에너텍,김종삼,분석,39506024.0,87.826,88.638,0.21780 (100.2178),,2022/10/11 17:12:25,
44,2037683508,우리통신네트워크,김만수,분석,39506060.0,87.826,88.638,0.21789 (100.21789),,2022/10/08 11:27:20,
45,7048701285,주식회사 하랑에스아이,김호중,분석,39507630.0,87.83,88.642,0.22191 (100.22191),,2022/10/06 11:30:51,
46,1108175433,승림이앤씨(주),서영식,분석,39507950.0,87.831,88.642,0.22272 (100.22272),,2022/10/11 13:57:15,
47,1058130768,세원전설 주식회사,최영래,분석,39508330.0,87.831,88.643,0.22370 (100.2237),,2022/10/11 15:10:50,
48,1138602574,주식회사 큐디스,김성진,분석,39508760.0,87.833,88.644,0.22480 (100.2248),,2022/10/11 09:27:20,
49,1238640537,주식회사 위지온,우영진,분석,39508956.0,87.833,88.645,0.22530 (100.2253),,2022/10/06 21:02:46,
50,1098154781,(주)공항엔지니어링,박필립,분석,39509630.0,87.835,88.646,0.22702 (100.22702),,2022/10/11 18:59:28,
51,1138180712,(주)재신정보,한정규,분석,39509698.0,87.835,88.646,0.22719 (100.22719),,2022/10/07 21:52:31,
52,2148781807,(주)창리정보통신,정종호,분석,39511150.0,87.838,88.65,0.23091 (100.23091),,2022/10/07 16:38:40,
53,2128166939,주식회사 연일전력,최재규,분석,39511302.0,87.839,88.65,0.23130 (100.2313),,2022/10/07 15:16:15,
54,1858801633,삼보종합이앤씨주식회사,공갑배,분석,39511900.0,87.84,88.651,0.23282 (100.23282),,2022/10/12 09:44:06,
55,1138640850,주식회사 우솔네트웍스,유상열,분석,39514670.0,87.847,88.657,0.23991 (100.23991),,2022/10/06 11:38:07,
56,1148676763,유토피아정보기술(주),안종섭,분석,39516600.0,87.851,88.662,0.24484 (100.24484),,2022/10/07 10:09:58,
57,2118691240,거성일렉콤(주),박성래,분석,39518091.0,87.855,88.665,0.24866 (100.24866),,2022/10/07 11:09:42,
58,1088154468,(주)이젠정보통신,이동필,분석,39518180.0,87.855,88.665,0.24888 (100.24888),,2022/10/11 04:36:53,
59,3188601020,주식회사 프레이,조성준,분석,39518374.0,87.855,88.666,0.24938 (100.24938),,2022/10/05 11:25:10,
60,2118603519,에쓰이씨 주식회사,이명규,분석,39519140.0,87.857,88.667,0.25134 (100.25134),,2022/10/11 17:00:04,
61,2150786744,영진전기통신공사,정재인,분석,39519390.0,87.858,88.668,0.25198 (100.25198),,2022/10/08 10:02:13,
62,2148134127,(주)대경텔레콤,오병도,분석,39520060.0,87.859,88.67,0.25369 (100.25369),,2022/10/11 09:12:39,
63,1068660843,세중물산 주식회사,김용욱,분석,39520085.0,87.859,88.67,0.25375 (100.25375),,2022/10/07 11:09:00,
64,1078646179,(주)가이드삼정,문용만,분석,39520297.0,87.86,88.67,0.25430 (100.2543),,2022/10/07 09:20:03,
65,1198668894,주식회사 와이즈인포텍,박태수,분석,39521700.0,87.863,88.673,0.25788 (100.25788),,2022/10/07 10:19:36,
65,1068194348,(주)퓨젼아이앤씨,임영출,분석,39521700.0,87.863,88.673,0.25788 (100.25788),,2022/10/07 14:34:30,
67,2158706984,도드람정보기술 주식회사,이명석,분석,39522520.0,87.865,88.675,0.25998 (100.25998),,2022/10/07 00:07:59,
68,2118850165,해음전기(주),김년봉,분석,39522750.0,87.866,88.676,0.26057 (100.26057),,2022/10/12 08:24:22,
