순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,1188114764,(주)세빛전자통신  [최종낙찰],이상호,분석,123115480,87.747,88.647,0.46100 (100.461),10 12,2022/04/13 10:23:26,
2,2158704216,아임스통신주식회사,김종길,분석,123116330,87.747,88.648,0.46170 (100.4617),15 5,2022/04/14 16:43:10,
3,1138157962,(주)하이눈정보통신,박종우,분석,123117380,87.748,88.649,0.46256 (100.46256),6 2,2022/04/13 19:13:59,
4,1238175875,주식회사 휴톤,김영상,분석,123118524,87.749,88.649,0.46350 (100.4635),9 14,2022/04/13 12:44:57,
5,7048701285,주식회사 하랑에스아이,김호중,분석,123119490,87.75,88.65,0.46429 (100.46429),6 4,2022/04/14 13:01:41,
6,2148669602,(주)우호텔레콤,이강록,분석,123124590,87.754,88.654,0.46847 (100.46847),5 15,2022/04/13 14:19:28,
7,2118716350,(주)비엔인더스트리,이재혁,분석,123128640,87.757,88.657,0.47180 (100.4718),13 11,2022/04/13 16:09:57,
8,2158676426,주식회사 건영이앤씨,박지명,분석,123129200,87.757,88.657,0.47226 (100.47226),14 8,2022/04/13 14:15:39,
9,2208735083,주식회사 강남전기공사,나중안,분석,123130709,87.758,88.658,0.47349 (100.47349),9 3,2022/04/13 10:49:16,
10,1208768187,주식회사 다윈시스템,유재성,분석,123131200,87.758,88.659,0.47390 (100.4739),1 15,2022/04/13 17:25:09,
11,1078662029,주식회사 아이티트레인,주영일,분석,123134520,87.761,88.661,0.47662 (100.47662),2 14,2022/04/13 10:50:28,
12,2148180640,(주)남인정보통신,김남호,분석,123134852,87.761,88.661,0.47689 (100.47689),3 15,2022/04/13 10:57:55,
13,1078619629,염광전기통신(주),최인재,분석,123134975,87.761,88.661,0.47700 (100.477),5 2,2022/04/14 15:19:02,
14,1358145603,한라인포넷(주),장경민,분석,123135827,87.762,88.662,0.47769 (100.47769),6 4,2022/04/15 00:03:02,
15,1178188899,주식회사 시큐렉스,최영희,분석,123138508,87.764,88.664,0.47989 (100.47989),15 1,2022/04/14 08:52:20,
16,1078679665,(주)젤루텍,이두규,분석,123139850,87.765,88.665,0.48100 (100.481),6 9,2022/04/15 09:53:36,
17,6048111797,주식회사글로벌엔씨,임채익,분석,123144602,87.768,88.668,0.48490 (100.4849),8 12,2022/04/15 09:49:55,
18,1208100598,(주)삼지엔지니어링,김동명,분석,123144968,87.769,88.669,0.48520 (100.4852),6 12,2022/04/13 11:18:10,
19,2118771649,주식회사 월드멀티넷,박영희,분석,123146571,87.77,88.67,0.48651 (100.48651),1 15,2022/04/14 07:27:26,
20,3388801483,주식회사 에버그린티앤씨,최재완,분석,123153010,87.775,88.674,0.49180 (100.4918),2 4,2022/04/14 10:18:49,
21,1198187498,성원씨엔씨주식회사,유인식,분석,123157100,87.778,88.677,0.49515 (100.49515),14 10,2022/04/14 07:36:37,
22,1198116692,주식회사 서우건설산업,이종근,분석,123159043,87.779,88.679,0.49675 (100.49675),5 15,2022/04/14 17:05:56,
23,1078724454,정일씨엔아이(주),유지봉,분석,123160320,87.78,88.68,0.49779 (100.49779),8 4,2022/04/15 08:35:13,
24,1138188878,주식회사 신영이엔티,이찬세,분석,123161340,87.781,88.68,0.49863 (100.49863),2 11,2022/04/13 10:03:01,
25,1098603050,(주)이루기술,박지현,분석,123161910,87.781,88.681,0.49910 (100.4991),15 5,2022/04/14 09:24:20,
26,1198141207,(주)텍센,권유찬,분석,123162150,87.782,88.681,0.49930 (100.4993),8 5,2022/04/15 09:24:01,
27,2018176136,(주)휴넷시스템,김초영,분석,123163247,87.782,88.682,0.50020 (100.5002),6 9,2022/04/14 13:24:11,
28,8028800189,주식회사 아이앤서브,박광열,분석,123165070,87.784,88.683,0.50169 (100.50169),11 12,2022/04/14 10:55:59,
29,1188120761,(주)동화이엔씨,이재원,분석,123165319,87.784,88.683,0.50190 (100.5019),3 10,2022/04/13 14:52:17,
30,2078127900,합동전자통신(주),하명용,분석,123169950,87.787,88.687,0.50570 (100.5057),4 5,2022/04/14 09:02:37,
31,2208680918,(주)엠디엠알,이재원,분석,123171289,87.788,88.687,0.50679 (100.50679),7 11,2022/04/13 19:49:29,
32,1198165586,제이케이앤티텔레콤(주),전찬화,분석,123174000,87.79,88.689,0.50902 (100.50902),11 6,2022/04/13 13:15:46,
33,2068694508,주식회사 웰정보기술,강희춘,분석,123175678,87.792,88.691,0.51040 (100.5104),11 9,2022/04/14 09:17:07,
34,1178155699,유림씨스템통신(주),권영성,분석,123177260,87.793,88.692,0.51169 (100.51169),8 14,2022/04/15 09:11:32,
35,2141167760,세기정보통신,송재홍,분석,123177380,87.793,88.692,0.51179 (100.51179),12 9,2022/04/14 13:55:47,
36,1108127950,서경전기(주),이종환,분석,123181732,87.796,88.695,0.51536 (100.51536),12 9,2022/04/14 08:53:52,
37,1198635243,(주)다룸정보기술,이혜경,분석,123182130,87.797,88.695,0.51569 (100.51569),13 4,2022/04/14 14:14:14,
38,5028131745,(주)에즈웰플러스,이기호,분석,123184700,87.798,88.697,0.51780 (100.5178),13 2,2022/04/14 16:23:40,
39,2048170015,(주)하남통신,김종화,분석,123185218,87.799,88.698,0.51823 (100.51823),14 13,2022/04/14 11:55:30,
40,1048603486,우영메카(주),김규승,분석,123185791,87.799,88.698,0.51870 (100.5187),10 6,2022/04/13 11:05:56,
41,1298155066,일조텔레콤(주),김문섭,분석,123189570,87.802,88.701,0.52180 (100.5218),15 9,2022/04/14 15:54:14,
42,2208100563,경창계전 주식회사,이성욱,분석,123189880,87.802,88.701,0.52205 (100.52205),12 7,2022/04/14 07:40:25,
43,1098154781,(주)공항엔지니어링,박필립,분석,123190550,87.803,88.701,0.52260 (100.5226),12 14,2022/04/14 22:27:24,
44,1198121822,유경제어 주식회사,최종범,분석,123191031,87.803,88.702,0.52300 (100.523),15 3,2022/04/15 08:28:55,
45,2088100603,(주)전우사,김한재,분석,123191650,87.804,88.702,0.52350 (100.5235),3 14,2022/04/14 16:14:24,
