,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,2208626821,한성씨앤엔(주)  [최종낙찰],박철호,분석,22399500.0,87.745,88.987,0.41559 (100.41559),7 1,2024/08/08 09:01:04,
1,2,2068196840,주식회사 혜성이티에스,이상영,분석,22399700.0,87.745,88.988,0.41649 (100.41649),4 2,2024/08/09 21:16:54,
2,3,2148768992,주식회사 앤샵,장진화,분석,22400760.0,87.75,88.992,0.42129 (100.42129),13 10,2024/08/12 08:53:30,
3,4,1098603593,주식회사 완일이씨에스,김경창,분석,22400938.0,87.751,88.993,0.42210 (100.4221),12 7,2024/08/08 10:25:56,
4,5,1288138083,주식회사 유앤후레쉬,우재명,분석,22400970.0,87.751,88.993,0.42224 (100.42224),13 15,2024/08/12 20:16:46,
5,6,1120180788,대성미디어,김상봉,분석,22401050.0,87.751,88.993,0.42261 (100.42261),15 1,2024/08/09 06:37:27,
6,7,5628602359,주식회사 건영정보기술,김재곤,분석,22401090.0,87.751,88.993,0.42279 (100.42279),5 7,2024/08/09 09:08:16,
7,8,1288141176,주식회사 와이씨스템,장영찬,분석,22401313.0,87.752,88.994,0.42380 (100.4238),11 9,2024/08/13 09:27:24,
8,9,2148736980,(주)인타임정보,노영두,분석,22401460.0,87.753,88.995,0.42446 (100.42446),13 11,2024/08/12 09:25:04,
9,10,1198639540,주식회사 새누,황선오,분석,22401610.0,87.754,88.995,0.42514 (100.42514),6 8,2024/08/12 09:10:57,
10,11,1108131570,(주)조은시스템,김창윤,분석,22401730.0,87.754,88.996,0.42568 (100.42568),13 7,2024/08/09 08:20:27,
11,12,2208727579,주식회사 벡트,유창수,분석,22401734.0,87.754,88.996,0.42570 (100.4257),4 12,2024/08/12 10:14:39,
12,13,2048614338,(주)오성에이브이시스템,김승모,분석,22401780.0,87.754,88.996,0.42591 (100.42591),10 2,2024/08/13 08:42:51,
13,14,1178119238,주식회사 동양네트워크,김종렬,분석,22402131.0,87.756,88.997,0.42750 (100.4275),9 5,2024/08/13 08:02:43,
14,15,6618702691,(주)대창일렉스,송효양,분석,22402635.0,87.758,89.0,0.42978 (100.42978),5 4,2024/08/13 09:31:07,
15,16,8608100283,주식회사 테크인스,전재현,분석,22402850.0,87.759,89.0,0.43075 (100.43075),15 3,2024/08/12 16:55:56,
16,17,2158171649,(주)삼삼통신기술,이성오,분석,22403600.0,87.762,89.003,0.43415 (100.43415),3 8,2024/08/12 18:29:47,
17,18,1138663095,아이투케이코리아 주식회사,인여훈,분석,22403890.0,87.763,89.004,0.43546 (100.43546),6 11,2024/08/09 10:27:19,
18,19,1068194348,(주)퓨젼아이앤씨,임영출,분석,22404030.0,87.764,89.005,0.43610 (100.4361),2 13,2024/08/12 17:14:58,
19,20,2021067983,엘지전자통신공사,최태익,분석,22404200.0,87.765,89.006,0.43687 (100.43687),7 8,2024/08/12 14:38:07,
20,21,1178185645,무원이엔씨 주식회사,염규주,분석,22404515.0,87.766,89.007,0.43829 (100.43829),12 9,2024/08/09 14:37:04,
21,22,1108179327,(주) 유엘네트웍스,정재순,분석,22404825.0,87.767,89.008,0.43970 (100.4397),13 8,2024/08/08 10:12:59,
22,23,1138131356,중원기전(주),김창중,분석,22405020.0,87.768,89.009,0.44058 (100.44058),3 14,2024/08/12 10:41:07,
23,24,1208149780,장학건설(주),정세학,분석,22405280.0,87.769,89.01,0.44176 (100.44176),6 2,2024/08/12 13:13:05,
24,25,1148723074,주식회사 천일엠이씨,모유미,분석,22405466.0,87.77,89.011,0.44260 (100.4426),13 12,2024/08/09 17:16:55,
25,26,5288601141,주식회사재원정보,천지명,분석,22406282.0,87.773,89.014,0.44629 (100.44629),10 4,2024/08/09 22:23:29,
26,27,8338600103,주식회사 씨앤아이테크,서광수,분석,22406526.0,87.774,89.015,0.44740 (100.4474),15 13,2024/08/09 15:28:45,
27,28,2148840477,주식회사 알비에스테크,김동헌,분석,22406746.0,87.775,89.016,0.44839 (100.44839),10 2,2024/08/13 09:04:45,
28,29,2188114856,서교정보통신(주),김기설,분석,22406857.0,87.776,89.016,0.44890 (100.4489),14 1,2024/08/12 20:40:46,
29,30,6058603558,주식회사 와이에스제이,나은영,분석,22406900.0,87.776,89.016,0.44909 (100.44909),6 10,2024/08/12 13:37:28,
30,31,2058140076,(주)제일첨단테크,김성수,분석,22408049.0,87.781,89.021,0.45429 (100.45429),8 14,2024/08/13 09:54:22,
31,32,1078636235,(주)대교이앤에스,이찬수,분석,22408310.0,87.782,89.022,0.45548 (100.45548),8 15,2024/08/12 10:30:54,
32,33,1198609177,이유솔루션주식회사,장지호,분석,22408868.0,87.784,89.024,0.45800 (100.458),9 5,2024/08/12 21:53:45,
33,34,2208602950,(주)세연텔레콤,홍성일,분석,22408870.0,87.784,89.024,0.45801 (100.45801),3 10,2024/08/09 10:02:02,
34,35,1058169109,대조전설 주식회사,장철호,분석,22409240.0,87.786,89.026,0.45969 (100.45969),7 13,2024/08/12 15:35:05,
35,36,6458700672,주식회사 비앤아이테크,김혜용,분석,22409600.0,87.788,89.027,0.46132 (100.46132),12 8,2024/08/12 09:31:01,
36,37,4048800118,주식회사 앙츠,박창진,분석,22409729.0,87.788,89.028,0.46190 (100.4619),8 9,2024/08/13 09:06:02,
37,38,1138636870,주식회사 나우시스템,이종한,분석,22411360.0,87.795,89.034,0.46928 (100.46928),5 9,2024/08/12 12:48:35,
38,39,1088168230,주식회사 엑스파트넷,조민호,분석,22411820.0,87.797,89.036,0.47137 (100.47137),8 14,2024/08/12 16:43:43,
39,40,1078713433,(주)스마트게이트,김민우,분석,22412000.0,87.798,89.037,0.47218 (100.47218),12 13,2024/08/12 16:30:12,
40,41,3808700630,주식회사 퍼니포커스,김환영,분석,22413310.0,87.803,89.042,0.47811 (100.47811),4 12,2024/08/13 09:20:17,
41,42,1208768187,주식회사 다윈시스템,유재성,분석,22413320.0,87.803,89.042,0.47816 (100.47816),5 4,2024/08/12 09:06:04,
42,43,1018635413,주식회사 더올아이티,김정순,분석,22413350.0,87.804,89.042,0.47829 (100.47829),10 7,2024/08/09 14:33:28,
43,44,1018143596,부기테크(주),은철우,분석,22414000.0,87.806,89.045,0.48124 (100.48124),7 5,2024/08/12 17:09:01,
