,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,1178152009,동아신호 주식회사  [최종낙찰],최종수,분석,162172000,85.0,87.747,88.51,0.00687 (100.00687),9 1,2024/04/03 16:59:50,
1,2,2048187419,(주)디지털우민,문장석,분석,162175250,85.0,87.749,88.512,0.00890 (100.0089),6 4,2024/04/03 12:50:46,
2,3,2378700035,주식회사 사운드플레이스,도상우,분석,162177500,85.0,87.75,88.513,0.01029 (100.01029),2 10,2024/04/03 11:29:03,
3,4,1018126108,(주)일능,심금자,분석,162178300,85.0,87.751,88.513,0.01079 (100.01079),14 13,2024/04/04 09:03:05,
4,5,1318174028,"주식회사 에이치케이 (HK Co., Ltd.)",장해각,분석,162178623,85.0,87.751,88.513,0.01099 (100.01099),15 6,2024/04/02 09:29:44,
5,6,2068125141,주식회사 스테이지넷,임영규,분석,162179108,85.0,87.751,88.514,0.01129 (100.01129),6 4,2024/04/01 17:55:37,
6,7,3628700817,씨큐리티 주식회사,공승길,분석,162182807,85.0,87.753,88.516,0.01360 (100.0136),10 1,2024/04/03 09:08:51,
7,8,8418600934,주식회사 디토시스,이민용,분석,162183930,85.0,87.754,88.516,0.01429 (100.01429),2 15,2024/04/01 14:31:10,
8,9,6458800418,청명이엔지 주식회사,김형준,분석,162184896,85.2,87.755,88.517,0.01490 (100.0149),11 15,2024/04/03 15:26:14,
9,10,2208719934,주식회사 지제이전기통신,김진수,분석,162187468,85.2,87.756,88.518,0.01649 (100.01649),7 10,2024/04/04 08:45:59,
10,11,1138618789,이노뎁(주),이성진,분석,162190600,85.2,87.758,88.52,0.01844 (100.01844),6 5,2024/04/03 16:41:40,
11,12,2148724941,한빛시스템주식회사,윤명호,분석,162195185,85.2,87.761,88.522,0.02129 (100.02129),11 12,2024/04/02 10:18:17,
12,13,1108185057,(주)제이에스넷시스템,이상철,분석,162200400,85.2,87.764,88.525,0.02454 (100.02454),12 2,2024/04/04 09:34:28,
13,14,2068165221,유니슨전기(주),유창진,분석,162203268,85.4,87.765,88.527,0.02632 (100.02632),9 15,2024/04/01 09:54:01,
14,15,2018190031,주식회사 태건씨앤씨,김복수,분석,162203530,85.4,87.766,88.527,0.02649 (100.02649),10 12,2024/04/03 09:06:50,
15,16,6748701612,쓰리아이퓨처 주식회사,고훈석,분석,162205515,85.4,87.767,88.528,0.02772 (100.02772),7 6,2024/04/04 11:56:42,
16,17,1058162163,주식회사대한종합산전,이섭,분석,162207000,85.4,87.768,88.529,0.02864 (100.02864),4 13,2024/04/02 17:01:48,
17,18,2098147159,(주)동방에스앤에스,정재훈,분석,162208552,85.4,87.768,88.53,0.02961 (100.02961),14 3,2024/04/03 17:24:14,
18,19,1198118405,우광기전(주),이기진,분석,162213680,85.4,87.771,88.532,0.03280 (100.0328),4 6,2024/04/04 08:33:48,
19,20,2118668579,(주)아이정보기술,이훈희,분석,162214317,85.4,87.772,88.533,0.03320 (100.0332),8 2,2024/04/01 07:57:21,
20,21,2068685955,주식회사 스마트웍스,정훈,분석,162219141,85.6,87.775,88.535,0.03620 (100.0362),8 5,2024/04/01 16:08:36,
21,22,2158148186,주식회사 시스텍이앤씨,전진우,분석,162219940,85.6,87.775,88.536,0.03669 (100.03669),11 14,2024/04/02 10:58:07,
22,23,2048161869,(주)근영이엔씨,이성영,분석,162220060,85.6,87.775,88.536,0.03677 (100.03677),7 4,2024/04/03 10:54:19,
23,24,8268102035,주식회사 더블유엔에스,박현준,분석,162221000,85.6,87.776,88.536,0.03735 (100.03735),8 9,2024/03/29 21:30:22,
24,25,1098120807,(주)케이비에스비즈니스,박승규,분석,162222999,85.6,87.777,88.538,0.03860 (100.0386),6 3,2024/04/03 17:31:54,
25,26,1138195613,(주)고려다이나믹스,변희만,분석,162225090,85.6,87.778,88.539,0.03990 (100.0399),5 7,2024/04/02 11:00:46,
26,27,2158674452,(주)새별네트웍스,현경순,분석,162227260,85.6,87.779,88.54,0.04125 (100.04125),1 2,2024/04/02 20:22:29,
27,28,1018151121,주식회사 경원전력,최경택,분석,162228659,85.6,87.78,88.541,0.04212 (100.04212),7 14,2024/04/03 18:05:35,
28,29,1068194348,(주)퓨젼아이앤씨,임영출,분석,162238465,85.8,87.786,88.546,0.04822 (100.04822),5 2,2024/04/03 16:29:44,
29,30,1138635212,(주)아이제이일렉트론,김도형,분석,162242200,85.8,87.788,88.548,0.05054 (100.05054),14 9,2024/04/03 16:40:37,
30,31,5088137937,(주)벨류데이터,이선미,분석,162243738,85.8,87.789,88.549,0.05150 (100.0515),8 1,2024/04/03 16:45:24,
31,32,2128144255,경방전기통신(주),장기인,분석,162244852,85.8,87.79,88.55,0.05219 (100.05219),4 13,2024/04/04 09:54:13,
32,33,1098150581,주식회사 우진파워텍,한용일,분석,162245500,85.8,87.79,88.55,0.05259 (100.05259),10 9,2024/04/01 20:39:37,
33,34,1138137229,두복산전(주),이영두,분석,162245900,85.8,87.79,88.55,0.05284 (100.05284),13 11,2024/04/03 13:38:59,
34,35,1148131820,(주)대한전광,김재을,분석,162251450,85.8,87.793,88.553,0.05629 (100.05629),9 11,2024/04/04 11:56:29,
35,36,1068674463,주식회사 리번드,임성일,분석,162258325,86.0,87.797,88.557,0.06057 (100.06057),8 15,2024/04/01 17:22:28,
36,37,2158119769,주식회사 남일기업,이범석,분석,162263980,86.0,87.801,88.56,0.06409 (100.06409),9 8,2024/04/03 13:12:15,
37,38,4568800195,주식회사 동부코리아통신,윤미옥,분석,162263996,86.0,87.801,88.56,0.06410 (100.0641),12 2,2024/04/03 09:11:42,
38,39,7098602638,주식회사 시그널아이씨티,강민희,분석,162269622,86.0,87.804,88.563,0.06760 (100.0676),11 7,2024/04/03 23:42:03,
39,40,1180565240,성보전자통신,양행천,분석,162270000,86.0,87.804,88.563,0.06783 (100.06783),12 11,2024/04/04 11:42:28,
40,41,1048643227,(주)제이더블유씨네트웍스,이동원,분석,162270910,86.2,87.805,88.564,0.06840 (100.0684),9 8,2024/04/04 09:57:01,
41,42,2298139274,(주)영풍전력설비,심문수,분석,162272300,86.2,87.806,88.564,0.06926 (100.06926),14 12,2024/04/03 09:27:10,
42,43,2158643395,민네트워크(주),황상택,분석,162273770,86.2,87.806,88.565,0.07018 (100.07018),1 2,2024/04/03 18:32:43,
43,44,1078674016,주식회사가나이엔지,강재선,분석,162274588,86.2,87.807,88.566,0.07068 (100.07068),2 4,2024/04/02 14:17:46,
44,45,1108157338,(주)메트로컴넷,최선민,분석,162280314,86.2,87.81,88.569,0.07425 (100.07425),6 1,2024/04/04 09:00:22,
45,46,1088181548,디에스지엔 주식회사,신재범,분석,162283329,86.2,87.812,88.57,0.07612 (100.07612),4 7,2024/04/02 15:26:45,
46,47,1198181214,엔텍월드주식회사,안병립,분석,162285160,86.2,87.813,88.571,0.07726 (100.07726),12 13,2024/04/04 09:44:22,
47,48,2130230588,태극정보통신,이상호,분석,162285211,86.2,87.813,88.572,0.07729 (100.07729),7 10,2024/04/03 20:08:56,
48,49,2018614794,원진전력(주),이희동,분석,162301580,86.4,87.823,88.58,0.08747 (100.08747),14 4,2024/04/04 09:30:34,
49,50,1078212123,사단법인 장애인인권센터,서인환,분석,162303300,86.4,87.824,88.581,0.08854 (100.08854),6 12,2024/04/03 09:36:05,
