,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,2158691790,에이브이에스텍(주)  [최종낙찰],박주영,분석,334137600,85.0,87.747,88.449,-0.07831 (99.92169),3 11,2024/11/26 10:36:58,
1,2,1198646212,주식회사 에프에스네트웍스,이화수,분석,334137950,85.0,87.747,88.449,-0.07821 (99.92179),6 1,2024/11/26 09:07:00,
2,3,1018642326,한우이앤에스(주),변준석,분석,334143256,85.0,87.749,88.45,-0.07660 (99.9234),15 8,2024/11/26 15:25:56,
3,4,5288601141,주식회사재원정보,천지명,분석,334146902,85.0,87.75,88.451,-0.07551 (99.92449),11 14,2024/11/25 16:43:08,
4,5,2028158261,주식회사 남두,김승균,분석,334155900,85.0,87.752,88.454,-0.07279 (99.92721),5 9,2024/11/27 09:26:34,
5,6,1018148698,(주)석산텔레콤,박봉환,분석,334163480,85.2,87.755,88.456,-0.07050 (99.9295),15 11,2024/11/26 08:54:03,
6,7,5198102535,주식회사 이음유앤아이,박영재,분석,334164150,85.2,87.755,88.456,-0.07030 (99.9297),4 13,2024/11/26 08:00:11,
7,8,2068126626,주식회사 동부전기,형남길,분석,334169377,85.2,87.756,88.457,-0.06872 (99.93128),1 11,2024/11/27 13:18:00,
8,9,5568600846,주식회사 아이콘정보통신,박종일,분석,334174680,85.2,87.758,88.459,-0.06712 (99.93288),3 6,2024/11/26 16:53:27,
9,10,3448100364,주식회사 그렉터,김영신,분석,334176500,85.2,87.758,88.459,-0.06658 (99.93342),11 8,2024/11/26 11:22:32,
10,11,4908801461,주식회사 긱스퍼,이정아,분석,334179056,85.2,87.759,88.46,-0.06580 (99.9342),11 6,2024/11/25 16:47:45,
11,12,2098112984,(주)고덕종합건설,김진영,분석,334180470,85.2,87.759,88.46,-0.06538 (99.93462),15 1,2024/11/25 10:48:22,
12,13,2148180640,(주)남인정보통신,김남호,분석,334184360,85.2,87.76,88.461,-0.06420 (99.9358),5 7,2024/11/25 11:19:40,
13,14,1298137942,주식회사 자이온티앤에스,예용기,분석,334190988,85.2,87.762,88.463,-0.06221 (99.93779),5 13,2024/11/25 16:41:43,
14,15,2108149521,주식회사 구일일무인경비시스템,박종철,분석,334191600,85.2,87.763,88.463,-0.06202 (99.93798),7 8,2024/11/26 15:46:30,
15,16,1108175433,승림이앤씨(주),박기철,분석,334194300,85.2,87.763,88.464,-0.06121 (99.93879),14 9,2024/11/26 10:57:43,
16,17,2038164674,주식회사 컴버스테크,김보성,분석,334199360,85.4,87.765,88.465,-0.05968 (99.94032),3 11,2024/11/26 15:09:49,
17,18,2108168358,주식회사 영호전기통신,조소연,분석,334209220,85.4,87.767,88.468,-0.05670 (99.9433),4 8,2024/11/27 09:07:49,
18,19,1128138147,주식회사 장광,황윤식,분석,334210050,85.4,87.768,88.468,-0.05645 (99.94355),10 14,2024/11/27 09:53:54,
19,20,2048626080,주식회사 엘제이이엔지,임성희,분석,334214300,85.4,87.769,88.469,-0.05517 (99.94483),4 1,2024/11/25 10:17:48,
20,21,2028136758,주식회사 남양계전,민강기,분석,334216850,85.4,87.77,88.47,-0.05440 (99.9456),15 5,2024/11/27 08:40:57,
21,22,1068157019,(주)세호영상,박석신,분석,334220800,85.4,87.771,88.471,-0.05321 (99.94679),7 12,2024/11/26 10:00:04,
22,23,1068642694,우림정보시스템(주),조원희,분석,334220820,85.4,87.771,88.471,-0.05321 (99.94679),6 2,2024/11/25 09:12:26,
23,24,1198635243,(주)다룸정보기술,이혜경,분석,334227100,85.4,87.773,88.472,-0.05131 (99.94869),4 13,2024/11/26 18:09:26,
24,25,2208104161,대신정보기술 주식회사,이광호,분석,334231000,85.4,87.774,88.474,-0.05013 (99.94987),9 3,2024/11/26 17:09:12,
25,26,1128701225,주식회사 블루인텔리전스,조축호,분석,334243363,85.6,87.777,88.477,-0.04640 (99.9536),7 8,2024/11/26 15:00:17,
26,27,1198611746,(주)지트인,김재환,분석,334245000,85.6,87.778,88.477,-0.04591 (99.95409),9 14,2024/11/26 09:38:07,
27,28,2208895263,주식회사 필립이엔씨,임혜란,분석,334245351,85.6,87.778,88.477,-0.04580 (99.9542),12 8,2024/11/26 16:25:00,
28,29,1058645500,태지종합건설(주),박명호,분석,334247000,85.6,87.778,88.478,-0.04531 (99.95469),3 11,2024/11/26 16:23:54,
29,30,1108155460,주식회사 자유전설,김상중,분석,334247340,85.6,87.778,88.478,-0.04520 (99.9548),1 4,2024/11/26 20:34:59,
30,31,2378700035,주식회사 사운드플레이스,도상우,분석,334251900,85.6,87.78,88.479,-0.04383 (99.95617),6 4,2024/11/27 10:59:46,
31,32,2098119463,(주)두레정보통신,김시영,분석,334252300,85.6,87.78,88.479,-0.04371 (99.95629),2 3,2024/11/27 08:50:32,
32,33,2188120741,케이씨티정보통신(주),백형은,분석,334253290,85.6,87.78,88.479,-0.04341 (99.95659),8 2,2024/11/27 09:23:28,
33,34,1180673427,한마음정보시스템,정인숙,분석,334257572,85.6,87.781,88.481,-0.04212 (99.95788),3 15,2024/11/25 14:24:21,
34,35,1188108054,대한신호(주),안지수,분석,334260267,85.6,87.782,88.481,-0.04131 (99.95869),9 10,2024/11/26 18:03:05,
35,36,1058167076,(주)포오스,박성규,분석,334261930,85.6,87.782,88.482,-0.04080 (99.9592),7 2,2024/11/26 14:58:11,
36,37,1074870357,영진정보통신,김종규,분석,334262920,85.6,87.783,88.482,-0.04050 (99.9595),15 4,2024/11/26 21:01:32,
37,38,1068603240,태경이엘피 주식회사,김평석,분석,334265188,85.6,87.783,88.483,-0.03982 (99.96018),12 4,2024/11/26 20:47:40,
38,39,1178186611,주식회사 에프에이일렉콤,박인숙,분석,334269500,85.8,87.785,88.484,-0.03852 (99.96148),4 13,2024/11/27 09:43:51,
39,40,1088186937,(주)네오텔링크,박귀남,분석,334280720,85.8,87.788,88.487,-0.03513 (99.96487),3 11,2024/11/27 11:24:41,
40,41,2048187419,(주)디지털우민,문장석,분석,334281150,85.8,87.788,88.487,-0.03501 (99.96499),15 9,2024/11/25 14:38:17,
41,42,1068127039,진명이엔씨(주),박창호,분석,334283470,85.8,87.788,88.487,-0.03431 (99.96569),11 2,2024/11/25 19:33:23,
42,42,1068143494,합자회사 화인에스앤컴퍼니,장주용,분석,334283470,85.8,87.788,88.487,-0.03431 (99.96569),12 7,2024/11/25 09:08:32,
43,44,1041890207,삼정정보통신,이순봉,분석,334287000,85.8,87.789,88.488,-0.03324 (99.96676),7 12,2024/11/26 10:55:50,
44,45,1148661445,주식회사 아이티콘,이준형,분석,334290100,85.8,87.79,88.489,-0.03231 (99.96769),7 12,2024/11/25 09:41:53,
