,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
0,1,2018603701,소성정보기술 주식회사  [최종낙찰],김금남,분석,113751683,88.187,87.677,-0.07636 (99.92364),11 15,2024/03/07 09:06:17,
1,2,6848600291,주식회사 제너시스템,이영진,분석,113843917,88.258,87.749,0.00466 (100.00466),9 2,2024/03/04 14:08:35,
2,3,2208819213,주식회사 이너시스템즈,김영찬,분석,114021570,88.396,87.886,0.16072 (100.16072),1 10,2024/03/05 16:42:22,
3,4,1288138083,주식회사 유앤후레쉬,우재명,분석,114109440,88.464,87.953,0.23790 (100.2379),6 12,2024/03/06 18:58:26,
4,5,5728702483,주식회사 케이제이에스랩,나봉채,분석,114227930,88.556,88.045,0.34199 (100.34199),14 9,2024/03/04 11:20:12,
5,6,1078635181,티에스라인시스템 주식회사,최국현,분석,114293398,88.607,88.095,0.39950 (100.3995),5 1,2024/03/04 08:54:54,
6,7,2168701696,주식회사 투비콤,유수정,분석,114447007,88.726,88.213,0.53443 (100.53443),10 12,2024/02/29 10:22:22,
7,8,1148190678,주식회사 에드원,김춘걸,분석,114602000,88.846,88.333,0.67059 (100.67059),8 7,2024/02/29 12:04:21,
8,9,1188114949,이주씨스템(주),이복균,분석,114733640,88.948,88.434,0.78622 (100.78622),11 4,2024/03/06 16:49:36,
9,10,5498100727,주식회사 뉴엣지,이현아,분석,114828700,89.022,88.508,0.86973 (100.86973),5 10,2024/03/04 16:22:44,
10,11,1198703753,구루멘토링 주식회사,최동양,분석,114893090,89.072,88.557,0.92629 (100.92629),5 9,2024/03/06 18:46:14,
11,12,2158686415,(주)새빛엔에스,양채원,분석,114893600,89.072,88.558,0.92674 (100.92674),8 4,2024/03/06 10:21:10,
12,13,6768601611,주식회사 루트웰,노덕권,분석,115205500,89.314,88.798,1.20072 (101.20072),6 15,2024/03/07 09:05:42,
13,14,1218140540,영현정보통신(주),김두식,분석,115279997,89.372,88.855,1.26616 (101.26616),1 2,2024/03/05 09:20:09,
14,15,2118614883,주식회사 이씨오,이사영,분석,115550000,89.581,89.064,1.50334 (101.50334),14 8,2024/03/04 14:19:27,
15,16,1078677070,씨지에스아이티(주),최규식,분석,121899000,94.503,93.957,7.08054 (107.08054),6 5,2024/03/06 15:40:39,
16,17,2148105563,(주)인성이엔씨,김규만,분석,126360855,97.962,97.396,11.00000 (111),3 13,2024/03/04 11:02:14,
17,-1,1048159651,(주)성우음향정보통신,송민자,분석,113084998,87.67,87.164,-0.66200 (99.338),2 3,2024/03/07 08:02:59,낙찰하한선 미달
18,-2,1078151890,주식회사유진솔루션,이훈희,분석,112321270,87.078,86.575,-1.33289 (98.66711),8 14,2024/03/04 10:58:15,낙찰하한선 미달
