,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,1108131416,중앙하이텔 주식회사  [최종낙찰],윤석래,분석,40921220,87.745,88.87,0.36747 (100.36747),11 4,2024/10/25 15:46:00,
1,2,4678802233,(주)비비알컴퍼니,이혜원,분석,40921637,87.746,88.871,0.36850 (100.3685),12 15,2024/10/24 11:10:17,
2,3,1178167894,(주)동우이에프씨,이동술,분석,40922690,87.748,88.873,0.37110 (100.3711),3 15,2024/10/25 09:08:55,
3,4,2168701696,주식회사 투비콤,유수정,분석,40923267,87.749,88.874,0.37253 (100.37253),15 2,2024/10/23 14:13:36,
4,5,2148811443,(주)우신지엘에스,문경종,분석,40923490,87.75,88.875,0.37308 (100.37308),6 11,2024/10/28 08:45:13,
5,6,2078127900,합동전자통신(주),하명용,분석,40923590,87.75,88.875,0.37333 (100.37333),4 10,2024/10/24 14:21:08,
6,7,1178158978,주식회사 화일이엔에프,박광섭,분석,40926000,87.756,88.88,0.37930 (100.3793),10 13,2024/10/25 14:08:48,
7,8,2448801096,주식회사 퍼스트엑씨앤씨,김상진,분석,40926849,87.758,88.882,0.38140 (100.3814),15 11,2024/10/23 10:55:01,
8,9,2108131394,(주)안나시스템,문병조,분석,40928700,87.762,88.886,0.38598 (100.38598),2 8,2024/10/28 07:16:06,
9,10,2108156959,두레에스텍 주식회사,유의근,분석,40928800,87.762,88.886,0.38623 (100.38623),8 13,2024/10/25 13:14:57,
10,11,1078619629,염광전기통신(주),최인재,분석,40928990,87.763,88.887,0.38670 (100.3867),9 14,2024/10/24 13:57:19,
11,12,1188110211,(주)텔레텍코리아,윤광수,분석,40932020,87.77,88.893,0.39420 (100.3942),12 2,2024/10/25 12:43:51,
12,13,2128196942,동진이앤씨(주),민진식,분석,40932655,87.771,88.895,0.39577 (100.39577),6 15,2024/10/25 16:15:07,
13,14,6378801279,주식회사정암정보통신,조강수,분석,40932670,87.771,88.895,0.39581 (100.39581),8 13,2024/10/28 07:47:21,
14,15,1138683368,주식회사 에스엠시스템즈,이승환,분석,40932950,87.772,88.895,0.39650 (100.3965),5 2,2024/10/25 17:07:11,
15,16,2118899396,주식회사 피에스콤,최정환,분석,40934989,87.776,88.9,0.40155 (100.40155),7 9,2024/10/23 17:41:08,
16,17,5068118803,뉴아이텍(주),오경식,분석,40935136,87.777,88.9,0.40191 (100.40191),7 6,2024/10/25 11:15:41,
17,18,4178802112,주식회사 팬택씨앤아이엔지니어링,신광식,분석,40935540,87.778,88.901,0.40291 (100.40291),12 3,2024/10/24 14:35:31,
18,19,1428136631,주식회사 만사시스템,조호진,분석,40936340,87.78,88.903,0.40489 (100.40489),13 4,2024/10/25 10:51:08,
19,20,1068631595,솔라윈시스템(주),허성미,분석,40937798,87.783,88.906,0.40850 (100.4085),5 2,2024/10/25 09:59:12,
20,21,1198141207,(주)텍센,권유찬,분석,40938000,87.783,88.906,0.40900 (100.409),6 9,2024/10/28 09:42:12,
21,22,3238600741,주식회사 극동이에프씨,심정보,분석,40938040,87.783,88.907,0.40910 (100.4091),3 15,2024/10/27 14:28:39,
22,23,3148189882,주식회사 제이케이씨엔에스,이동호,분석,40938880,87.785,88.908,0.41118 (100.41118),5 6,2024/10/25 11:31:51,
23,24,6618702691,(주)대창일렉스,송효양,분석,40939026,87.786,88.909,0.41154 (100.41154),5 12,2024/10/28 08:35:23,
24,25,2128189567,주식회사 스마트파워시스템,원용훈,분석,40939333,87.786,88.909,0.41230 (100.4123),6 10,2024/10/25 16:14:14,
25,26,1198173261,주식회사 현대네트웍기술,조성익,분석,40940750,87.79,88.912,0.41580 (100.4158),14 9,2024/10/25 15:19:42,
