,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,1088611746,에스비엠텔레콤(주)  [최종낙찰],홍은수,분석,28663190.0,87.746,88.657,0.34348 (100.34348),7 12,2024/03/25 06:56:41,
1,2,4568800195,주식회사 동부코리아통신,윤미옥,분석,28663848.0,87.748,88.659,0.34580 (100.3458),15 5,2024/03/21 08:12:15,
2,3,2148811443,(주)우신지엘에스,문경종,분석,28664650.0,87.751,88.662,0.34862 (100.34862),3 12,2024/03/25 06:18:58,
3,4,2048189682,세왕전력(주),안성호,분석,28664898.0,87.752,88.663,0.34950 (100.3495),7 15,2024/03/25 09:40:06,
4,5,7088800946,주식회사 아이티아이비전,정준호,분석,28665409.0,87.753,88.664,0.35130 (100.3513),6 7,2024/03/22 11:06:17,
5,6,2898702897,주식회사 딩동테크놀로지,허문도,분석,28665521.0,87.754,88.665,0.35169 (100.35169),7 9,2024/03/21 10:28:59,
6,7,1198649596,주식회사 원넷시스,김성식,분석,28666280.0,87.756,88.667,0.35437 (100.35437),6 2,2024/03/22 10:03:49,
7,8,2158727392,매컴정보통신(주),장병호,분석,28667420.0,87.76,88.67,0.35839 (100.35839),7 6,2024/03/22 08:51:11,
8,9,1138670451,주식회사 코스모티어,김명동,분석,28668869.0,87.765,88.675,0.36350 (100.3635),14 4,2024/03/25 09:47:30,
9,10,1018178116,(주)오경컴텍,김종근,분석,28669270.0,87.766,88.676,0.36491 (100.36491),6 12,2024/03/20 09:16:29,
10,11,1328105709,(주)왕선전설,조정현,분석,28669494.0,87.767,88.677,0.36570 (100.3657),3 11,2024/03/22 10:00:17,
11,12,1208753234,디스플레이허브 주식회사,김동협,분석,28669770.0,87.768,88.678,0.36667 (100.36667),9 6,2024/03/24 22:42:22,
12,13,1018138303,주식회사 비엘에스,안홍서,분석,28670288.0,87.769,88.679,0.36850 (100.3685),2 10,2024/03/25 08:55:36,
13,14,1068648591,주식회사 투지시스템,김승택,분석,28670400.0,87.77,88.68,0.36889 (100.36889),15 7,2024/03/22 16:14:42,
14,15,2208602950,(주)세연텔레콤,홍성일,분석,28670430.0,87.77,88.68,0.36900 (100.369),11 7,2024/03/20 09:23:31,
15,16,1388113508,(주)이엔티파워,장정수,분석,28670550.0,87.77,88.68,0.36942 (100.36942),8 14,2024/03/24 12:27:00,
16,17,1428168147,주식회사 다옴건설,이창석,분석,28670700.0,87.771,88.681,0.36995 (100.36995),3 10,2024/03/22 11:57:32,
17,18,1078155407,(주)윤익계전,안용준,분석,28674259.0,87.782,88.692,0.38250 (100.3825),11 5,2024/03/20 10:35:30,
18,19,2048620636,(주)유시스,이경재,분석,28674800.0,87.784,88.693,0.38440 (100.3844),7 11,2024/03/20 17:39:03,
19,20,1208711248,(주)리얼아이씨티,변성암,분석,28675160.0,87.785,88.694,0.38567 (100.38567),7 8,2024/03/25 09:10:20,
20,21,1058164176,(주)신보파워텍,공민우,분석,28675800.0,87.787,88.696,0.38793 (100.38793),1 7,2024/03/24 20:28:32,
21,22,1128701225,주식회사 블루인텔리전스,조축호,분석,28676359.0,87.789,88.698,0.38990 (100.3899),10 1,2024/03/22 11:01:08,
22,23,2138627690,(주)이스텍,황복영,분석,28677120.0,87.791,88.7,0.39258 (100.39258),8 4,2024/03/25 09:06:55,
23,24,1288141176,주식회사 와이씨스템,장영찬,분석,28677579.0,87.793,88.702,0.39420 (100.3942),5 11,2024/03/25 08:35:01,
