,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,1088611746,에스비엠텔레콤(주)  [최종낙찰],홍은수,분석,30148990,87.746,88.164,-0.40653 (99.59347),9 12,2024/08/05 07:13:27,
1,2,2048160050,(주)신화데이타,최용준,분석,30149990,87.749,88.167,-0.40320 (99.5968),11 4,2024/08/02 12:27:52,
2,3,1198637085,(주) 하이네트워크,이준수,분석,30152600,87.757,88.174,-0.39450 (99.6055),9 7,2024/08/02 16:03:56,
3,4,1098643839,주식회사 케이비정보통신,지인현,분석,30153469,87.76,88.177,-0.39161 (99.60839),14 8,2024/08/06 08:59:38,
4,5,1138649133,빅썬시스템즈 주식회사,권태일,분석,30154859,87.764,88.181,-0.38697 (99.61303),5 12,2024/08/01 12:03:52,
5,6,1078140904,대월기전(주),김승연,분석,30155300,87.765,88.182,-0.38550 (99.6145),1 11,2024/08/05 09:20:13,
6,7,2118645407,흥일정보통신(주),정본영,분석,30156110,87.768,88.185,-0.38280 (99.6172),8 1,2024/08/02 09:55:23,
7,8,1018151121,주식회사 경원전력,최경택,분석,30156720,87.77,88.186,-0.38077 (99.61923),9 15,2024/08/05 15:49:08,
8,9,1198629800,주식회사 메카넷,천수연,분석,30156860,87.77,88.187,-0.38030 (99.6197),3 14,2024/08/01 19:09:16,
9,10,1088127729,주식회사 대원네시스,이연호,분석,30157280,87.772,88.188,-0.37890 (99.6211),6 12,2024/08/02 21:23:01,
10,11,2118814679,주식회사 제이앤지시스템,박장훈,분석,30157970,87.774,88.19,-0.37661 (99.62339),7 8,2024/08/05 13:28:37,
11,12,1198642201,주식회사 한일이앤씨,황유경,분석,30158016,87.774,88.19,-0.37645 (99.62355),7 2,2024/08/05 16:33:02,
12,13,2198124769,주식회사 성문엔지니어링,김선호,분석,30158250,87.775,88.191,-0.37567 (99.62433),8 9,2024/08/01 22:25:57,
13,14,2148842024,주식회사 에이번,김지윤,분석,30158850,87.776,88.193,-0.37367 (99.62633),15 3,2024/08/02 17:16:43,
14,15,6078616291,케이시스 주식회사,김중섭,분석,30159320,87.778,88.194,-0.37211 (99.62789),9 4,2024/08/06 09:44:19,
15,16,1381158521,비트정보통신,이종진,분석,30159470,87.778,88.194,-0.37161 (99.62839),9 4,2024/08/06 09:41:42,
16,17,1138159301,삼인제어시스템 주식회사,최민성,분석,30159520,87.779,88.195,-0.37144 (99.62856),13 3,2024/08/05 16:04:31,
17,18,2158643395,민네트워크(주),황상택,분석,30159770,87.779,88.195,-0.37061 (99.62939),12 4,2024/08/02 12:34:18,
18,19,2158191475,(주)디앤씨코퍼레이션,엄삼섭,분석,30161902,87.786,88.202,-0.36350 (99.6365),12 5,2024/08/05 17:10:17,
19,20,7048701285,주식회사 하랑에스아이,김호중,분석,30162470,87.788,88.203,-0.36161 (99.63839),3 12,2024/08/02 14:02:30,
20,21,1198647905,주식회사 리안시스템,원미리,분석,30164300,87.794,88.209,-0.35551 (99.64449),11 12,2024/08/02 13:37:14,
21,22,1198639540,주식회사 새누,황선오,분석,30164400,87.794,88.209,-0.35518 (99.64482),7 1,2024/08/01 11:24:18,
22,23,2108124739,(주)한성기술개발,서창식,분석,30165172,87.796,88.211,-0.35260 (99.6474),9 5,2024/08/04 02:11:21,
23,24,1208663604,주식회사 한은씨앤씨,김기현,분석,30165470,87.797,88.212,-0.35161 (99.64839),4 5,2024/08/05 08:42:15,
24,25,2098161262,주식회사 아이에스인텍,황관홍,분석,30165570,87.798,88.212,-0.35128 (99.64872),11 6,2024/08/05 11:30:49,
25,26,1078143707,(주)신창전기,홍성수,분석,30165863,87.798,88.213,-0.35030 (99.6497),15 6,2024/08/06 09:09:28,
26,27,2128197392,금수티아이주식회사,이형주,분석,30166450,87.8,88.215,-0.34834 (99.65166),8 11,2024/08/05 09:19:39,
27,28,1188105192,(주)효원엔지니어링,진재권,분석,30166823,87.801,88.216,-0.34710 (99.6529),5 11,2024/08/05 09:03:07,
28,29,1378143275,한창이웨이 주식회사,이옥희,분석,30166970,87.802,88.216,-0.34661 (99.65339),6 7,2024/08/02 09:14:30,
29,30,1198153493,(주)경성네트웍,편해용,분석,30168470,87.807,88.221,-0.34161 (99.65839),7 13,2024/08/02 10:03:45,
30,30,1074870357,영진정보통신,김종규,분석,30168470,87.807,88.221,-0.34161 (99.65839),5 15,2024/08/02 14:06:45,
31,32,2208658565,주식회사 주인정보시스템,김근호,분석,30168500,87.807,88.221,-0.34151 (99.65849),7 5,2024/08/05 18:03:32,
32,33,2068120414,(주)일광기업,오도진,분석,30169770,87.811,88.225,-0.33728 (99.66272),14 7,2024/08/05 08:52:28,
33,34,4018600546,주식회사 케이투시스템즈,강병준,분석,30169970,87.811,88.225,-0.33661 (99.66339),5 12,2024/08/02 15:03:53,
34,35,5948603205,(주)미루이엔씨,홍영지,분석,30169973,87.811,88.225,-0.33660 (99.6634),7 6,2024/08/06 09:27:21,
35,36,4470403029,힐탑아이씨티,정강준,분석,30170090,87.812,88.225,-0.33621 (99.66379),3 9,2024/08/06 09:21:41,
36,37,1058130768,세원전설 주식회사,최영래,분석,30171113,87.815,88.228,-0.33280 (99.6672),10 7,2024/08/05 16:56:37,
37,38,2208742003,신영에스아이 (주),박형근,분석,30171470,87.816,88.23,-0.33161 (99.66839),14 6,2024/08/02 15:19:15,
38,39,1138615856,(주)서원티에스,김안수,분석,30172400,87.819,88.232,-0.32851 (99.67149),8 9,2024/08/02 13:39:50,
39,40,2158749469,(주)더블유에프텍,이영길,분석,30172970,87.821,88.234,-0.32661 (99.67339),7 10,2024/08/02 18:42:38,
40,41,1078757203,주식회사 비에스파워,정병섭,분석,30173850,87.824,88.236,-0.32368 (99.67632),2 12,2024/08/05 00:51:25,
41,42,2098153286,미르네트웍스 주식회사,백태종,분석,30174200,87.825,88.237,-0.32252 (99.67748),14 7,2024/08/05 18:26:29,
42,43,1238135136,(주)청남통신,최재언,분석,30174710,87.826,88.239,-0.32082 (99.67918),15 13,2024/08/01 10:47:38,
43,44,1208614175,주식회사 포이시스,곽태수,분석,30175050,87.827,88.24,-0.31968 (99.68032),10 15,2024/08/01 15:51:14,
44,45,1068194348,(주)퓨젼아이앤씨,임영출,분석,30175695,87.829,88.242,-0.31753 (99.68247),12 8,2024/08/05 17:43:58,
45,46,1178152367,(주)브레인컨설팅,박수영,분석,30175970,87.83,88.243,-0.31662 (99.68338),15 3,2024/08/01 13:30:56,
46,47,1118129252,광원전설(주),김영선,분석,30177654,87.835,88.248,-0.31100 (99.689),1 2,2024/08/06 09:07:04,
47,48,3628700817,씨큐리티 주식회사,공승길,분석,30178285,87.837,88.249,-0.30890 (99.6911),6 10,2024/08/05 08:31:12,
48,48,2118620935,주식회사 한양티이씨,조형국,분석,30178285,87.837,88.249,-0.30890 (99.6911),1 7,2024/08/06 09:01:07,
49,50,1380715369,영인 아이티 기술사 사무소,함영만,분석,30178970,87.84,88.251,-0.30662 (99.69338),10 8,2024/08/02 12:18:10,
0,51,5338700141,주식회사 인프라엔이,정우진,분석,30179214,87.84,88.252,-0.30581 (99.69419),6 13,2024/08/05 19:39:53,
1,52,2148693742,에이치디에스주식회사,조한봉,분석,30179425,87.841,88.253,-0.30510 (99.6949),2 14,2024/08/02 11:14:07,
2,53,1138636865,주식회사 정원시큐,염승호,분석,30179966,87.843,88.254,-0.30330 (99.6967),9 15,2024/08/05 13:37:27,
3,54,1168144224,제일정보건설 주식회사,김진철,분석,30180265,87.844,88.255,-0.30230 (99.6977),15 1,2024/08/06 08:21:10,
4,55,2058140829,원앤원산업개발(주),배애순,분석,30180470,87.844,88.256,-0.30162 (99.69838),7 5,2024/08/02 10:55:36,
5,56,1138663208,주식회사 유영정보통신,박경순,분석,30180600,87.845,88.256,-0.30119 (99.69881),7 9,2024/08/01 15:38:14,
6,57,2148105563,(주)인성이엔씨,김규만,분석,30181976,87.849,88.26,-0.29660 (99.7034),2 9,2024/08/03 12:03:54,
7,58,1100668347,민성정보통신,김영익,분석,30182400,87.85,88.261,-0.29519 (99.70481),2 7,2024/08/06 09:41:34,
8,59,2148180640,(주)남인정보통신,김남호,분석,30182996,87.852,88.263,-0.29320 (99.7068),2 9,2024/08/02 15:48:50,
9,60,6528601099,(주)하이퍼월,안희석,분석,30183206,87.853,88.264,-0.29250 (99.7075),3 10,2024/08/01 17:32:53,
10,61,1068612230,(주)사강통신,정일영,분석,30183890,87.855,88.266,-0.29022 (99.70978),12 4,2024/08/05 09:43:15,
11,62,2048137258,대신엔에스(주),정동진,분석,30184110,87.856,88.266,-0.28949 (99.71051),10 6,2024/08/02 11:00:49,
