,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,1108179327,(주) 유엘네트웍스,정재순,분석,93276486,87.745,88.284,0.28479 (100.28479),,2024/07/26 08:50:18,
1,2,7128701175,주식회사 미미엔지니어링,김진희,분석,93276580,87.745,88.284,0.28490 (100.2849),,2024/07/29 17:41:40,
2,3,1138189770,인콤아이에스(주),강점식,분석,93277790,87.747,88.285,0.28620 (100.2862),,2024/07/26 13:44:59,
3,4,1288618438,주식회사 엔지스웨이,최영재,분석,93282790,87.751,88.29,0.29159 (100.29159),,2024/07/26 10:02:50,
4,5,3148701175,주식회사 윈스타비투비,강가현,분석,93286140,87.755,88.293,0.29521 (100.29521),,2024/07/23 12:20:46,
5,6,2048105154,우일정보기술 주식회사,이오,분석,93292247,87.76,88.299,0.30180 (100.3018),,2024/07/29 13:52:31,
6,7,1171187825,신원전자,안희덕,분석,93292250,87.76,88.299,0.30180 (100.3018),,2024/07/29 11:02:22,
7,8,1138139080,(주)성강통신기술사사무소,안치영,분석,93294620,87.763,88.301,0.30436 (100.30436),,2024/07/30 09:36:58,
8,9,1068184554,(주)송화전기통신,고진홍,분석,93298370,87.766,88.305,0.30840 (100.3084),,2024/07/26 10:09:17,
9,10,1068684748,주식회사고도기술,고동현,분석,93300134,87.768,88.306,0.31030 (100.3103),,2024/07/28 17:19:48,
10,11,2148705513,주식회사 케이이에스 전기공사,강성진,분석,93302166,87.77,88.308,0.31250 (100.3125),,2024/07/29 10:19:34,
11,12,2138180142,서울아이디시스템(주),김동수,분석,93306900,87.775,88.313,0.31760 (100.3176),,2024/07/23 11:19:20,
12,13,1018675701,주식회사 두이정보통신,정영희,분석,93308299,87.776,88.314,0.31911 (100.31911),,2024/07/25 17:37:05,
13,14,1018651785,주식회사 청심아이티,김재균,분석,93309120,87.777,88.315,0.32000 (100.32),,2024/07/30 08:51:48,
14,15,1078212123,사단법인 장애인인권센터,서인환,분석,93311730,87.779,88.317,0.32281 (100.32281),,2024/07/29 14:58:02,
15,16,4538100144,주식회사 파란아이티,성기빈,분석,93315980,87.783,88.321,0.32740 (100.3274),,2024/07/26 16:04:23,
16,17,2198111833,주식회사 대영아이오티,전인구,분석,93319874,87.787,88.325,0.33160 (100.3316),,2024/07/29 09:31:38,
17,18,1058153698,진우에이티에스 주식회사,정진태,분석,93320476,87.788,88.325,0.33225 (100.33225),,2024/07/26 14:12:59,
18,19,1078162397,신용통신 주식회사,김형종,분석,93320600,87.788,88.326,0.33238 (100.33238),,2024/07/25 10:13:44,
19,20,1208753234,디스플레이허브 주식회사,김동협,분석,93336190,87.803,88.34,0.34920 (100.3492),,2024/07/30 07:53:24,
20,21,2158191475,(주)디앤씨코퍼레이션,엄삼섭,분석,93336191,87.803,88.34,0.34920 (100.3492),,2024/07/30 09:35:38,
21,22,1208742606,주식회사 테눅스,전석순,분석,93339340,87.806,88.343,0.35259 (100.35259),,2024/07/26 10:41:20,
22,23,7298600518,주식회사 킴스앤,김동선,분석,93341289,87.808,88.345,0.35470 (100.3547),,2024/07/30 07:22:58,
23,24,2078149656,코리아데이타코퍼레이션(주),이기철,분석,93343800,87.81,88.348,0.35740 (100.3574),,2024/07/25 16:18:33,
24,25,2118612681,(주)해우정보시스템,김병헌,분석,93344996,87.811,88.349,0.35869 (100.35869),,2024/07/29 11:01:39,
25,26,1188113673,동해정보통신 주식회사,이창원,분석,93345090,87.812,88.349,0.35880 (100.3588),,2024/07/29 07:38:53,
26,27,2158168275,천마정보통신(주),황범만,분석,93346000,87.812,88.35,0.35978 (100.35978),,2024/07/30 09:18:00,
27,28,1138604679,(주) 투데이게이트,김익훈,분석,93349132,87.815,88.353,0.36316 (100.36316),,2024/07/29 13:12:04,
28,29,2108108684,주식회사 대금이앤아이,김종우,분석,93350096,87.816,88.353,0.36420 (100.3642),,2024/07/26 14:40:29,
29,30,2140550031,새론정보통신,이용주,분석,93350837,87.817,88.354,0.36499 (100.36499),,2024/07/24 14:42:28,
30,31,2128107793,호곡종합건설(주),박성환,분석,93355288,87.821,88.358,0.36980 (100.3698),,2024/07/30 11:52:01,
31,32,1108127950,서경전기(주),이종환,분석,93356887,87.823,88.36,0.37152 (100.37152),,2024/07/29 09:58:02,
32,33,1138615856,(주)서원티에스,김안수,분석,93358810,87.825,88.362,0.37360 (100.3736),,2024/07/29 16:13:36,
33,34,1178185645,무원이엔씨 주식회사,염규주,분석,93360849,87.827,88.364,0.37579 (100.37579),,2024/07/26 12:03:05,
34,35,1148608950,주식회사 알티솔루션,이재석,분석,93361540,87.827,88.364,0.37654 (100.37654),,2024/07/29 10:21:02,
35,36,1068690366,(주)윈투스시스템,신경익,분석,93362705,87.829,88.365,0.37780 (100.3778),,2024/07/26 11:56:21,
36,37,1118101759,신원전설(주),심한섭,분석,93362800,87.829,88.365,0.37790 (100.3779),,2024/07/26 09:35:49,
37,38,2208143387,(주)글로벌텔레콤,서승현,분석,93367000,87.833,88.369,0.38243 (100.38243),,2024/07/29 17:12:37,
38,39,1068611721,우리보안 주식회사,이명재,분석,93371697,87.837,88.374,0.38750 (100.3875),,2024/07/29 10:44:08,
39,40,2148619081,주식회사 유신테크,김용근,분석,93372000,87.838,88.374,0.38782 (100.38782),,2024/07/26 10:33:09,
