,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,1018172790,(주)공신데이타,서만식,분석,67024000.0,87.745,88.48,0.49485 (100.49485),,2024/10/21 09:42:52,
1,2,2298126804,주식회사엔엠엑스이엔씨,이동윤,분석,67024298.0,87.745,88.48,0.49530 (100.4953),,2024/10/17 08:29:01,
2,3,1348675166,주식회사 누리콘,정해창,분석,67024500.0,87.746,88.48,0.49560 (100.4956),,2024/10/21 14:00:59,
3,4,1238644469,인스앤코 주식회사,정상옥,분석,67024560.0,87.746,88.48,0.49569 (100.49569),,2024/10/23 11:36:28,
4,5,1348668520,주식회사 지인테크,박지현,분석,67025000.0,87.746,88.481,0.49635 (100.49635),,2024/10/24 09:22:38,
5,6,2208197511,(주)다산지앤지,유철종,분석,67025960.0,87.748,88.482,0.49780 (100.4978),,2024/10/21 09:22:45,
6,7,1138618417,(주)씨에스플러스,장준영,분석,67027290.0,87.75,88.484,0.49980 (100.4998),,2024/10/21 16:51:50,
7,8,5308800718,주식회사 솔루파인,김학철,분석,67027630.0,87.75,88.484,0.50031 (100.50031),,2024/10/23 15:05:13,
8,9,1168111572,남성기전(주),최전남,분석,67027700.0,87.75,88.484,0.50042 (100.50042),,2024/10/22 13:10:32,
9,10,1318635525,(주)세명인포텍,김영순,분석,67028948.0,87.752,88.486,0.50229 (100.50229),,2024/10/23 00:10:36,
10,11,2128196942,동진이앤씨(주),민진식,분석,67029685.0,87.753,88.487,0.50340 (100.5034),,2024/10/23 11:48:32,
11,12,1348618826,범진에너지건설(주),김의근,분석,67031700.0,87.755,88.49,0.50643 (100.50643),,2024/10/23 10:35:46,
12,13,8258101445,주식회사 소노텍,문병일,분석,67032680.0,87.757,88.491,0.50791 (100.50791),,2024/10/21 11:32:07,
13,14,1328612506,주식회사 그린아이티코리아,강원식,분석,67033230.0,87.758,88.492,0.50874 (100.50874),,2024/10/21 16:39:11,
14,15,1248738671,명지전기 주식회사,김수택,분석,67034400.0,87.759,88.493,0.51050 (100.5105),,2024/10/21 18:28:24,
15,16,4108162712,(유)지이씨,백선희,분석,67035590.0,87.761,88.495,0.51229 (100.51229),,2024/10/21 16:03:17,
16,17,2048149434,주식회사 씨제이전력,이미애,분석,67035776.0,87.761,88.495,0.51257 (100.51257),,2024/10/18 15:15:56,
17,18,1298689542,주식회사 서율,복문수,분석,67037768.0,87.764,88.498,0.51556 (100.51556),,2024/10/21 10:27:45,
18,19,1298139805,(주)금강전기,표익환,분석,67038223.0,87.764,88.498,0.51625 (100.51625),,2024/10/22 10:41:24,
19,20,1058645188,(주)삼구정보통신,강준재,분석,67038300.0,87.764,88.498,0.51636 (100.51636),,2024/10/22 15:37:20,
20,21,1238642082,하나로기술주식회사,배장명,분석,67038640.0,87.765,88.499,0.51687 (100.51687),,2024/10/23 14:53:28,
21,22,1260265162,현대통신공사,김재근,분석,67039519.0,87.766,88.5,0.51820 (100.5182),,2024/10/23 16:27:24,
22,23,1298167669,(주)가보테크,김종만,분석,67039720.0,87.766,88.5,0.51850 (100.5185),,2024/10/21 13:12:16,
23,24,1248745890,주식회사 한울전설,이병걸,분석,67040510.0,87.767,88.501,0.51969 (100.51969),,2024/10/22 09:23:32,
24,25,2048137258,대신엔에스(주),정동진,분석,67041080.0,87.768,88.502,0.52055 (100.52055),,2024/10/22 10:38:38,
