,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,1438601315,주식회사 정한건설,김규택,분석,104290200,87.745,88.425,-0.05865 (99.94135),,2024/11/18 16:29:36,
1,2,1350665674,대륭이엔지,홍한기,분석,104290310,87.745,88.425,-0.05855 (99.94145),,2024/11/12 13:32:05,
2,3,7188100740,주식회사 대성기전,정소윤,분석,104290460,87.745,88.426,-0.05840 (99.9416),,2024/11/15 09:48:32,
3,4,1418124656,주식회사 미르종합건설,장영희,분석,104292300,87.747,88.427,-0.05663 (99.94337),,2024/11/15 11:20:02,
4,5,2228132775,주식회사 도일전기,서명진,분석,104293639,87.748,88.428,-0.05533 (99.94467),,2024/11/18 15:42:20,
5,6,1308161025,주식회사 금강에너텍,김종서,분석,104295300,87.75,88.43,-0.05373 (99.94627),,2024/11/18 10:23:55,
6,7,1058612732,대영산전(주),조병준,분석,104295520,87.75,88.43,-0.05351 (99.94649),,2024/11/18 13:53:33,
7,8,2068648794,신동아전기(주),이정재,분석,104295610,87.75,88.43,-0.05343 (99.94657),,2024/11/18 15:30:18,
8,9,1058708098,주식회사 남산이엔지,조광현,분석,104299400,87.753,88.433,-0.04976 (99.95024),,2024/11/14 15:30:10,
9,10,5738801941,주식회사송산코리아,정병근,분석,104300500,87.754,88.434,-0.04870 (99.9513),,2024/11/19 09:24:46,
10,11,1768100039,태화전기 주식회사,이인현,분석,104301100,87.755,88.435,-0.04812 (99.95188),,2024/11/14 13:17:30,
11,12,1328604705,태영건설산업 주식회사,이희진,분석,104301670,87.755,88.435,-0.04757 (99.95243),,2024/11/18 10:08:57,
12,13,1388114808,주식회사 태경엔지니어링,강미정,분석,104302900,87.756,88.436,-0.04638 (99.95362),,2024/11/15 10:06:02,
13,14,1758601480,주식회사 삼선전기,정은옥,분석,104304844,87.758,88.438,-0.04450 (99.9555),,2024/11/18 18:00:11,
14,15,1138119177,주식회사 세영통신,고영복,분석,104306610,87.76,88.439,-0.04280 (99.9572),,2024/11/15 13:25:44,
15,16,5628102524,(주)뉴탑엔지니어링,박옥래,분석,104307200,87.76,88.44,-0.04223 (99.95777),,2024/11/19 08:43:45,
16,17,2068126626,주식회사 동부전기,형남길,분석,104307318,87.76,88.44,-0.04211 (99.95789),,2024/11/19 10:25:00,
17,18,1308151696,옴니시스템주식회사,박혜린,분석,104307331,87.76,88.44,-0.04210 (99.9579),,2024/11/12 08:55:27,
18,19,2128165721,(주)대원이엔씨,신종균,분석,104308930,87.762,88.441,-0.04056 (99.95944),,2024/11/18 09:23:13,
19,20,5018129566,주식회사 협진건전,김다빈,분석,104310130,87.763,88.442,-0.03940 (99.9606),,2024/11/18 16:46:17,
20,21,4338800663,주식회사 동일이엘씨,이주영,분석,104310234,87.763,88.442,-0.03930 (99.9607),,2024/11/19 00:01:09,
21,22,4678701576,주식회사 현암,조경미,분석,104313120,87.766,88.445,-0.03651 (99.96349),,2024/11/18 11:16:42,
22,23,1338144914,주식회사 정진전력,김수미,분석,104313205,87.766,88.445,-0.03642 (99.96358),,2024/11/18 16:36:13,
23,24,6468800798,주식회사 원넷시스템,지원구,분석,104314360,87.767,88.446,-0.03531 (99.96469),,2024/11/15 10:09:27,
24,25,5028193299,(주)대원이엔티,박영주,분석,104314880,87.767,88.446,-0.03481 (99.96519),,2024/11/14 17:35:15,
25,26,1418104102,(주)석주,유미순,분석,104318193,87.77,88.449,-0.03160 (99.9684),,2024/11/19 08:48:24,
26,27,1400154193,홍성전력,홍성봉,분석,104319228,87.771,88.45,-0.03060 (99.9694),,2024/11/19 11:42:51,
27,28,1198147967,주식회사 에스티씨네트웍스,신선우,분석,104319800,87.772,88.45,-0.03005 (99.96995),,2024/11/17 21:50:28,
28,29,1128141680,주식회사엠케이씨티,장재철,분석,104322436,87.774,88.453,-0.02750 (99.9725),,2024/11/15 17:04:24,
29,30,1208645800,이루자주식회사,김철성,분석,104323415,87.775,88.453,-0.02656 (99.97344),,2024/11/15 22:40:13,
30,31,5238801820,더위드전설 주식회사,홍경열,분석,104323492,87.775,88.454,-0.02648 (99.97352),,2024/11/18 21:05:40,
31,32,1358193293,단일전력주식회사,차영호,분석,104324590,87.776,88.454,-0.02542 (99.97458),,2024/11/18 10:44:35,
32,33,5038603330,호원전기주식회사,권영근,분석,104325340,87.777,88.455,-0.02470 (99.9753),,2024/11/18 19:16:39,
33,34,1238140056,삼일데이타시스템(주),이기복,분석,104325540,87.777,88.455,-0.02451 (99.97549),,2024/11/18 09:05:31,
34,35,1358642450,동호이앤씨 주식회사,박동호,분석,104326100,87.777,88.456,-0.02396 (99.97604),,2024/11/15 08:51:02,
35,36,1298115031,코스텔(주),류성현,분석,104328593,87.78,88.458,-0.02156 (99.97844),,2024/11/18 10:58:30,
36,37,7718101658,주식회사선우이엔씨,김명희,분석,104329790,87.781,88.459,-0.02040 (99.9796),,2024/11/18 17:20:14,
37,38,1088107572,세빈테크(주),박재영,분석,104329794,87.781,88.459,-0.02039 (99.97961),,2024/11/19 11:22:45,
38,39,2108156599,미래이앤시주식회사,이천구,분석,104331470,87.782,88.46,-0.01878 (99.98122),,2024/11/15 13:26:22,
39,40,1248738671,명지전기 주식회사,김수택,분석,104331850,87.783,88.461,-0.01841 (99.98159),,2024/11/18 09:32:18,
40,41,4528800344,주식회사 거성전기,오병권,분석,104332786,87.783,88.461,-0.01750 (99.9825),,2024/11/19 09:46:50,
41,42,1298184197,(주)대한이엔씨,이희숙,분석,104332993,87.784,88.462,-0.01730 (99.9827),,2024/11/18 22:57:15,
42,43,3488601531,주식회사 비에스엠제이,이지희,분석,104333500,87.784,88.462,-0.01681 (99.98319),,2024/11/19 07:34:19,
43,44,2958601391,천우이노테크 주식회사,강신규,분석,104333780,87.784,88.462,-0.01654 (99.98346),,2024/11/18 15:41:47,
44,45,1288614785,광진전기 주식회사,서언련,분석,104334027,87.785,88.462,-0.01630 (99.9837),,2024/11/18 17:04:46,
45,46,1258181728,(주)서희전력,진용은,분석,104334850,87.785,88.463,-0.01551 (99.98449),,2024/11/14 17:54:29,
46,47,2208786374,디알씨티에스 주식회사,김완강,분석,104335683,87.786,88.464,-0.01470 (99.9853),,2024/11/14 13:45:07,
47,48,2118606665,주식회사 아라랏,황지홍,분석,104339686,87.79,88.467,-0.01084 (99.98916),,2024/11/16 20:05:12,
48,49,2228128913,주식회사 대양종합전기,김춘근,분석,104341170,87.791,88.469,-0.00940 (99.9906),,2024/11/19 08:15:27,
49,50,1658102416,주식회사 지성이엔씨,조동규,분석,104341900,87.792,88.469,-0.00870 (99.9913),,2024/11/18 17:04:04,
0,51,2108118504,보성전기산업(주),강명구,분석,104342200,87.792,88.469,-0.00841 (99.99159),,2024/11/12 09:08:29,
