,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,2098133432,(주)가람씨앤씨,임승덕,분석,164488107,87.745,88.359,-0.15384 (99.84616),,2024/04/23 10:41:17,
1,2,2148626637,(주)아이엔지시스템,김정화,분석,164488500,87.746,88.359,-0.15360 (99.8464),,2024/04/29 16:58:23,
2,3,1138618964,주식회사 에스엠플러스정보통신,왕성모,분석,164489240,87.746,88.36,-0.15315 (99.84685),,2024/04/29 17:42:22,
3,4,2068184529,(주)네오티엔씨,조정현,분석,164490460,87.747,88.36,-0.15240 (99.8476),,2024/04/26 13:29:31,
4,5,4108633207,(유)대원엔지니어링,박윤규,분석,164505000,87.755,88.368,-0.14350 (99.8565),,2024/04/27 15:53:19,
5,6,1108177407,시큐에스주식회사,정재량,분석,164505487,87.755,88.369,-0.14320 (99.8568),,2024/04/26 06:52:39,
6,7,2058140076,(주)제일첨단테크,김성수,분석,164506302,87.756,88.369,-0.14271 (99.85729),,2024/04/29 08:36:22,
7,8,2338109463,주식회사 아이티에스서비스,지영일,분석,164506311,87.756,88.369,-0.14270 (99.8573),,2024/04/26 14:07:01,
8,9,2048190516,주식회사동훈전설,정준모,분석,164507610,87.757,88.37,-0.14190 (99.8581),,2024/04/29 16:08:09,
9,10,1138640850,주식회사 우솔네트웍스,유상열,분석,164508580,87.757,88.37,-0.14131 (99.85869),,2024/04/26 10:57:59,
10,11,2098147159,(주)동방에스앤에스,정재훈,분석,164509991,87.758,88.371,-0.14045 (99.85955),,2024/04/27 13:44:06,
11,12,8568800361,주식회사 우선기술,정우영,분석,164511448,87.759,88.372,-0.13955 (99.86045),,2024/04/26 09:49:22,
12,13,2068694508,주식회사 웰정보기술,강희춘,분석,164512266,87.759,88.372,-0.13905 (99.86095),,2024/04/23 07:44:40,
13,14,1078606385,대선아이넷(주),신일자,분석,164514400,87.76,88.373,-0.13775 (99.86225),,2024/04/26 17:36:26,
