,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,1078163703,아이티에스엔지니어링 주식회사  [최종낙찰],김정구,분석,55922825,87.746,88.921,0.58431 (100.58431),9 10,2024/01/22 09:46:56,
1,2,5198102535,주식회사 이음유앤아이,박영재,분석,55924050,87.748,88.923,0.58653 (100.58653),4 3,2024/01/19 08:35:34,
2,3,1068157019,(주)세호영상,박석신,분석,55924200,87.748,88.923,0.58680 (100.5868),3 4,2024/01/19 09:37:38,
3,4,1208662454,(주)위엠비,김수현,분석,55926220,87.752,88.927,0.59046 (100.59046),4 9,2024/01/22 09:14:38,
4,5,4188155516,아이피119정보통신 주식회사,김영수,분석,55926734,87.752,88.927,0.59140 (100.5914),12 4,2024/01/18 16:49:59,
5,6,1058123684,주식회사 우전정보통신,이정,분석,55927033,87.753,88.928,0.59194 (100.59194),4 14,2024/01/19 16:52:53,
6,7,2088115955,대건통신건설(주),양승범,분석,55927620,87.754,88.929,0.59300 (100.593),8 7,2024/01/19 16:41:05,
7,8,1088603552,주식회사 아이앤씨테크,전민호,분석,55928300,87.755,88.93,0.59423 (100.59423),10 9,2024/01/22 08:57:17,
8,9,4918100826,키엔컴아이엔씨 주식회사,이현지,분석,55929262,87.757,88.931,0.59598 (100.59598),6 9,2024/01/17 13:29:55,
9,10,1198658528,진솔이앤에스 주식회사,김정현,분석,55930266,87.758,88.933,0.59780 (100.5978),1 4,2024/01/19 17:29:27,
10,11,2108165652,키코아이비에스주식회사,공재근,분석,55931980,87.761,88.936,0.60090 (100.6009),6 10,2024/01/21 13:12:43,
11,12,2068694508,주식회사 웰정보기술,강희춘,분석,55933520,87.764,88.938,0.60369 (100.60369),15 13,2024/01/22 09:28:31,
12,13,1298141752,에이플시스템즈(주),윤진경,분석,55935290,87.767,88.941,0.60690 (100.6069),11 13,2024/01/17 19:44:51,
13,14,1178169252,엠에스온(주),이경미,분석,55937771,87.771,88.945,0.61140 (100.6114),11 10,2024/01/18 11:06:30,
14,15,2158749469,(주)더블유에프텍,이영길,분석,55941413,87.777,88.951,0.61800 (100.618),13 8,2024/01/19 10:32:50,
15,16,2040371641,한서전자,김영옥,분석,55941689,87.777,88.951,0.61850 (100.6185),14 9,2024/01/18 10:16:36,
16,17,2118716350,(주)비엔인더스트리,이재혁,분석,55941850,87.778,88.951,0.61879 (100.61879),2 5,2024/01/18 13:05:01,
17,18,1058186995,부원동력(주),이병의,분석,55943262,87.78,88.954,0.62135 (100.62135),4 2,2024/01/22 09:30:46,
18,19,4468801407,(주)큐엔큐,장나미,분석,55943511,87.78,88.954,0.62180 (100.6218),5 9,2024/01/17 16:06:26,
19,20,1178168836,(주)유한이엔씨,신정식,분석,55944108,87.781,88.955,0.62288 (100.62288),2 6,2024/01/22 08:40:22,
