순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,1068160552,(주)금산트리피아  [최종낙찰],김백순,분석,58765885,87.745,88.54,0.27246 (100.27246),5 11,2021/06/08 20:00:11,
2,8418601383,주식회사 미리내통신,김익섭,분석,58765911,87.745,88.54,0.27251 (100.27251),7 8,2021/06/08 19:35:23,
3,1138604612,공사뱅크 주식회사,이현우,분석,58766060,87.745,88.54,0.27276 (100.27276),4 12,2021/06/08 22:12:53,
4,2038149028,대륭중공건설(주),박임우,분석,58766138,87.745,88.54,0.27290 (100.2729),15 3,2021/06/08 11:34:38,
5,2018643926,두전네트웍스 주식회사,김병현,분석,58766660,87.746,88.541,0.27379 (100.27379),10 6,2021/06/09 08:34:14,
6,1018138303,주식회사 비엘에스,안홍서,분석,58767301,87.747,88.542,0.27489 (100.27489),1 14,2021/06/10 09:19:50,
7,1198616251,주식회사 누리인프라,정성우,분석,58767350,87.747,88.542,0.27498 (100.27498),3 6,2021/06/08 17:55:17,
8,1058619564,주식회사 다상테크,김춘기,분석,58767651,87.747,88.542,0.27550 (100.2755),13 7,2021/06/08 13:34:29,
9,2068184591,신명네트워크(주),임은수,분석,58767710,87.748,88.542,0.27560 (100.2756),10 14,2021/06/08 21:02:11,
10,1078127876,동하시티개발주식회사,윤종사,분석,58768409,87.749,88.544,0.27680 (100.2768),13 1,2021/06/09 22:57:04,
11,1128148359,(주)펜타콤씨엔씨,최상록,분석,58768991,87.75,88.544,0.27780 (100.2778),2 14,2021/06/09 16:13:12,
12,1058221062,사단법인 대한장애인복지협회,박재환,분석,58769700,87.751,88.545,0.27901 (100.27901),4 10,2021/06/08 14:40:57,
13,7188100420,주식회사 오투정보통신,양성윤,분석,58770500,87.752,88.547,0.28039 (100.28039),11 10,2021/06/08 10:13:10,
14,2208735083,주식회사 강남전기공사,나중안,분석,58770621,87.752,88.547,0.28059 (100.28059),1 11,2021/06/08 17:21:46,
15,1198629800,주식회사 메카넷,천수연,분석,58771145,87.753,88.548,0.28149 (100.28149),4 9,2021/06/09 09:31:46,
16,2158184144,주영건설 주식회사,서봉원,분석,58771320,87.753,88.548,0.28180 (100.2818),1 2,2021/06/10 08:50:47,
17,2158714581,씨엠티정보통신(주),김국동,분석,58772873,87.756,88.55,0.28446 (100.28446),6 11,2021/06/08 10:24:32,
18,1200399230,건영정보통신,김재곤,분석,58773240,87.756,88.551,0.28509 (100.28509),5 11,2021/06/08 15:45:59,
19,1098166803,(주)아이앤씨파트너스,곽준철,분석,58773540,87.757,88.551,0.28561 (100.28561),11 15,2021/06/09 22:50:19,
20,1138602574,주식회사 큐디스,김성진,분석,58774000,87.757,88.552,0.28640 (100.2864),9 10,2021/06/09 09:12:22,
21,1138132447,태진정보통신(주),정태수,분석,58774583,87.758,88.553,0.28740 (100.2874),5 3,2021/06/08 15:16:50,
22,2108122823,우영정보통신(주),황인희,분석,58774640,87.758,88.553,0.28750 (100.2875),13 7,2021/06/10 08:50:44,
23,2148724941,한빛시스템주식회사,윤명호,분석,58775340,87.76,88.554,0.28870 (100.2887),6 2,2021/06/09 13:22:22,
24,6918100014,에스큐앤티 주식회사(SQ&T Inc.),민병국,분석,58775400,87.76,88.554,0.28880 (100.2888),2 15,2021/06/10 07:03:23,
25,1168135502,(주)비엠더코리아,구진회,분석,58775572,87.76,88.554,0.28910 (100.2891),2 6,2021/06/09 19:48:11,
26,1058660665,(주)일신전업,김한경,분석,58776731,87.762,88.556,0.29109 (100.29109),3 12,2021/06/10 06:17:05,
27,1148190678,주식회사 에드원,김춘걸,분석,58776860,87.762,88.556,0.29131 (100.29131),8 1,2021/06/08 15:29:03,
28,1358145603,한라인포넷(주),장경민,분석,58777669,87.763,88.557,0.29270 (100.2927),11 12,2021/06/10 00:09:41,
29,1198667352,주식회사 세종네트웍,이광원,분석,58778255,87.764,88.558,0.29370 (100.2937),15 3,2021/06/09 09:15:51,
30,1078155407,(주)윤익계전,안용준,분석,58778286,87.764,88.558,0.29376 (100.29376),6 1,2021/06/08 10:26:32,
31,4038700821,(주)한국장애인복지일자리나눔,최봉실,분석,58778300,87.764,88.558,0.29378 (100.29378),3 4,2021/06/08 11:25:25,
32,2158145215,동원전척(주),김순한,분석,58779299,87.766,88.56,0.29550 (100.2955),2 11,2021/06/08 13:45:25,
33,1198618088,주식회사 하이넷 네트웍스,김동순,분석,58779410,87.766,88.56,0.29569 (100.29569),10 6,2021/06/08 10:20:46,
34,2148683225,(주)신화시스템,채관석,분석,58779470,87.766,88.56,0.29579 (100.29579),2 9,2021/06/08 16:18:09,
35,2168100638,원흥전설(주),이제호,분석,58779600,87.766,88.56,0.29601 (100.29601),11 4,2021/06/09 10:51:29,
36,1018675701,주식회사 두이정보통신,정영희,분석,58780478,87.768,88.562,0.29752 (100.29752),9 6,2021/06/08 15:54:57,
37,4108607408,주식회사 천운정보통신,김복중,분석,58781600,87.769,88.563,0.29945 (100.29945),6 14,2021/06/10 09:59:05,
38,1198179983,(주)에이피텔,정용명,분석,58781861,87.77,88.564,0.29990 (100.2999),11 8,2021/06/08 15:16:19,
39,1018172790,(주)공신데이타,서만식,분석,58782080,87.77,88.564,0.30027 (100.30027),11 12,2021/06/09 09:47:51,
40,2158774589,주식회사 스카이코어,최명훈,분석,58782960,87.772,88.565,0.30178 (100.30178),2 1,2021/06/09 09:37:21,
41,1198195493,주식회사 인텍하우징,심인석,분석,58783201,87.772,88.566,0.30220 (100.3022),2 8,2021/06/09 15:57:23,
42,1058630797,주식회사 이디엔텍,김기영,분석,58783550,87.772,88.566,0.30280 (100.3028),7 5,2021/06/10 08:59:59,
43,1138151895,주식회사 온리정보통신,김서규,분석,58784366,87.774,88.568,0.30420 (100.3042),8 1,2021/06/09 18:07:10,
44,2118145912,영남전기통신 주식회사,장한목,분석,58784470,87.774,88.568,0.30437 (100.30437),13 6,2021/06/09 10:43:31,
45,2148626637,(주)아이엔지시스템,김정화,분석,58784500,87.774,88.568,0.30443 (100.30443),4 1,2021/06/08 17:55:04,
46,1138163218,(주)신성하이텍,성성모,분석,58785180,87.775,88.569,0.30559 (100.30559),15 1,2021/06/08 15:42:13,
