순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,1198188750,(주)코에버정보기술  [최종낙찰],반기동,분석,68585440,87.745,88.799,0.46179 (100.46179),6 4,2021/04/29 16:46:09,
2,1058197338,(주)라인정보시스템,홍상희,분석,68585670,87.745,88.799,0.46212 (100.46212),8 2,2021/04/30 09:27:53,
3,2118696662,(주)아이넷빌더,박해성,분석,68585720,87.745,88.799,0.46220 (100.4622),1 11,2021/04/29 09:44:37,
4,1168169996,세리정보기술 주식회사,이금모,분석,68585921,87.745,88.8,0.46250 (100.4625),15 10,2021/04/30 09:15:55,
5,1074968483,국제정보통신,조광자,분석,68586870,87.747,88.801,0.46390 (100.4639),15 4,2021/04/29 10:06:11,
6,1081154276,영우정보통신,이영우,분석,68586900,87.747,88.801,0.46394 (100.46394),11 3,2021/04/28 14:57:44,
7,1208194567,아산정보통신(주),홍수길,분석,68588091,87.748,88.802,0.46570 (100.4657),2 4,2021/04/28 15:30:22,
8,6138171784,서경정보통신 주식회사,이석희,분석,68588900,87.749,88.803,0.46689 (100.46689),1 6,2021/04/29 17:52:35,
9,1358145603,한라인포넷(주),장경민,분석,68589988,87.751,88.805,0.46850 (100.4685),13 3,2021/04/30 00:01:49,
10,1118101759,신원전설(주),심한섭,분석,68590460,87.752,88.806,0.46919 (100.46919),10 4,2021/04/29 10:00:02,
11,2098152287,주식회사 영도시큐리티,김강민,분석,68591207,87.753,88.806,0.47030 (100.4703),5 9,2021/04/28 10:01:19,
12,2058139910,우현전기(주),채광식,분석,68592220,87.754,88.808,0.47179 (100.47179),12 2,2021/04/28 15:43:17,
13,3828700771,주식회사 우진지앤에스,정안수,분석,68592427,87.754,88.808,0.47210 (100.4721),10 7,2021/04/30 08:51:09,
14,2198125754,알티엘산업 주식회사,이근태,분석,68593310,87.755,88.809,0.47340 (100.4734),1 14,2021/04/29 00:52:35,
15,2158704216,아임스통신주식회사,김종길,분석,68594050,87.756,88.81,0.47449 (100.47449),15 2,2021/04/30 09:30:18,
16,1028135124,현대에이치디에스(주),고해룡,분석,68595680,87.759,88.812,0.47690 (100.4769),4 7,2021/04/29 09:52:09,
17,1068188579,(주)키월드정보통신,김영범,분석,68596560,87.76,88.813,0.47819 (100.47819),3 1,2021/04/29 16:35:08,
18,2158714581,씨엠티정보통신(주),김국동,분석,68596850,87.76,88.814,0.47862 (100.47862),2 5,2021/04/28 13:30:34,
19,1108157338,(주)메트로컴넷,최선민,분석,68597291,87.761,88.814,0.47927 (100.47927),1 12,2021/04/29 09:00:53,
20,1068150296,(주)아르델,최현태,분석,68597679,87.761,88.815,0.47984 (100.47984),4 13,2021/04/28 16:04:06,
21,1088107572,동광전기건설(주),박재영,분석,68601140,87.766,88.819,0.48495 (100.48495),7 13,2021/04/28 17:36:25,
22,1068653279,주식회사 랜오아시스,서진선,분석,68605770,87.772,88.825,0.49178 (100.49178),8 5,2021/04/28 18:24:56,
23,2118716291,(주)유토닉스,박찬호,분석,68607655,87.775,88.828,0.49456 (100.49456),12 15,2021/04/30 00:33:30,
24,1138618417,(주)씨에스플러스,장준영,분석,68608290,87.776,88.829,0.49550 (100.4955),4 2,2021/04/29 16:03:44,
25,1088180573,다올정보기술주식회사,주재선,분석,68611330,87.78,88.833,0.49999 (100.49999),14 1,2021/04/29 10:18:13,
26,1088179663,주식회사 시큐뱅크,심재춘,분석,68611336,87.78,88.833,0.50000 (100.5),8 7,2021/04/29 09:32:12,
27,2018634956,주식회사 신성전자통신,전용한,분석,68612690,87.782,88.834,0.50199 (100.50199),6 7,2021/04/29 00:48:19,
28,7898801167,(주)계림테크,인성익,분석,68613097,87.782,88.835,0.50259 (100.50259),3 14,2021/04/29 22:21:19,
29,1098603050,(주)이루기술,박지현,분석,68613580,87.783,88.835,0.50331 (100.50331),12 4,2021/04/29 16:23:22,
30,1128601228,주식회사 성동아이앤티,홍성원,분석,68614580,87.784,88.837,0.50478 (100.50478),2 9,2021/04/29 09:52:52,
31,2118691240,거성일렉콤(주),박성래,분석,68616927,87.788,88.84,0.50825 (100.50825),13 6,2021/04/28 15:08:59,
32,2048635411,주식회사 화산에스티아이,이명재,분석,68617300,87.788,88.84,0.50880 (100.5088),13 2,2021/04/28 16:36:13,
33,2158770996,엠코어넷 주식회사,김명경,분석,68617638,87.788,88.841,0.50930 (100.5093),2 11,2021/04/28 14:47:20,
34,2098122745,새결정보통신(주),고성진,분석,68619467,87.791,88.843,0.51199 (100.51199),15 7,2021/04/29 10:01:59,
35,2158603049,유니넷텍(주),김한호,분석,68619470,87.791,88.843,0.51200 (100.512),6 5,2021/04/29 13:04:19,
36,1098613335,주식회사 스마트씨앤아이,임요웅,분석,68619940,87.792,88.844,0.51269 (100.51269),4 3,2021/04/28 15:52:11,
37,2078136563,동하이앤에프(주),전영길,분석,68620010,87.792,88.844,0.51280 (100.5128),8 3,2021/04/28 13:17:55,
38,1138645971,주식회사 포딕스시스템,정재호,분석,68620350,87.792,88.844,0.51330 (100.5133),8 14,2021/04/28 14:06:31,
