순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,1198133823,(주)씽크테크  [최종낙찰],이영록,분석,329778423,86.745,87.371,0.00906 (100.00906),10 4,2021/10/01 10:29:37,
2,1148676763,유토피아정보기술(주),안종섭,분석,329781516,86.746,87.372,0.01000 (100.01),14 9,2021/10/01 08:17:12,
3,1068619820,주식회사유엔콘트롤,남성모,분석,329787012,86.747,87.373,0.01168 (100.01168),11 6,2021/09/30 12:22:37,
4,2098155983,주식회사 케이텍솔루션,임경택,분석,329792958,86.749,87.375,0.01350 (100.0135),9 5,2021/09/29 10:49:41,
5,1058671430,(주)디지탈씨오에스,박정규,분석,329794186,86.749,87.375,0.01387 (100.01387),14 15,2021/09/29 16:49:42,
6,1068601621,주식회사 동양타브,이세근,분석,329803760,86.752,87.378,0.01679 (100.01679),13 8,2021/09/30 16:21:26,
7,1138195817,(주)베스트일렉트로닉스,최경원,분석,329806050,86.752,87.378,0.01749 (100.01749),3 5,2021/09/30 09:56:47,
8,1048636288,(주)엠케이이엔씨,문광일,분석,329806060,86.752,87.378,0.01750 (100.0175),8 3,2021/09/29 13:59:00,
9,1188109728,득진통신(주),김진섭,분석,329808347,86.753,87.379,0.01820 (100.0182),6 7,2021/09/30 09:28:10,
10,1198646212,주식회사 에프에스네트웍스,이화수,분석,329811790,86.754,87.38,0.01925 (100.01925),2 11,2021/09/30 08:49:56,
11,1168147309,문엔지니어링(주),문헌일,분석,329812800,86.754,87.38,0.01956 (100.01956),4 11,2021/10/01 09:40:44,
12,2208869047,양지전기 주식회사,박승연,분석,329818160,86.756,87.382,0.02119 (100.02119),9 5,2021/09/29 10:12:40,
13,1138175669,(주)용상전기통신,권혁기,분석,329823080,86.757,87.383,0.02270 (100.0227),12 1,2021/10/01 09:16:23,
14,1148683959,제이엔에스텍주식회사,안종기,분석,329824710,86.758,87.383,0.02319 (100.02319),8 13,2021/10/01 08:44:43,
14,1208817900,주식회사 에이앤티플러스,김은아,분석,329824710,86.758,87.383,0.02319 (100.02319),1 8,2021/09/29 18:40:38,
16,2148632162,신영전자통신(주),김성식,분석,329825200,86.758,87.384,0.02334 (100.02334),11 7,2021/09/29 10:24:33,
17,2098119463,(주)두레정보통신,김시영,분석,329836500,86.761,87.387,0.02679 (100.02679),11 12,2021/09/30 17:13:27,
18,1098176150,주식회사 하이큐스,최상호,분석,329851140,86.765,87.39,0.03127 (100.03127),15 1,2021/09/29 14:13:13,
19,1178152009,동아신호 주식회사,최종수,분석,329851500,86.765,87.391,0.03138 (100.03138),9 8,2021/09/30 15:43:41,
20,1178112521,한성정보기술(주),한병성,분석,329854840,86.766,87.391,0.03240 (100.0324),3 9,2021/09/30 08:49:44,
21,1098154781,(주)공항엔지니어링,박필립,분석,329855170,86.766,87.391,0.03250 (100.0325),10 1,2021/09/30 22:53:19,
22,2118668579,(주)아이정보기술,이훈희,분석,329857458,86.767,87.392,0.03320 (100.0332),14 5,2021/09/29 10:54:04,
23,1138637772,(주)헤로스테크,박우현,분석,329864330,86.769,87.394,0.03529 (100.03529),6 15,2021/09/29 13:46:00,
24,1108155382,(주)굿채널시스템,백홍현,분석,329869240,86.77,87.395,0.03679 (100.03679),1 3,2021/10/01 09:25:32,
25,1148137654,(주)미동이엔씨,이병복,분석,329880050,86.773,87.398,0.04010 (100.0401),13 6,2021/10/01 09:38:35,
26,2108131394,(주)안나시스템,문병조,분석,329883324,86.774,87.399,0.04110 (100.0411),2 15,2021/09/30 17:43:25,
27,2208165402,서전엔지니어링(주),유경하,분석,329888235,86.775,87.4,0.04260 (100.0426),11 1,2021/09/30 09:52:39,
27,2208719934,주식회사 지제이전기통신,김진수,분석,329888235,86.775,87.4,0.04260 (100.0426),15 4,2021/09/29 13:46:22,
29,1188113673,동해정보통신 주식회사,이창원,분석,329888563,86.775,87.4,0.04270 (100.0427),11 7,2021/09/29 17:40:00,
