순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,2148824685,육일정보통신 주식회사  [최종낙찰],김지곤,분석,62714370,87.747,88.662,0.54771 (100.54771),5 11,2023/09/12 16:52:19,
2,1198186806,한별전기 주식회사,최강호,분석,62714983,87.748,88.663,0.54870 (100.5487),6 4,2023/09/12 12:05:41,
3,6078616291,케이시스 주식회사,김중섭,분석,62715666,87.749,88.664,0.54980 (100.5498),14 4,2023/09/12 17:56:42,
4,2208104161,대신정보기술 주식회사,이광호,분석,62717000,87.751,88.666,0.55195 (100.55195),12 10,2023/09/11 15:32:00,
5,1138613391,주식회사 지에스씨앤씨,석덕림,분석,62718820,87.754,88.668,0.55488 (100.55488),15 5,2023/09/13 08:22:38,
6,1108155382,(주)굿채널시스템,백홍현,분석,62719389,87.754,88.669,0.55580 (100.5558),11 12,2023/09/12 16:09:18,
7,2208709343,유텔레콤주식회사,한상미,분석,62719899,87.755,88.67,0.55662 (100.55662),9 13,2023/09/11 18:08:48,
8,2120549052,태성통신,최재석,분석,62722305,87.759,88.673,0.56049 (100.56049),7 6,2023/09/12 07:26:54,
9,2148180640,(주)남인정보통신,김남호,분석,62722741,87.759,88.674,0.56120 (100.5612),5 15,2023/09/08 13:26:30,
10,1098162433,광명정보통신 주식회사,김형준,분석,62722864,87.76,88.674,0.56139 (100.56139),7 9,2023/09/11 11:31:53,
11,5618600208,두인코컴넷(주),이철규,분석,62723400,87.76,88.675,0.56226 (100.56226),12 9,2023/09/08 16:15:57,
12,2118771649,주식회사 월드멀티넷,박영희,분석,62724047,87.761,88.676,0.56330 (100.5633),5 7,2023/09/12 15:22:04,
13,1138602574,주식회사 큐디스,김성진,분석,62724360,87.762,88.676,0.56380 (100.5638),10 5,2023/09/13 09:37:36,
14,1138139080,(주)성강통신기술사사무소,안치영,분석,62724470,87.762,88.676,0.56398 (100.56398),8 15,2023/09/13 09:21:57,
15,4168128895,(주)비아이씨스템,방인식,분석,62724950,87.763,88.677,0.56476 (100.56476),13 15,2023/09/12 16:25:09,
16,2098133373,주식회사 씨스넷,이명재,분석,62725950,87.764,88.678,0.56637 (100.56637),9 11,2023/09/12 14:31:05,
17,2208735083,주식회사 강남전기공사,나중안,분석,62726776,87.765,88.68,0.56770 (100.5677),5 6,2023/09/11 09:47:43,
18,1058162163,주식회사대한종합산전,이섭,분석,62727300,87.766,88.68,0.56854 (100.56854),6 10,2023/09/08 15:42:32,
19,5138100034,주식회사 엠젠솔루션,조상환,분석,62736000,87.779,88.693,0.58256 (100.58256),15 7,2023/09/11 11:26:05,
20,2088100603,(주)전우사,김한재,분석,62737500,87.781,88.695,0.58498 (100.58498),1 7,2023/09/12 13:31:29,
21,3238600741,주식회사 극동이에프씨,심정보,분석,62738320,87.782,88.696,0.58630 (100.5863),2 10,2023/09/12 23:29:01,
22,5628602359,주식회사 건영정보기술,김재곤,분석,62739250,87.783,88.697,0.58780 (100.5878),15 2,2023/09/11 08:43:54,
23,1018151121,주식회사 경원전력,최경택,분석,62753385,87.804,88.717,0.61057 (100.61057),6 7,2023/09/12 15:12:40,
24,6338800846,원흥이엔씨 주식회사,최재혁,분석,62753774,87.805,88.718,0.61120 (100.6112),14 10,2023/09/12 17:08:02,
25,1198658528,진솔이앤에스 주식회사,김정현,분석,62754518,87.806,88.719,0.61240 (100.6124),12 1,2023/09/12 15:55:43,
26,1048142446,주식회사 디에스 이앤티,양종만,분석,62756131,87.808,88.721,0.61499 (100.61499),11 9,2023/09/12 09:25:07,
27,7978100097,주식회사 신동아이앤지,신철호,분석,62759545,87.813,88.726,0.62050 (100.6205),14 5,2023/09/11 08:54:41,
28,2028138682,협진통신(주),이승훈,분석,62762000,87.817,88.729,0.62445 (100.62445),13 3,2023/09/11 14:01:32,
29,1018148698,(주)석산텔레콤,박봉환,분석,62763704,87.819,88.732,0.62720 (100.6272),10 11,2023/09/11 15:50:01,
30,2208660663,주식회사 데이타렉스,김정국,분석,62764100,87.82,88.732,0.62783 (100.62783),4 13,2023/09/12 10:49:43,
31,1078606385,대선아이넷(주),신일자,분석,62764260,87.82,88.733,0.62809 (100.62809),8 12,2023/09/12 16:01:43,
32,2068184529,(주)네오티엔씨,조정현,분석,62764760,87.821,88.733,0.62890 (100.6289),8 9,2023/09/12 14:52:12,
33,2148122183,(주)하나전기,김선식,분석,62765889,87.822,88.735,0.63072 (100.63072),5 3,2023/09/12 15:38:47,
34,1108190583,키오스크코리아 주식회사,송희석,분석,62766190,87.823,88.735,0.63120 (100.6312),11 3,2023/09/13 08:34:13,
35,1058740405,(주)화성이엔지,김택환,분석,62766752,87.823,88.736,0.63211 (100.63211),9 6,2023/09/08 16:49:32,
36,2308103607,주식회사 디케이앤트,양동국,분석,62767304,87.824,88.737,0.63300 (100.633),3 10,2023/09/11 17:47:03,
37,2218120693,주식회사 일동에너텍,김종삼,분석,62768949,87.827,88.739,0.63565 (100.63565),8 12,2023/09/12 15:17:00,
38,2048614338,(주)오성에이브이시스템,김승모,분석,62770350,87.829,88.741,0.63790 (100.6379),5 3,2023/09/13 08:50:50,
39,1288704800,주식회사 드림하이테크,최서유,분석,62771950,87.831,88.743,0.64048 (100.64048),14 3,2023/09/13 09:38:35,
40,2018633767,주식회사 명진에스앤씨,이성훈,분석,62772390,87.832,88.744,0.64119 (100.64119),13 5,2023/09/11 08:59:40,
41,2148792435,주식회사케이이씨디바이스,이종수,분석,62773882,87.834,88.746,0.64359 (100.64359),9 4,2023/09/11 11:18:34,
42,1138629762,주식회사 이너인포,이정균,분석,62775752,87.837,88.749,0.64661 (100.64661),7 11,2023/09/08 13:12:43,
43,1118114477,주식회사 대흥데이타통신,박상영,분석,62779090,87.841,88.753,0.65199 (100.65199),9 12,2023/09/11 09:50:25,
44,2148768177,(주)프라임엔시스템,윤재중,분석,62782850,87.847,88.759,0.65804 (100.65804),7 8,2023/09/13 09:50:52,
45,7088800946,주식회사 아이티아이비전,정준호,분석,62785700,87.851,88.763,0.66264 (100.66264),1 8,2023/09/12 10:09:06,
46,2208144955,드림라인 주식회사,유지창,분석,62788900,87.856,88.767,0.66779 (100.66779),13 6,2023/09/13 09:44:24,
