순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,1068711354,에이비씨네트워크 주식회사,안종현,분석,64244100,87.747,88.685,0.35150 (100.3515),7 8,2023/08/14 15:24:09,
2,2158704216,아임스통신주식회사  [최종낙찰],김종길,분석,64244920,87.748,88.687,0.35279 (100.35279),3 12,2023/08/14 13:48:16,
3,2108122973,인터컴넷(주),양지호,분석,64246067,87.75,88.688,0.35460 (100.3546),14 5,2023/08/14 10:38:28,
4,8758100854,주식회사피앤에스네트웍솔루션,정용선,분석,64247338,87.752,88.69,0.35660 (100.3566),10 15,2023/08/14 09:51:31,
5,2048197877,주식회사 그린주의,김현미,분석,64247464,87.752,88.69,0.35680 (100.3568),6 13,2023/08/14 13:27:18,
6,2068617141,(주)텔코아,황민석,분석,64248000,87.753,88.691,0.35764 (100.35764),13 1,2023/08/16 09:10:21,
7,1078212123,사단법인 장애인인권센터,서인환,분석,64249180,87.754,88.692,0.35950 (100.3595),7 12,2023/08/11 09:07:39,
8,1108182195,주식회사 벨아이앤에스,한성욱,분석,64250703,87.757,88.695,0.36189 (100.36189),1 2,2023/08/16 08:07:32,
9,1138683636,주식회사 온택,허윤훈,분석,64251000,87.757,88.695,0.36236 (100.36236),3 4,2023/08/14 11:19:20,
10,1168144224,제일정보건설 주식회사,김진철,분석,64251024,87.757,88.695,0.36240 (100.3624),13 15,2023/08/16 09:20:43,
11,2058140076,(주)제일첨단테크,김성수,분석,64251277,87.757,88.695,0.36279 (100.36279),5 6,2023/08/14 09:43:01,
12,1098145720,주식회사 영원텔레콤,김재성,분석,64251530,87.758,88.696,0.36319 (100.36319),5 8,2023/08/13 19:47:32,
13,1138668654,주식회사코리아아이씨티,장규호,분석,64252104,87.759,88.696,0.36410 (100.3641),4 12,2023/08/11 15:51:21,
14,2138180142,서울아이디시스템(주),김동수,분석,64252550,87.759,88.697,0.36480 (100.3648),4 14,2023/08/14 11:32:57,
15,1188109975,(주)부광네트워크,박경진,분석,64252600,87.759,88.697,0.36488 (100.36488),13 4,2023/08/14 14:11:23,
16,1058718276,에이원게이트 주식회사,이옥경,분석,64253000,87.76,88.698,0.36550 (100.3655),13 11,2023/08/11 15:43:07,
17,1088167041,(주)가디엘,최혜심,분석,64253255,87.76,88.698,0.36591 (100.36591),4 14,2023/08/14 13:27:57,
18,1198684157,(주)이제이정보시스템,정광열,분석,64253820,87.761,88.699,0.36679 (100.36679),12 4,2023/08/14 13:15:38,
19,2118612681,(주)해우정보시스템,김병헌,분석,64254580,87.762,88.7,0.36799 (100.36799),13 8,2023/08/14 15:17:20,
20,1068619820,주식회사유엔콘트롤,남성모,분석,64254960,87.763,88.7,0.36859 (100.36859),2 7,2023/08/11 13:51:59,
21,1078619629,염광전기통신(주),최인재,분석,64256491,87.765,88.703,0.37100 (100.371),14 8,2023/08/16 14:43:50,
22,1138611108,(주)도원디에스,이정우,분석,64256800,87.765,88.703,0.37148 (100.37148),5 2,2023/08/11 10:19:59,
23,1078155407,(주)윤익계전,안용준,분석,64257921,87.767,88.705,0.37325 (100.37325),14 12,2023/08/10 11:00:05,
24,2208742003,신영에스아이 (주),박형근,분석,64258080,87.767,88.705,0.37350 (100.3735),11 3,2023/08/10 17:17:59,
