순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,2098111724,(주)석주기업,유영만,분석,146156015,87.747,88.306,-0.28130 (99.7187),,2020/04/03 14:05:22,
2,1138634061,엔케이전기 주식회사,양남규,분석,146157030,87.747,88.306,-0.28061 (99.71939),,2020/04/08 09:45:27,
3,1208192633,(주)유니썬코리아,김형중,분석,146158310,87.748,88.307,-0.27972 (99.72028),,2020/04/08 15:59:11,
4,2148668087,주식회사 네오티스,이운학,분석,146158339,87.748,88.307,-0.27970 (99.7203),,2020/04/07 16:13:10,
5,2018603701,소성정보기술 (주),김금남,분석,146167199,87.754,88.312,-0.27360 (99.7264),,2020/04/09 08:46:20,
6,2118696662,(주)아이넷빌더,박해성,분석,146172420,87.757,88.316,-0.27001 (99.72999),,2020/04/08 15:15:33,
7,1188119624,탑정보통신(주),오영권,분석,146178960,87.762,88.32,-0.26551 (99.73449),,2020/04/09 09:06:32,
8,2158171649,(주)삼삼통신기술,이성오,분석,146180410,87.762,88.32,-0.26451 (99.73549),,2020/04/08 08:52:26,
9,2048620636,(주)유시스,이경재,분석,146181200,87.763,88.321,-0.26396 (99.73604),,2020/04/08 08:58:35,
10,2158197601,(주)알파시큐넷,강도석,분석,146185000,87.765,88.323,-0.26135 (99.73865),,2020/04/07 10:39:26,
11,2148824685,육일정보통신 주식회사,김영옥,분석,146197696,87.774,88.331,-0.25260 (99.7474),,2020/04/07 11:45:15,
12,1074968483,국제정보통신,조광자,분석,146198894,87.774,88.332,-0.25178 (99.74822),,2020/04/03 10:52:19,
13,2148823314,화인정보기술주식회사,이명우,분석,146200000,87.775,88.332,-0.25102 (99.74898),,2020/04/08 09:04:25,
14,1138163218,(주)신성하이텍,성성모,분석,146204450,87.778,88.335,-0.24795 (99.75205),,2020/04/08 15:45:26,
15,1288196628,코마정보통신(주),이경수,분석,146206400,87.779,88.336,-0.24661 (99.75339),,2020/04/06 18:44:19,
16,2208127086,동강엠텍(주),차영문,분석,146208441,87.781,88.337,-0.24521 (99.75479),,2020/04/08 17:51:32,
17,2158754394,씨스존 주식회사,정찬원,분석,146209160,87.781,88.338,-0.24471 (99.75529),,2020/04/07 10:31:07,
18,2018604618,(주)씨피에스일렉트론,안영균,분석,146210920,87.782,88.339,-0.24350 (99.7565),,2020/04/06 17:20:25,
19,2068172829,한사랑엔지니어링 주식회사,권갑순,분석,146212210,87.783,88.34,-0.24261 (99.75739),,2020/04/09 08:37:15,
20,1088124659,(주)비젼텔레콤,김진수,분석,146214977,87.785,88.341,-0.24070 (99.7593),,2020/04/07 10:42:50,
21,2158682840,차일정보통신(주),오상국,분석,146215994,87.786,88.342,-0.24000 (99.76),,2020/04/03 16:55:38,
22,2158765528,삼마전기통신 주식회사,고인숙,분석,146216429,87.786,88.342,-0.23970 (99.7603),,2020/04/08 17:54:24,
23,1098150316,(주)건우통신,노형환,분석,146217446,87.786,88.343,-0.23900 (99.761),,2020/04/07 11:47:03,
24,1098651964,셀코정보기술 주식회사,권영용,분석,146218027,87.787,88.343,-0.23860 (99.7614),,2020/04/09 12:07:08,
25,1058740405,(주)화성이엔지,김택환,분석,146218608,87.787,88.344,-0.23820 (99.7618),,2020/04/07 11:44:33,
26,1108130339,(주)기양상사,조효진,분석,146220000,87.788,88.344,-0.23725 (99.76275),,2020/04/03 11:26:08,
27,2148722924,주식회사 다음정보기술,김은선,분석,146220800,87.789,88.345,-0.23669 (99.76331),,2020/04/03 15:36:54,
28,1058682164,(주)울트라텔레콤,김성철,분석,146223110,87.79,88.346,-0.23510 (99.7649),,2020/04/07 17:52:22,
29,6058166688,(주)세계아이티씨,김황기,분석,146226000,87.792,88.348,-0.23311 (99.76689),,2020/04/07 09:49:26,
30,1138157962,(주)하이눈정보통신,박종우,분석,146228700,87.794,88.35,-0.23126 (99.76874),,2020/04/08 21:07:53,
31,2048140753,(주)청효이씨이,이범석,분석,146232694,87.796,88.352,-0.22851 (99.77149),,2020/04/07 15:52:50,
32,1138184945,에스엠티정보기술(주),이묵희,분석,146235983,87.799,88.354,-0.22624 (99.77376),,2020/04/07 11:09:24,
33,2078124989,청보음향(주),지한영,분석,146236357,87.799,88.354,-0.22598 (99.77402),,2020/04/06 11:32:59,
34,1088195004,(주)한양케이앤이,김홍인,분석,146236906,87.799,88.355,-0.22560 (99.7744),,2020/04/08 13:37:40,
35,1088154468,(주)이젠정보통신,이동필,분석,146238640,87.8,88.356,-0.22441 (99.77559),,2020/04/07 23:50:04,
36,1208662454,(주)위엠비,김수현,분석,146239570,87.801,88.356,-0.22377 (99.77623),,2020/04/07 11:30:01,
37,1068150525,주식회사 캐스트윈,김낙희,분석,146240680,87.802,88.357,-0.22301 (99.77699),,2020/04/09 09:06:55,
38,1018197466,주식회사콤위즈,정윤권,분석,146242573,87.803,88.358,-0.22170 (99.7783),,2020/04/07 17:29:04,
39,1048140865,다이아몬드전자(주),이건,분석,146245340,87.805,88.36,-0.21980 (99.7802),,2020/04/08 12:24:55,
40,1058188805,(주)경성텔레콤,김천수,분석,146248380,87.807,88.362,-0.21770 (99.7823),,2020/04/09 09:19:10,
41,1058622531,건웅신호산전(주),박정현,분석,146251360,87.809,88.363,-0.21565 (99.78435),,2020/04/07 15:35:49,
42,1068681756,주식회사 융창,이재진,분석,146251491,87.809,88.363,-0.21556 (99.78444),,2020/04/09 09:21:50,
43,1138146387,(주)대산시스템,전재수,분석,146251574,87.809,88.363,-0.21550 (99.7845),,2020/04/08 09:04:19,
44,2108122823,우영정보통신(주),황인희,분석,146253200,87.81,88.364,-0.21439 (99.78561),,2020/04/08 09:42:08,
45,1138148366,주식회사 레이어스,조인선,분석,146253460,87.81,88.365,-0.21421 (99.78579),,2020/04/07 17:50:29,
46,1148680379,주식회사 다경시스템,김대원,분석,146254920,87.811,88.365,-0.21320 (99.7868),,2020/04/06 08:01:57,
47,1068602542,주식회사 유셀네트웍스,김구동,분석,146256020,87.812,88.366,-0.21244 (99.78756),,2020/04/08 17:02:31,
48,2148731175,씨케이링크(주),최형수,분석,146256540,87.812,88.366,-0.21209 (99.78791),,2020/04/07 18:37:05,
49,2128196942,동진이앤씨(주),민진식,분석,146259300,87.814,88.368,-0.21018 (99.78982),,2020/04/07 16:15:33,
50,1054180243,태우산전,강정자,분석,146264644,87.817,88.371,-0.20651 (99.79349),,2020/04/07 14:14:57,
51,1078747777,(주)다인정보통신,박성근,분석,146267980,87.819,88.373,-0.20421 (99.79579),,2020/04/06 13:13:14,
52,1068616518,(주)애니씨앤에스,이일규,분석,146268320,87.82,88.374,-0.20397 (99.79603),,2020/04/06 09:35:48,
53,1068167098,코스믹전기통신 주식회사,이규선,분석,146269420,87.82,88.374,-0.20322 (99.79678),,2020/04/08 16:12:17,
