순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,1248625392,(주)파워텔레콤,,분석,3919876650,86.745,87.408,-0.13799 (99.86201),6 11,2020/02/20 09:00:05,미심사
2,1208194567,아산정보통신(주),,분석,3919887000,86.746,87.409,-0.13772 (99.86228),8 13,2020/02/20 10:56:38,미심사
3,2118836479,(주)에스피엔이,,분석,3919919200,86.746,87.409,-0.13690 (99.8631),13 3,2020/02/21 10:50:26,미심사
4,2208709343,유텔레콤주식회사,,분석,3919926955,86.747,87.409,-0.13670 (99.8633),5 8,2020/02/19 20:34:23,미심사
5,2038149028,대륭중공건설(주),,분석,3919988544,86.748,87.411,-0.13511 (99.86489),14 9,2020/02/21 14:19:00,미심사
6,2218120844,주식회사 파워테크놀로지,,분석,3920068350,86.75,87.413,-0.13306 (99.86694),5 8,2020/02/19 10:11:49,미심사
7,1258181577,주식회사 디티,,분석,3920100000,86.751,87.413,-0.13225 (99.86775),15 14,2020/02/19 10:23:41,미심사
8,1188111020,한영정보통신(주),,분석,3920118180,86.751,87.414,-0.13178 (99.86822),9 12,2020/02/20 12:54:38,미심사
9,1098618489,주식회사 유티월드,,분석,3920149510,86.752,87.414,-0.13098 (99.86902),11 13,2020/02/19 10:28:58,미심사
10,3148106601,주식회사 신호,,분석,3920188000,86.753,87.415,-0.12999 (99.87001),14 2,2020/02/21 08:15:06,미심사
11,4108637315,홍운이엔씨(주),,분석,3920245630,86.754,87.417,-0.12851 (99.87149),9 5,2020/02/19 14:14:15,미심사
12,1128152663,한국아이디정보(주),,분석,3920249528,86.754,87.417,-0.12840 (99.8716),7 14,2020/02/20 17:47:31,미심사
13,1238189684,주식회사 지에프전력,,분석,3920261850,86.755,87.417,-0.12809 (99.87191),4 14,2020/02/21 10:18:49,미심사
14,1088127729,주식회사 대원네시스,,분석,3920365880,86.757,87.419,-0.12541 (99.87459),4 10,2020/02/20 09:57:40,미심사
15,5038179932,주식회사 더여일,,분석,3920421402,86.758,87.421,-0.12399 (99.87601),12 14,2020/02/19 15:13:08,미심사
16,3018141766,(주)미래정보,,분석,3920479939,86.76,87.422,-0.12248 (99.87752),1 11,2020/02/19 10:25:44,미심사
17,1258163128,주식회사 다현정보통신,,분석,3920549780,86.761,87.423,-0.12069 (99.87931),12 8,2020/02/20 17:40:12,미심사
18,5048168817,서광정보통신(주),,분석,3920573205,86.762,87.424,-0.12008 (99.87992),12 14,2020/02/20 19:13:40,미심사
19,1198184278,주식회사엠디네트워크,,분석,3920650409,86.764,87.426,-0.11810 (99.8819),9 7,2020/02/19 20:34:13,미심사
20,1128148043,주식회사 수화텔,,분석,3920763000,86.767,87.428,-0.11521 (99.88479),14 10,2020/02/21 11:24:13,미심사
21,1208117027,세안이엔씨 주식회사,,분석,3920782472,86.767,87.429,-0.11471 (99.88529),10 2,2020/02/20 10:20:35,미심사
22,1198182057,주식회사 다온티엔지,,분석,3920825633,86.768,87.43,-0.11360 (99.8864),15 3,2020/02/21 12:52:07,미심사
23,1198653668,에코아이넷(주),,분석,3920867270,86.769,87.43,-0.11253 (99.88747),2 5,2020/02/20 10:12:11,미심사
24,1018154491,엘케이테크넷(주),,분석,3920872476,86.769,87.431,-0.11239 (99.88761),9 6,2020/02/20 09:04:15,미심사
25,1068616518,(주)애니씨앤에스,,분석,3920883560,86.769,87.431,-0.11211 (99.88789),10 8,2020/02/20 10:22:02,미심사
26,4088128332,주식회사 로그인 서광,,분석,3920897232,86.77,87.431,-0.11175 (99.88825),5 2,2020/02/19 13:51:20,미심사
27,2208691899,(주)한결아이앤씨,,분석,3920922800,86.77,87.432,-0.11110 (99.8889),3 12,2020/02/20 09:03:57,미심사
