id,공고번호,공고제목,발주처(수요기관),지역제한,기초금액,예정가격,예가범위,A값,투찰률(%),참여업체수,공고구분표시,정답사정률(%),010_001,010_002,010_003,010_004,010_005,010_006,010_007,010_008,010_009,010_010,020_001,020_002,020_003,020_004,020_005,020_006,020_007,020_008,020_009,020_010,020_011,020_012,020_013,020_014,020_015,020_016,020_017,020_018,020_019,020_020,050_001,050_002,050_003,050_004,050_005,050_006,050_007,050_008,050_009,050_010,050_011,050_012,050_013,050_014,050_015,050_016,050_017,050_018,050_019,050_020,050_021,050_022,050_023,050_024,050_025,050_026,050_027,050_028,050_029,050_030,050_031,050_032,050_033,050_034,050_035,050_036,050_037,050_038,050_039,050_040,050_041,050_042,050_043,050_044,050_045,050_046,050_047,050_048,050_049,050_050,100_001,100_002,100_003,100_004,100_005,100_006,100_007,100_008,100_009,100_010,100_011,100_012,100_013,100_014,100_015,100_016,100_017,100_018,100_019,100_020,100_021,100_022,100_023,100_024,100_025,100_026,100_027,100_028,100_029,100_030,100_031,100_032,100_033,100_034,100_035,100_036,100_037,100_038,100_039,100_040,100_041,100_042,100_043,100_044,100_045,100_046,100_047,100_048,100_049,100_050,100_051,100_052,100_053,100_054,100_055,100_056,100_057,100_058,100_059,100_060,100_061,100_062,100_063,100_064,100_065,100_066,100_067,100_068,100_069,100_070,100_071,100_072,100_073,100_074,100_075,100_076,100_077,100_078,100_079,100_080,100_081,100_082,100_083,100_084,100_085,100_086,100_087,100_088,100_089,100_090,100_091,100_092,100_093,100_094,100_095,100_096,100_097,100_098,100_099,100_100
1,20161218299-00,"나라키움 역삼동A,B빌딩 개발사업 정보통신공사",한국자산관리공사,전국/서울,1485737000,1479147800,+2% ~ -2%,0,86.745,824,기/의무,-0.44350,1,5,43,105,253,217,123,39,27,4,0,1,3,2,16,27,45,60,148,105,115,102,71,52,28,11,17,10,4,0,0,0,1,0,0,3,0,0,0,2,1,7,13,11,11,12,24,21,28,20,59,61,51,44,38,39,46,58,41,33,33,27,22,18,23,14,12,6,2,5,9,6,4,4,4,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,2,0,1,2,5,8,5,6,5,3,8,5,7,8,16,9,12,12,16,9,11,23,36,26,35,28,23,23,21,20,18,13,26,15,31,30,28,21,20,14,19,16,17,18,9,11,11,11,7,9,14,5,9,8,4,2,4,1,1,1,4,4,5,2,4,2,2,1,3,2,2,1,2,0,1,0,0,0,0,0,0
5,20161228789-00,연세대학교재활학교 전공과교실 및 직업훈련실 증축 통신공사,서울특별시교육청,서울,57750000,57603950,+2% ~ -2%,0,87.745,974,,-0.25291,2,8,39,149,238,293,192,45,3,1,1,1,3,5,11,28,71,78,105,133,145,148,122,70,28,17,2,1,0,1,0,1,0,1,0,1,1,2,1,3,3,5,5,13,13,23,33,32,22,39,29,50,50,57,52,63,56,61,48,65,55,50,35,27,25,11,10,11,10,3,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,1,0,2,1,2,1,2,3,3,2,5,8,9,4,10,13,14,19,15,17,8,14,16,23,15,14,19,31,26,24,28,29,22,30,35,28,31,25,26,35,25,23,39,26,28,27,21,29,17,18,11,16,13,12,7,4,8,2,7,4,7,3,0,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
13,20161220781-01,동작서 상도3파출소 신축(통신) 공사 (긴급공고) (정정공고),경찰청,서울,26320000,26207625,+2% ~ -2%,0,87.745,834,기/정,-0.42696,2,2,37,109,213,273,128,55,4,2,2,0,0,2,8,29,45,64,95,118,125,148,81,47,44,11,3,1,0,2,1,1,0,0,0,0,0,0,2,0,4,2,6,10,15,15,15,30,31,18,41,32,48,52,40,45,52,56,56,64,43,24,24,22,15,20,16,9,6,4,1,2,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3,1,1,2,4,4,6,5,10,6,9,5,10,15,15,16,15,9,9,20,21,16,16,22,26,38,14,16,24,23,22,18,34,28,28,29,27,33,31,24,19,10,14,14,10,10,12,9,6,10,10,10,6,8,1,4,2,2,2,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
17,20161215661-00,숙명여자고등학교 방송시설개선공사(긴급),서울특별시교육청,서울,148280000,148171800,+2% ~ -2%,0,87.745,924,기,-0.07298,3,10,53,130,286,257,126,51,5,1,0,3,2,8,12,41,43,87,135,151,107,150,78,48,32,19,4,1,1,0,0,0,1,0,2,0,1,5,3,1,5,3,9,18,18,15,18,23,32,42,60,54,56,67,49,42,44,62,55,54,28,37,20,21,20,14,12,10,7,8,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,4,0,3,0,1,2,3,0,3,4,5,11,7,10,8,8,7,11,7,10,13,17,15,20,22,30,30,30,24,21,35,40,27,27,22,22,20,20,24,21,41,30,25,28,26,12,16,24,13,13,7,12,9,13,7,8,6,5,7,6,4,3,4,3,5,1,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
61,20161133553-00,창덕궁 매표소 주변 철거 정비 공사(통신) (긴급공고),화재청,서울,21754040,21945075,+2% ~ -2%,0,87.745,809,기,0.87815,1,3,34,78,199,256,166,55,2,2,1,0,0,3,6,28,37,41,75,124,116,140,99,67,39,16,2,0,1,1,0,0,1,0,0,0,0,0,1,2,1,2,8,13,10,17,13,11,20,17,29,22,39,55,54,52,45,54,52,53,42,42,28,26,28,18,13,13,5,6,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,3,5,4,9,4,6,7,10,5,8,7,4,10,10,9,8,13,16,10,12,24,15,33,22,32,22,25,27,21,24,19,35,23,29,22,31,26,16,20,22,15,13,13,13,14,14,9,9,11,2,8,5,3,2,3,3,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
71,20161122359-00,중앙보훈병원 보훈의학연구소 건립 및 장례식장 증축 통신공사,서울지방조달청/한국보훈복지의료공단,서울,664112000,667064050,+2% ~ -2%,0,86.745,850,기/협정,0.44451,0,4,31,105,243,238,164,43,9,2,0,0,0,4,8,23,44,61,132,111,121,117,96,68,30,13,7,2,1,1,0,0,0,0,0,0,0,0,0,4,4,3,4,7,13,12,18,26,16,33,58,49,39,47,50,46,48,54,53,37,40,39,30,28,27,12,10,11,1,9,4,2,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,2,2,1,1,3,1,6,6,7,6,6,7,11,14,12,10,6,16,17,22,36,25,24,25,14,22,25,24,26,17,29,24,24,27,27,33,20,19,18,19,21,21,18,17,13,18,10,16,11,7,5,6,4,8,3,0,1,5,4,1,3,2,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
75,20161120132-00,금천경찰서 신축 통신 공사,서울지방조달청/경찰청,전국/서울,1287656000,1289787125,+2% ~ -2%,0,86.745,846,기/의무,0.16550,0,5,30,99,223,221,173,53,30,10,0,0,2,3,8,22,41,58,112,111,96,125,104,69,34,19,18,12,8,2,0,0,0,0,0,1,0,1,0,3,2,6,3,10,9,14,16,23,24,22,47,40,51,46,39,35,36,50,48,52,49,42,23,26,33,18,10,9,6,10,9,7,5,4,5,0,4,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,1,1,1,2,4,0,3,4,6,5,4,3,11,7,9,11,12,12,12,8,14,20,27,19,21,25,26,24,22,21,18,18,17,16,20,25,25,26,22,24,28,20,29,24,18,13,10,12,14,21,12,7,11,8,2,6,3,2,4,7,3,4,5,5,2,2,3,3,1,1,4,0,0,1,3,4,1,0,0,0,1
88,20161121197-00,서울대학교 2016년 하반 노후 통신케이블(UTP) 교체 공사,서울대학교,서울,202289000,204393350,+2% ~ -2%,0,87.745,946,기,1.04026,4,5,66,163,268,288,103,37,4,1,2,2,2,3,11,55,74,89,117,151,143,145,58,45,25,12,3,1,0,1,0,0,3,0,1,0,0,2,1,2,3,5,10,18,30,22,29,37,37,38,40,51,50,69,58,44,67,70,48,59,30,21,17,20,15,14,9,4,5,5,2,0,1,1,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,1,0,0,0,0,2,0,1,0,2,0,1,2,1,4,3,7,6,12,14,16,10,12,11,18,23,14,17,20,21,17,17,23,21,30,26,24,30,39,24,34,18,26,29,38,32,38,21,27,34,25,13,17,8,13,7,10,10,10,11,4,8,6,6,3,2,2,2,3,1,4,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
91,20161128268-00,예술의전당 음악당주차장 공작물 축조 및 노후시설개선공사(정보통신공사),예술의전당,서울,240867000,241073600,+2% ~ -2%,0,87.745,955,,0.08577,5,3,43,122,269,317,147,39,2,1,2,3,1,2,10,33,67,55,113,156,154,163,97,50,32,7,2,0,1,0,0,0,3,0,2,1,0,0,0,2,4,3,12,9,15,27,26,19,23,27,39,46,60,67,57,48,66,68,70,65,46,34,28,24,15,19,10,5,3,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,2,0,1,0,0,0,0,0,0,2,0,2,2,1,2,3,9,3,6,8,7,14,13,9,17,14,5,9,14,14,13,18,21,19,27,28,32,34,33,32,25,22,26,31,35,40,28,39,31,32,33,24,22,13,21,17,11,10,14,11,4,11,8,7,3,3,2,1,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
102,20161127621-00,도서관 퍼포먼스홀 설치 정보통신공사,서울과학기술대학교,서울,33589000,33626425,+2% ~ -2%,0,87.745,937,,0.11142,1,2,35,123,279,314,131,42,2,1,0,1,1,1,11,24,52,71,125,154,176,138,92,39,35,7,2,0,1,0,0,0,0,0,1,0,0,1,0,1,2,6,8,9,10,16,25,27,21,34,51,48,60,58,62,66,77,63,60,48,37,37,26,17,14,11,15,10,4,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,4,2,3,5,6,3,6,4,9,7,11,14,11,16,12,9,16,18,21,30,20,28,26,34,33,25,29,33,32,34,44,33,33,30,40,20,29,19,23,14,21,16,18,8,5,12,7,7,4,7,11,4,9,1,1,3,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
