,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,1078735096,주식회사 등대씨엔씨  [최종낙찰],서철승,분석,2334870780,65.0,86.746,87.51,-0.04273 (99.95727),10 4,2024/09/11 18:16:43,
1,2,1088107572,세빈테크(주),박재영,분석,2334904513,65.0,86.747,87.511,-0.04127 (99.95873),10 7,2024/09/12 15:30:09,
2,3,2208727337,주식회사주니파워네트웍스,노병준,분석,2334991770,65.0,86.751,87.515,-0.03750 (99.9625),9 4,2024/09/12 09:31:00,
3,4,1138613391,주식회사 지에스씨앤씨,석덕림,분석,2335051930,65.0,86.753,87.517,-0.03491 (99.96509),10 2,2024/09/11 10:01:23,
4,5,1198165586,제이케이앤티텔레콤(주),전찬화,분석,2335114318,65.04,86.755,87.519,-0.03221 (99.96779),5 1,2024/09/12 08:27:05,
5,6,2538800164,주식회사두리넷,한은주,분석,2335159564,65.04,86.757,87.521,-0.03025 (99.96975),15 8,2024/09/12 16:53:26,
6,7,4268100894,주식회사 서광아이엔씨,오광진,분석,2335252836,65.04,86.761,87.524,-0.02622 (99.97378),2 12,2024/09/12 22:47:44,
7,8,1018151121,주식회사 경원전력,최경택,분석,2335277615,65.04,86.762,87.525,-0.02515 (99.97485),6 15,2024/09/12 16:29:43,
8,9,2128144255,경방전기통신(주),장기인,분석,2335317332,65.04,86.763,87.527,-0.02344 (99.97656),15 3,2024/09/11 10:57:48,
9,10,2148710582,모던웨이브(주),원회광,분석,2335410276,65.08,86.767,87.53,-0.01942 (99.98058),15 5,2024/09/11 12:24:45,
10,11,2338109463,주식회사 아이티에스서비스,지영일,분석,2335421675,65.08,86.768,87.531,-0.01893 (99.98107),9 11,2024/09/11 18:04:07,
11,12,2128107793,호곡종합건설(주),박성환,분석,2335563435,65.08,86.773,87.536,-0.01280 (99.9872),13 7,2024/09/13 11:47:21,
12,13,1078161011,(주)장수커뮤니케이션즈,김현수,분석,2335584260,65.08,86.774,87.537,-0.01191 (99.98809),14 9,2024/09/13 10:47:42,
13,14,1358141155,(주)이지텔레콤,이찬주,분석,2335645141,65.12,86.777,87.539,-0.00927 (99.99073),14 8,2024/09/11 10:57:32,
14,15,2058143753,(주)덕운,김태진,분석,2335651390,65.12,86.777,87.539,-0.00900 (99.991),11 6,2024/09/12 15:10:38,
15,16,6058603558,주식회사 와이에스제이,나은영,분석,2335704600,65.12,86.779,87.541,-0.00671 (99.99329),14 6,2024/09/12 12:26:41,
16,17,1198668254,대신인포시스 주식회사,최혜경,분석,2335715088,65.12,86.779,87.542,-0.00625 (99.99375),5 13,2024/09/12 09:43:05,
17,18,1058641085,(주)에스엠전력,김동율,분석,2335717345,65.12,86.779,87.542,-0.00615 (99.99385),8 4,2024/09/11 12:38:57,
18,19,1058169109,대조전설 주식회사,장철호,분석,2335746270,65.12,86.781,87.543,-0.00491 (99.99509),10 7,2024/09/12 14:31:46,
19,20,2178114305,주식회사 광문정보통신,서정만,분석,2335769810,65.12,86.782,87.544,-0.00389 (99.99611),10 5,2024/09/11 22:32:35,
