,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,1328105709,(주)왕선전설  [최종낙찰],조정현,분석,481732967,75.0,87.746,88.271,-0.15650 (99.8435),7 9,2024/10/24 07:22:42,
1,2,1198602494,(주) 네오인아이텍,이경미,분석,481743980,75.0,87.748,88.273,-0.15420 (99.8458),13 4,2024/10/22 14:09:34,
2,3,2108124739,(주)한성기술개발,서창식,분석,481751642,75.0,87.75,88.275,-0.15260 (99.8474),7 5,2024/10/22 10:48:45,
3,4,2118612681,(주)해우정보시스템,김병헌,분석,481752120,75.0,87.75,88.275,-0.15251 (99.84749),6 1,2024/10/22 10:21:13,
4,5,1148680379,주식회사 다경시스템,김대원,분석,481754111,75.0,87.75,88.275,-0.15209 (99.84791),1 3,2024/10/22 15:01:13,
5,6,1048607916,대신브이씨에스주식회사,김창선,분석,481764090,75.0,87.752,88.277,-0.15001 (99.84999),8 10,2024/10/22 12:46:15,
6,7,1058622531,건웅신호산전(주),박정현,분석,481767940,75.0,87.753,88.278,-0.14920 (99.8508),12 6,2024/10/24 09:14:48,
7,8,1198164229,(주) 이준시스템,한상훈,분석,481769500,75.0,87.753,88.278,-0.14888 (99.85112),3 11,2024/10/24 09:46:12,
8,9,1138636870,주식회사 나우시스템,이종한,분석,481779890,75.2,87.755,88.28,-0.14671 (99.85329),14 7,2024/10/23 09:01:53,
9,10,1078731896,(주)비시텍코리아,임헌욱,분석,481785640,75.2,87.756,88.281,-0.14551 (99.85449),10 1,2024/10/22 19:31:56,
10,10,1298627304,주식회사 진네트웍스,이호진,분석,481785640,75.2,87.756,88.281,-0.14551 (99.85449),10 12,2024/10/22 09:19:57,
11,12,5198102535,주식회사 이음유앤아이,박영재,분석,481788050,75.2,87.757,88.281,-0.14500 (99.855),7 2,2024/10/22 15:03:25,
12,13,1148642486,주식회사 큐브정보통신,유봉수,분석,481792300,75.2,87.757,88.282,-0.14411 (99.85589),4 15,2024/10/22 10:12:57,
13,14,2128169519,세진시스콤주식회사,박수환,분석,481794270,75.2,87.758,88.282,-0.14370 (99.8563),13 12,2024/10/22 14:55:43,
14,15,1078151890,주식회사유진솔루션,이훈희,분석,481796080,75.2,87.758,88.283,-0.14332 (99.85668),10 7,2024/10/23 09:25:32,
15,16,2208117292,(주)동아종합전력,민정기,분석,481810542,75.2,87.761,88.285,-0.14030 (99.8597),12 11,2024/10/22 13:56:28,
16,17,1428168147,주식회사 다옴건설,이창석,분석,481818700,75.2,87.763,88.287,-0.13860 (99.8614),13 15,2024/10/23 12:58:33,
17,18,1138683636,주식회사 온택,허윤훈,분석,481823940,75.2,87.764,88.288,-0.13751 (99.86249),2 12,2024/10/23 12:45:31,
18,19,1068690366,(주)윈투스시스템,신경익,분석,481824908,75.2,87.764,88.288,-0.13730 (99.8627),5 9,2024/10/22 15:32:19,
19,20,1048603486,우영메카(주),김규승,분석,481846935,75.4,87.768,88.292,-0.13270 (99.8673),9 5,2024/10/22 21:44:56,
20,21,2118138895,주식회사 나라컨트롤,문찬혁,분석,481854793,75.4,87.77,88.294,-0.13106 (99.86894),9 2,2024/10/23 10:47:48,
21,22,2078149656,코리아데이타코퍼레이션(주),이기철,분석,481864200,75.4,87.771,88.295,-0.12910 (99.8709),2 4,2024/10/23 14:18:00,
22,23,2068157319,주식회사 에스엘정보통신,채용석,분석,481864659,75.4,87.771,88.295,-0.12900 (99.871),5 1,2024/10/23 10:18:21,
23,24,1198601520,주식회사 에스에이치아이앤씨,장덕진,분석,481873760,75.4,87.773,88.297,-0.12710 (99.8729),6 2,2024/10/23 14:12:48,
24,25,2208180951,엘지정보기술(주),엄태원,분석,481883806,75.6,87.775,88.299,-0.12501 (99.87499),11 13,2024/10/22 09:23:17,
25,26,1198118405,우광기전(주),이기진,분석,481900090,75.6,87.778,88.302,-0.12160 (99.8784),7 8,2024/10/24 08:49:48,
26,27,2148647194,투앤원정보통신주식회사,서승호,분석,481905499,75.6,87.779,88.303,-0.12047 (99.87953),10 12,2024/10/22 12:19:38,
