순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,8878700825,주식회사 수인정보통신,김옥환,분석,490720470.0,86.745,87.707,0.23530 (100.2353),,2023/05/24 21:35:49,
2,1198127199,대영종합산기 주식회사,이제순,분석,490720955.0,86.746,87.707,0.23540 (100.2354),,2023/05/25 12:37:15,
3,1178152009,동아신호 주식회사,최종수,분석,490725430.0,86.746,87.708,0.23632 (100.23632),,2023/05/24 15:43:44,
4,1338105809,(주)영일,김은선,분석,490725810.0,86.746,87.708,0.23640 (100.2364),,2023/05/24 11:30:45,
5,5618700374,주식회사 풍신전력,문영미,분석,490725820.0,86.746,87.708,0.23640 (100.2364),,2023/05/25 05:46:20,
6,2048197877,주식회사 그린주의,김현미,분석,490728236.0,86.747,87.709,0.23690 (100.2369),,2023/05/24 15:16:25,
7,1328132147,덕성전력(주),김덕성,분석,490729690.0,86.747,87.709,0.23719 (100.23719),,2023/05/24 16:23:37,
8,1358119406,대보정보통신 주식회사,김상욱,분석,490729691.0,86.747,87.709,0.23720 (100.2372),,2023/05/25 09:13:14,
9,1198142899,대광건설전력(주),정원영,분석,490733150.0,86.748,87.71,0.23791 (100.23791),,2023/05/24 13:37:32,
10,3498100035,주식회사 은진전력,김차남,분석,490734544.0,86.748,87.71,0.23820 (100.2382),,2023/05/24 09:25:48,
11,2118730901,주식회사 우리이엔이,주남석,분석,490735180.0,86.748,87.71,0.23833 (100.23833),,2023/05/23 09:44:11,
12,1238150044,일진파워텍 주식회사,박시덕,분석,490736000.0,86.748,87.71,0.23850 (100.2385),,2023/05/23 10:52:35,
13,2098124011,(주)주암전기통신,정한석,분석,490737457.0,86.749,87.71,0.23880 (100.2388),,2023/05/22 09:14:06,
14,1278645062,주식회사 삼양소방,백승준,분석,490742310.0,86.75,87.711,0.23980 (100.2398),,2023/05/23 16:45:02,
15,1341995990,오토이엔지,김명길,분석,490746680.0,86.75,87.712,0.24070 (100.2407),,2023/05/22 16:14:25,
16,1298129762,화인정보통신(주),신용운,분석,490749000.0,86.751,87.712,0.24117 (100.24117),,2023/05/24 11:29:01,
17,1308151696,옴니시스템주식회사,박혜린,분석,490751541.0,86.751,87.713,0.24170 (100.2417),,2023/05/24 15:41:22,
18,1018174274,엠버전기주식회사,지성일,분석,490754440.0,86.752,87.713,0.24229 (100.24229),,2023/05/23 16:21:22,
19,2011497895,정우이앤씨,유동환,분석,490756384.0,86.752,87.714,0.24270 (100.2427),,2023/05/23 11:14:46,
20,7778700829,(주)이든엔지니어링,최희숙,분석,490760270.0,86.753,87.714,0.24350 (100.2435),,2023/05/25 08:25:07,
21,7338102709,주식회사 신화이앤씨,최광수,분석,490761043.0,86.753,87.715,0.24366 (100.24366),,2023/05/19 19:15:19,
22,2108168358,주식회사 영호전기통신,조소연,분석,490765120.0,86.754,87.715,0.24450 (100.2445),,2023/05/23 16:57:56,
23,1408173436,주식회사 한올전기,김해중,분석,490774874.0,86.756,87.717,0.24650 (100.2465),,2023/05/25 10:18:30,
24,1068801509,주식회사 기영이엔씨,조용리,분석,490776270.0,86.756,87.717,0.24679 (100.24679),,2023/05/24 17:33:52,
25,2178800756,주식회사 파인이엔지,안철헌,분석,490778230.0,86.756,87.718,0.24720 (100.2472),,2023/05/23 13:10:19,
26,7438100407,주식회사 성광이앤지,장봉완,분석,490778490.0,86.756,87.718,0.24725 (100.24725),,2023/05/24 22:44:07,
