순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,2118668579,(주)아이정보기술  [최종낙찰],이훈희,분석,84866025,87.747,88.301,-0.06750 (99.9325),13 4,2023/09/11 08:13:16,
2,2398801380,주식회사 플러스파크,이선희,분석,84867712,87.748,88.303,-0.06550 (99.9345),1 15,2023/09/12 09:12:46,
3,2118877373,스마트쿱 주식회사,이역수,분석,84867910,87.749,88.303,-0.06527 (99.93473),10 1,2023/09/08 16:44:55,
4,1068601863,유엔넷 주식회사,김주섭,분석,84871001,87.752,88.307,-0.06160 (99.9384),13 9,2023/09/07 13:34:31,
5,2148805903,리조이스통신주식회사,최공휘,분석,84871507,87.753,88.307,-0.06100 (99.939),11 12,2023/09/07 10:26:08,
6,1108175622,동해아이앤티(주),이기봉,분석,84873900,87.755,88.31,-0.05817 (99.94183),3 7,2023/09/11 16:18:15,
7,5208801248,주식회사 해주정보통신,임나영,분석,84881880,87.764,88.318,-0.04870 (99.9513),2 11,2023/09/08 09:02:08,
8,1078161011,(주)장수커뮤니케이션즈,김현수,분석,84885080,87.767,88.321,-0.04491 (99.95509),11 15,2023/09/12 08:38:16,
9,1058649199,주식회사 두배라,김왕섭,분석,84885675,87.768,88.322,-0.04420 (99.9558),5 7,2023/09/08 15:25:03,
10,5528801885,주식회사 정도아이넷,장일석,분석,84888200,87.771,88.324,-0.04121 (99.95879),8 14,2023/09/08 09:38:03,
11,1178158978,주식회사 화일이엔에프,박광섭,분석,84890640,87.774,88.327,-0.03832 (99.96168),7 5,2023/09/08 13:53:19,
12,2148842024,주식회사 에이번,김지윤,분석,84895000,87.778,88.331,-0.03315 (99.96685),9 15,2023/09/11 10:23:11,
13,1138629821,동문이엔티 주식회사,송요일,분석,84895870,87.779,88.332,-0.03211 (99.96789),7 5,2023/09/07 10:27:33,
14,1138183325,주식회사금강전력,오영선,분석,84899640,87.783,88.336,-0.02764 (99.97236),10 15,2023/09/05 13:14:53,
15,2208132347,(주)태양기술개발,안규철,분석,84901129,87.785,88.338,-0.02588 (99.97412),1 6,2023/09/11 07:41:58,
16,1408177811,주식회사 네오비젼,유정식,분석,84902200,87.786,88.339,-0.02461 (99.97539),10 1,2023/09/11 09:40:09,
17,1078805018,주식회사 지엔아이테크,박우정,분석,84904260,87.788,88.341,-0.02217 (99.97783),7 10,2023/09/07 14:34:55,
18,2055169402,청포음향,신동열,분석,84905480,87.79,88.342,-0.02072 (99.97928),14 6,2023/09/12 09:16:47,
19,1258180919,(주)경일전공,정요진,분석,84905999,87.79,88.343,-0.02010 (99.9799),12 14,2023/09/11 14:01:12,
20,1428136631,주식회사 만사시스템,조호진,분석,84912230,87.797,88.349,-0.01271 (99.98729),10 13,2023/09/11 14:03:59,
21,1138169250,코리아이지텔주식회사,임규학,분석,84912400,87.797,88.35,-0.01251 (99.98749),15 1,2023/09/08 14:31:26,
22,2148620797,(주)세인씨앤씨,조정화,분석,84915000,87.8,88.352,-0.00943 (99.99057),10 11,2023/09/12 08:50:01,
23,5798700152,위더스컴퓨터 주식회사,박승갑,분석,84918943,87.805,88.356,-0.00475 (99.99525),5 11,2023/09/11 15:41:23,
24,7128701175,주식회사 미미엔지니어링,김진희,분석,84919100,87.805,88.357,-0.00457 (99.99543),14 11,2023/09/08 16:33:41,
25,2150786744,영진전기통신공사,정재인,분석,84920190,87.806,88.358,-0.00328 (99.99672),5 4,2023/09/11 14:16:53,
26,1208742606,주식회사 테눅스,전석순,분석,84921000,87.807,88.359,-0.00232 (99.99768),4 3,2023/09/11 12:39:30,
27,1138195331,(주)한남이앤씨,조성호,분석,84923300,87.809,88.361,0.00041 (100.00041),7 4,2023/09/12 09:21:52,
28,1178152009,동아신호 주식회사,최종수,분석,84925000,87.811,88.363,0.00243 (100.00243),1 5,2023/09/12 09:43:15,
29,2138180142,서울아이디시스템(주),김동수,분석,84925400,87.812,88.363,0.00290 (100.0029),15 10,2023/09/07 11:50:42,
30,1198116692,주식회사 서우건설산업,이종근,분석,84926000,87.812,88.364,0.00361 (100.00361),7 2,2023/09/11 15:18:18,
31,1148642486,주식회사 큐브정보통신,유봉수,분석,84926100,87.812,88.364,0.00373 (100.00373),10 6,2023/09/08 11:15:00,
32,1068178635,(주)지아이테크놀러지,홍영우,분석,84928700,87.815,88.367,0.00682 (100.00682),7 6,2023/09/08 10:51:20,
33,2478101247,비욘드데이터 주식회사,조성희,분석,84929780,87.816,88.368,0.00810 (100.0081),4 7,2023/09/11 15:22:14,
34,1068654453,주식회사 티엔에스솔루션,박종수,분석,84929940,87.817,88.368,0.00829 (100.00829),5 11,2023/09/11 09:22:07,
35,2068617141,(주)텔코아,황민석,분석,84933490,87.821,88.372,0.01250 (100.0125),2 4,2023/09/11 17:14:47,
36,2118774990,(주)제이에프텍,김중규,분석,84933600,87.821,88.372,0.01263 (100.01263),12 2,2023/09/07 13:23:50,
37,1058167417,(주)금정엔지니어링,구본신,분석,84934580,87.822,88.373,0.01379 (100.01379),9 12,2023/09/11 09:31:01,
38,1138621101,(주)아이피로드,강철지,분석,84940152,87.828,88.378,0.02040 (100.0204),12 13,2023/09/08 08:58:38,
39,1198178757,주식회사우신아이앤씨,이화세,분석,84940155,87.828,88.378,0.02040 (100.0204),1 4,2023/09/12 11:00:33,
40,2108168358,주식회사 영호전기통신,조소연,분석,84946899,87.835,88.385,0.02840 (100.0284),12 5,2023/09/11 16:41:24,
41,1198153514,다린전력(주),오승한,분석,84948300,87.837,88.387,0.03006 (100.03006),6 8,2023/09/11 12:32:36,
42,2188101953,주식회사 비츠로시스,이기재,분석,84949000,87.838,88.388,0.03089 (100.03089),5 3,2023/09/11 13:12:40,
43,2048140753,(주)청효이씨이,이범석,분석,84951400,87.84,88.39,0.03373 (100.03373),10 15,2023/09/07 14:49:39,
