순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,1380715369,영인 아이티 기술사 사무소,함영만,분석,36032569,87.745,88.326,-0.14270 (99.8573),,2023/04/11 10:07:23,
2,2048187419,(주)디지털우민,문장석,분석,36033430,87.748,88.328,-0.14029 (99.85971),,2023/04/12 10:29:34,
3,1128141680,주식회사엠케이씨티,장재철,분석,36033628,87.748,88.329,-0.13974 (99.86026),,2023/04/13 08:42:11,
4,1191396324,우리통신,윤순옥,분석,36034144,87.749,88.33,-0.13830 (99.8617),,2023/04/11 08:42:04,
5,1058676906,(주)디엠씨정보,윤성인,분석,36034500,87.75,88.331,-0.13731 (99.86269),,2023/04/13 09:31:26,
6,1578700724,주식회사 자비스넷,박주영,분석,36034970,87.752,88.332,-0.13599 (99.86401),,2023/04/07 08:12:28,
7,2138176895,주식회사 코젠,윤영근,분석,36035570,87.753,88.334,-0.13432 (99.86568),,2023/04/09 11:24:27,
8,2118850165,해음전기(주),김년봉,분석,36037974,87.759,88.34,-0.12760 (99.8724),,2023/04/13 08:23:31,
9,1198642201,주식회사 한일이앤씨,황유경,분석,36038575,87.761,88.341,-0.12592 (99.87408),,2023/04/11 14:36:25,
10,1168137418,두레옵트로닉스 주식회사,최수현,분석,36040590,87.766,88.346,-0.12029 (99.87971),,2023/04/10 09:54:00,
11,2108130492,명신정보통신(주),서철,분석,36041779,87.769,88.349,-0.11697 (99.88303),,2023/04/12 18:06:54,
12,3388801483,주식회사 에버그린티앤씨,최재완,분석,36042448,87.771,88.351,-0.11510 (99.8849),,2023/04/10 14:10:58,
13,1138611108,(주)도원디에스,이정우,분석,36043010,87.773,88.352,-0.11353 (99.88647),,2023/04/06 16:04:27,
14,1018642796,주식회사 나이스포유,노길상,분석,36044416,87.776,88.355,-0.10960 (99.8904),,2023/04/11 10:25:03,
15,1058608183,코위버(주),황인환,분석,36045161,87.778,88.357,-0.10752 (99.89248),,2023/04/07 10:19:37,
16,1208635791,주식회사 피엔에이링크,연제성,분석,36045297,87.779,88.358,-0.10714 (99.89286),,2023/04/12 17:06:15,
17,7288700415,주식회사 티엑스텍,박영기,분석,36047101,87.783,88.362,-0.10210 (99.8979),,2023/04/12 18:06:02,
18,1018183448,(주)에이치애비뉴앤컴퍼니,정현이,분석,36047320,87.784,88.362,-0.10149 (99.89851),,2023/04/08 16:16:20,
