순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,1128148359,(주)펜타콤씨엔씨  [최종낙찰],최상록,분석,19928910,87.745,88.687,0.39088 (100.39088),14 3,2023/11/22 13:15:45,
2,5238701823,아이클라우드 주식회사,임재용,분석,19930806,87.754,88.695,0.40050 (100.4005),2 12,2023/11/21 13:31:39,
3,2068679088,(주)한맥아이티,최예니,분석,19931100,87.756,88.696,0.40199 (100.40199),4 2,2023/11/21 16:20:05,
4,1208147588,서현정보통신(주),배상만,분석,19931162,87.756,88.697,0.40230 (100.4023),10 6,2023/11/22 22:23:00,
5,1058680303,주식회사 제이엔디케이,이재식,분석,19931200,87.756,88.697,0.40249 (100.40249),11 10,2023/11/20 11:37:43,
6,1168155492,주식회사 코콤텍,고성춘,분석,19931650,87.758,88.699,0.40478 (100.40478),8 15,2023/11/21 13:05:39,
7,2308103607,주식회사 디케이앤트,양동국,분석,19931941,87.759,88.7,0.40625 (100.40625),7 3,2023/11/22 16:42:33,
8,8418601383,주식회사 미리내통신,김정훈,분석,19932822,87.764,88.704,0.41072 (100.41072),1 13,2023/11/21 10:28:34,
9,1068645143,주식회사 니치테크,장근옥,분석,19932899,87.764,88.704,0.41111 (100.41111),6 3,2023/11/20 15:21:35,
10,2208798467,주식회사 태산이에이지,최홍석,분석,19933449,87.766,88.707,0.41390 (100.4139),10 12,2023/11/20 16:36:15,
11,1118101759,신원전설(주),심한섭,분석,19933705,87.768,88.708,0.41520 (100.4152),3 14,2023/11/21 10:30:50,
12,2208108546,경림전기(주),김인형,분석,19934410,87.771,88.711,0.41877 (100.41877),3 10,2023/11/21 08:38:57,
13,2048187419,(주)디지털우민,문장석,분석,19934970,87.774,88.714,0.42161 (100.42161),1 7,2023/11/22 13:49:53,
14,2098119463,(주)두레정보통신,김시영,분석,19935000,87.774,88.714,0.42177 (100.42177),2 14,2023/11/23 08:36:02,
15,6188134896,주식회사 동신정보통신,임춘섭,분석,19935250,87.775,88.715,0.42303 (100.42303),6 1,2023/11/22 16:40:50,
16,1138175034,(주)윈플러스정보기술,정재원,분석,19935695,87.777,88.717,0.42529 (100.42529),6 14,2023/11/23 09:30:59,
17,1018642796,주식회사 나이스포유,노길상,분석,19935790,87.777,88.717,0.42577 (100.42577),10 6,2023/11/21 15:06:00,
18,1138663611,주식회사 엠브이씨앤에스,오남림,분석,19936000,87.778,88.718,0.42684 (100.42684),5 4,2023/11/22 11:43:47,
19,1088114068,(주)대인정보통신,유재호,분석,19936300,87.78,88.72,0.42836 (100.42836),13 2,2023/11/21 15:05:50,
20,1138195613,(주)고려다이나믹스,변희만,분석,19936450,87.78,88.72,0.42912 (100.42912),4 15,2023/11/22 08:28:49,
21,7048701285,주식회사 하랑에스아이,김호중,분석,19937170,87.784,88.723,0.43277 (100.43277),10 1,2023/11/21 11:43:23,
22,8018600805,세인트로그 주식회사,김세연,분석,19937648,87.786,88.726,0.43520 (100.4352),15 1,2023/11/21 22:51:28,
23,2068164028,주식회사 이지비앤티,김한복,분석,19938500,87.79,88.729,0.43952 (100.43952),5 1,2023/11/21 16:46:17,
24,1048157783,(주)서울정보컴,고응준,분석,19938550,87.79,88.73,0.43977 (100.43977),14 13,2023/11/21 14:31:35,
25,1018642326,한우이앤에스(주),변준석,분석,19938674,87.791,88.73,0.44040 (100.4404),2 10,2023/11/22 17:53:58,
26,1198191309,용진하이테크에너지 주식회사,김진석,분석,19939840,87.796,88.735,0.44631 (100.44631),13 6,2023/11/22 15:57:01,
27,1108182195,주식회사 벨아이앤에스,한성욱,분석,19940470,87.799,88.738,0.44951 (100.44951),12 11,2023/11/23 08:39:05,
28,1138131356,중원기전(주),김창중,분석,19942140,87.807,88.746,0.45798 (100.45798),13 10,2023/11/22 09:47:53,
29,2298117246,투빅스(주),김정란,분석,19942700,87.81,88.748,0.46082 (100.46082),7 2,2023/11/23 09:58:52,
30,2138176895,주식회사 코젠,윤영근,분석,19942890,87.81,88.749,0.46178 (100.46178),12 14,2023/11/21 10:38:36,
